time,velocity,informationId,partVelocity,week
15,12.0313333786,14855;14856;21951;27857;41448;49455;55046;65859;65860;65861;87628;87629,11.5789473684;11.8350268978;15.2542372881;13.288590604;12.5475285171;8.93501805054;12.5237191651;11.6402116402;13.1386861314;13.288590604;12.890625;7.45481927711,0
16,12.379387315,6960;6963;21962;21964;49459;55047;65868;76459;76462;76464;76465;87640;87641,13.5989010989;13.914265636;15.8653846154;13.2088058706;9.25666199158;11.8633912522;15.8146964856;13.3513149022;10.6681034483;9.33521923621;11.7787031529;13.904494382;8.37209302326,0
17,12.4196135799,6966;14866;21965;27869;27870;27872;33178;33180;33184;49463;49466;49468;55057;65882;76472;76473;87645,10.9452736318;12.3904881101;14.4104803493;10.4706504495;13.2975151108;11.23723042;17.3228346457;12.3982467126;17.9347826087;10.8493150685;13.3513149022;13.4785568414;4.34305768809;15.6893819334;2.64705882353;14.347826087;16.0194174757,0
18,13.0739597858,6977;14871;14875;21975;21976;27879;27880;27883;41455;49473;55062;55067;55070;65885;65887;65893;65894;65895;65896;76478;87656;87657;87664,20.8640674394;12.1621621622;15.3013910355;10.3071317022;8.72631115029;12.6923076923;14.8984198646;8.47965738758;15.9548751007;8.35795694386;15.7392686804;12.7004490058;14.7431124348;30.2752293578;10.3017689906;7.36607142857;7.36607142857;7.10951526032;9.24369747899;12.8238341969;15.3846153846;14.6017699115;15.3013910355,0
19,10.5578762559,14883;21977;21979;21980;27887;27892;33194;33197;37303;37308;49474;49479;49480;49483;49484;49485;55073;55075;55077;65900;65904;65908;76483;87671,11.1298482293;4.28015564202;9.07840440165;9.3572778828;9.82142857143;9.43306336351;13.3783783784;8.50880962613;14.5267791636;11.1990950226;13.0520764667;13.7024221453;13.2088058706;13.0520764667;11.3662456946;10.650887574;4.78492025133;15.6028368794;9.7971301336;9.47368421053;8.02919708029;14.1935483871;7.82608695652;7.93587174349,0
20,10.8047294378,6994;14896;21984;21987;21997;27893;27895;27897;27901;27906;27907;33203;33207;33208;33209;33214;41470;49488;49491;49497;55085;55086;55087;55088;55089;55091;55092;65911;65923;65927;76496;76497;76499;87677;87678;87680;87681;87682;87684;87689,6.28970775095;8.26722338205;13.2441471572;5.6652360515;14.1025641026;13.4693877551;8.80782918149;9.91983967936;11.3467048711;9.39278937381;0.992879350115;7.92634107286;9.93975903614;8.76494023904;12.93272371;14.2446043165;24.4444444444;10.9634551495;14.8537134284;8.8;13.4237288136;8.03571428571;9.37056318031;10.3991596639;12.2600619195;9.78744438952;13.3243606999;10.9938922821;6.57370517928;1.90531177829;10.9030837004;15.3726708075;27.3480662983;13.5245901639;12.5237191651;10.8791208791;7.78607943374;8.43270868825;12.0291616039;2.94774452881,0
21,9.45101972683,6999;7018;7020;14902;14907;14919;14921;22006;22008;27908;27914;27915;27916;27918;33218;33219;37316;37323;37327;41471;41474;41476;41481;49504;49508;49510;49512;55103;55110;55112;55114;55119;55120;65934;65940;76507;76510;76511;76512;76523;76531;76534;87696;87697;87699;87703;87705;87706;87709;87712;87716,13.0348913759;17.7737881508;2.9810298103;8.68802106187;5.88410104012;9.82630272953;10.2537545313;3.17256849864;11.2820512821;7.74647887324;9.3572778828;9.91983967936;8.71095468544;7.36881280238;9.44206008584;8.67659947415;13.4328358209;18.2320441989;13.7883008357;8.42553191489;14.6558105107;17.5066312997;15.3013910355;10.7027027027;12.3982467126;15.8273381295;10.6166219839;10.9513274336;5.16701461378;13.1299734748;9.5652173913;12.7413127413;11.3078241005;4.01297122011;2.40029094436;13.4055517942;12.3134328358;11.0306406685;10.3828002098;6.13382899628;10.843373494;6.86070686071;6.45792563601;2.51109701966;12.0805369128;3.4375;4.4315129812;5.21876647338;3.87931034483;4.35547734272;4.37762546982,0
22,9.65617904586,7027;7028;14928;14935;14936;14937;14940;22025;22030;22031;22033;22038;27920;27921;27922;27924;33229;33231;33234;37332;37335;37338;37340;37342;41486;41488;49523;49527;49529;49530;49532;49533;55124;55132;55137;65954;65955;65957;65958;65963;65970;76543;76544;76545;87721;87725;87727;87729;87730;87731,7.79220779221;9.06178489703;22.0982142857;10.0151745068;5.45004128819;13.1212723658;12.0072771377;6.79945054945;11.0552763819;9.88023952096;5.52147239264;8.80782918149;11.9709794438;13.1561461794;13.2707774799;10.5039787798;13.8075313808;11.6745283019;12.0805369128;9.23938404106;9.81655924641;4.38927067169;3.62371888726;1.19774968241;9.80198019802;14.4842721287;9.94974874372;10.9211252068;11.1048794167;11.9565217391;11.5992970123;12.2448979592;14.224137931;13.6551724138;10.0712105799;3.10978482802;2.52229299363;1.76423416199;2.08442993999;5.24086818422;4.58970792768;11.4055299539;5.6831228473;7.79527559055;3.71134020619;8.58629661752;35.1687388988;8.151502676;8.05860805861;8.58257477243,0
23,9.93275223388,7051;7052;7058;7065;7069;7071;14957;14960;14963;14965;14967;14977;14980;14982;14984;22051;22063;22064;22069;27939;27944;27947;33241;33245;33247;37345;41494;41497;49539;49543;55147;55157;65975;65986;65989;65990;65994;65998;76567;76572;76574;76590;87746;87748;87749;87753;87757;87762,5.7962529274;2.9810298103;2.50823410185;4.5982350209;4.47356529598;6.78779568049;11.3078241005;9.99495204442;10.0558659218;8.31583368333;11.9133574007;13.9929328622;11.6129032258;10.7491856678;14.4;13.4969325153;11.1801242236;10.3610675039;9.95475113122;13.904494382;8.45070422535;10.843373494;8.17506193229;12.1397915389;12.8072445019;8.0;16.9375534645;13.8655462185;9.66796875;9.83606557377;8.66520787746;11.4849187935;9.33081998115;11.0;10.4430379747;9.68688845401;11.0183639399;4.86366985999;11.301369863;13.2;10.1330603889;11.6539140671;3.43273231623;9.81169474727;9.8703888335;10.2378490176;11.4583333333;10.0712105799,0
24,7.94305920233,7080;7085;7086;7087;7091;7104;14986;14998;14999;15003;15004;22080;22084;22085;27959;27966;33253;33259;33260;37354;37355;37357;37358;37362;37364;37370;41507;55163;55165;55168;55175;55176;66007;66010;66014;66016;66024;66028;66029;66031;66032;76610;76614;76616;76617;87764;87767;87781;87784,9.86547085202;6.50032829941;15.3846153846;7.1377072819;9.04522613065;6.67565745111;15.4808444097;12.7659574468;13.9240506329;12.4606670862;12.2676579926;12.5714285714;12.1397915389;5.16971279373;8.97552130553;16.5;9.8556495769;12.7824402841;10.0151745068;7.50568612585;9.50552088334;0.775042079305;9.94475138122;1.08149442867;2.77466367713;13.7024221453;12.3595505618;8.47602739726;12.0364741641;11.5721800117;9.8556495769;9.97481108312;4.98238550579;8.03571428571;2.54008980115;2.36700537956;2.82212086659;1.98615708697;1.01159760895;1.18605487001;0.972208582932;9.2050209205;3.93951452447;8.7032967033;9.04936014625;2.1897810219;1.59458806475;6.71869697998;2.82413350449,0
25,8.71457705651,7107;7110;7111;7112;7125;7129;7130;7133;15023;15027;22092;22094;22096;22099;22102;22112;27979;33262;33266;33269;33271;33272;33276;33278;37373;37374;37378;37383;41512;41518;49575;49577;49578;49590;49591;49600;49603;49606;49611;55196;55199;55205;55206;55208;66038;66039;66043;66055;66062;76621;76626;76638;76639;76645;76652;87785;87787;87801;87804;87805;87807;87808;87810,9.86055776892;14.9773071104;12.2676579926;10.3556485356;5.36730821361;9.13284132841;10.9756097561;15.652173913;12.9411764706;8.01295022258;12.8990228013;7.4745186863;9.86055776892;9.1922005571;11.8847539016;12.1249234538;13.7883008357;9.36170212766;13.2;9.95975855131;13.3423180593;11.5925058548;3.97750100442;14.420975965;9.5513748191;7.62124711316;0.280207183493;9.62099125364;16.5413533835;13.3423180593;9.20074349442;7.40740740741;11.2181303116;13.7883008357;13.5061391542;13.1912058628;14.8872180451;12.9242819843;11.142374789;10.4651162791;12.7413127413;12.3057799876;9.64442279591;9.65853658537;1.62321692081;1.10454089033;1.06171912703;1.0106165782;1.77022798391;8.46515604959;7.36607142857;4.51333485297;5.8562555457;9.81655924641;5.54156171285;2.02848068845;1.81851579721;5.62021004825;1.89837008629;1.99838514332;1.68884339816;1.94958645136;2.22596964587,0
26,7.63015083468,7141;7152;7159;7165;7167;7171;7175;15041;15051;15052;15053;22127;22130;22131;22141;22142;22148;27998;28002;28006;28007;28008;28012;28013;33302;33303;33309;41533;49617;49619;49621;49622;49623;49624;49629;49630;49631;55218;55223;55233;55239;55240;66068;66070;66078;66079;66087;66090;66098;66099;66100;66101;76656;76657;76667;76672;76673;76675;76677;87815;87818;87820;87824;87825;87833;87843;87844;87845;87852;87857;87858;87859,11.7021276596;9.70588235294;11.757719715;7.47734138973;13.9929328622;9.72495088409;11.9493059747;11.7647058824;6.69824086604;10.1486417222;8.93098782138;11.2563956794;6.68918918919;11.3272311213;10.9452736318;11.8847539016;14.5054945055;8.83140053524;12.0658135283;8.18858560794;8.66900175131;10.7317073171;13.6834830684;12.382739212;12.6356094448;8.19875776398;15.2073732719;13.7883008357;8.19875776398;9.78260869565;11.0800223839;6.69824086604;6.61764705882;10.5375199574;10.3340292276;12.7741935484;12.4842370744;4.95867768595;11.3989637306;7.73739742087;11.0122358176;9.80198019802;1.23233957802;1.74618573066;1.18683689984;1.72971084127;1.65912518854;1.01221818925;2.2;3.13887127457;2.01752598329;3.58111774281;13.2975151108;8.38627700127;11.7298578199;2.78794705717;3.09036990791;8.87494397131;10.4761904762;1.99075005027;2.61974067214;1.89328743546;1.86563648356;1.97073753359;7.20524017467;3.40264650284;1.76391982183;2.25538216198;1.19934581138;1.96487049717;2.14378518839;2.68802606571,0
27,7.41003227177,7180;7185;15061;15070;15072;15076;15082;15087;15095;22159;22160;22162;22163;22164;22170;22171;22183;28019;28021;28022;28025;28026;28031;28034;28036;28038;28039;28043;28044;33326;33327;33328;33329;33330;33331;37396;41539;49649;49657;49666;49671;49673;55242;55259;55265;55266;66106;66124;66138;66148;76682;76685;76689;76701;76703;76704;76709;76710;76711;76712;87865;87866;87868;87873;87878;87884,12.5;11.9493059747;3.40498710232;2.70898891777;3.28467153285;12.0364741641;3.42797783934;10.3664921466;10.9452736318;12.7331189711;11.1675126904;10.4984093319;13.6363636364;11.1990950226;4.30622009569;2.88671818049;1.9730941704;1.35006136643;10.5095541401;10.6280193237;7.2315558802;11.7298578199;13.8461538462;7.33605038903;11.7717003567;8.41836734694;13.0520764667;10.5039787798;9.53298025999;9.30014091123;1.94632851666;1.86774832563;2.68474576271;10.8791208791;1.85029436501;0.505605066265;12.4371859296;10.5995717345;14.4104803493;16.3501238646;9.4964028777;9.60232783705;4.78839177751;13.0779392338;14.6884272997;10.6853750675;1.60012930338;9.00409276944;1.58172231986;1.82926829268;5.53536483086;6.21273925322;12.2752634842;3.37826309503;6.63094440723;3.88845247447;4.2325780248;3.16041500399;4.08921933086;10.8791208791;1.15674475667;3.02243932224;1.93076548025;1.13878184851;2.51077859498;4.89977728285,0
28,7.12551632961,7208;7214;7217;7219;7224;7227;7231;7234;7235;15100;15102;15108;15109;15114;15115;22193;22197;22201;22203;22207;28053;28057;28064;28066;28071;33335;37398;37403;49678;49683;49686;49691;49696;49697;49702;49706;55281;55285;55286;55291;55293;55295;55298;66152;66153;66156;66158;66160;66161;66166;66168;66170;66171;66183;76719;76725;76728;76729;76732;76738;76741;76743;76745;76748;87897;87912;87917;87918;87920;87927,9.5421686747;2.6357827476;1.97211155378;5.02410555697;4.66650954513;11.2436115843;5.58375634518;8.37563451777;8.29493087558;5.95488721805;9.24369747899;3.01140684411;4.75390156062;4.90220351572;12.0218579235;1.97250448296;2.78794705717;5.4786939679;7.39910313901;1.97881271237;8.68421052632;9.58373668925;13.0006565988;9.93477170095;12.8487994809;2.11493270669;0.46457062412;7.21048798252;15.9935379645;10.5487480021;7.20524017467;7.63005780347;10.0303951368;8.02594244021;8.03245436105;7.84469096672;8.85509838998;6.32992327366;6.72554347826;8.45070422535;13.0177514793;13.6363636364;11.8562874251;2.89304500292;3.02752293578;3.4749034749;2.4877497173;2.3166023166;2.50950570342;2.68329041876;39.2079207921;2.20269217933;4.73910962183;2.74656679151;4.09768211921;6.71414038657;7.27406318883;2.64670498596;2.78402699663;11.7647058824;11.4982578397;6.92792162351;5.10967741935;8.33333333333;2.80334135636;11.4121037464;3.47307489914;2.3786641038;9.86547085202;8.54553301683,0
29,10.8744886252,7245;7247;7255;7257;15123;15129;15137;22208;22213;22217;28080;28084;28086;28087;28098;33345;33349;33352;33358;37411;37419;49710;49711;49712;49714;49717;49728;49729;49735;49736;49743;55300;55301;55302;55303;55306;55307;55310;55317;55319;66209;76759;76767;76770;76789;76791;76792;76793;76794;87936;87941;87942;87943;87946;87949;87951;87958;87961;87963,7.79527559055;12.93272371;13.4785568414;9.04522613065;10.3125;11.8918918919;11.7507418398;11.1361079865;3.59085963003;8.03245436105;10.1642710472;7.93905372895;5.403930131;11.9927316778;11.0183639399;16.2029459902;6.97428672068;12.6436781609;15.3013910355;11.757719715;3.89533739917;6.76691729323;9.04936014625;11.2627986348;0.653875367392;17.2323759791;10.9392265193;13.5153583618;11.0367892977;10.6451612903;12.1996303142;7.16353111433;5.6652360515;5.99092284418;1.85601799775;10.3178738927;8.40407470289;7.94223826715;10.0917431193;10.6166219839;6.00363856883;9.05349794239;13.8075313808;17.9023508137;12.0805369128;11.0429447853;29.8642533937;12.2524752475;10.1956745623;10.7491856678;14.494875549;10.0303951368;9.30014091123;24.6575342466;12.4763705104;10.4817363684;15.4085603113;14.4420131291;12.7413127413,0
30,9.69948440958,7275;7277;7279;7282;7283;7287;15144;15147;15151;15157;15159;15160;15163;22223;22224;22227;22228;22230;22232;22235;22237;22239;22242;22243;28101;28118;28121;33362;33365;33368;33369;37427;41562;41563;41565;41570;41571;49750;49755;49756;49758;49764;49765;49766;49768;49769;49774;49775;49776;55333;55335;55337;55339;55343;55348;55350;55356;55357;55358;66213;66217;66220;66221;66228;66234;66235;66236;66239;76795;76800;76804;76807;76808;76809;76811;76812;76815;76823;87967;87974;87987;87990;87991;87993;88002,7.91683326669;3.67483296214;10.5095541401;12.3134328358;5.69784172662;12.5794155019;9.04936014625;13.5153583618;12.1546961326;14.1630901288;4.3853820598;10.5095541401;16.4179104478;0.756938603869;0.834386852086;9.65382740127;1.98615708697;1.87446748083;10.0712105799;0.720445366226;2.53943824548;2.61420649591;4.07995054605;5.65714285714;12.6114649682;13.1824234354;13.9436619718;9.11182696733;13.0263157895;15.5660377358;10.1330603889;0.699127855655;12.6275510204;5.45604849821;10.3017689906;10.3991596639;13.1912058628;18.9473684211;11.6607773852;13.2088058706;15.9036144578;8.02919708029;13.7214137214;13.5061391542;11.8990384615;9.54676952748;7.55148741419;10.5825761625;10.2272727273;7.25540491022;7.23419802704;11.0676355506;5.96924932168;10.4872881356;12.8072445019;5.31400966184;10.2803738318;7.97743755036;10.897083104;4.38635356668;6.02189781022;11.8350268978;12.3210952085;7.95500200884;14.7651006711;8.76882196634;9.33962264151;12.8822381262;15.3013910355;7.56013745704;9.56984050266;6.97428672068;7.60660776028;12.1323529412;11.8138424821;11.8350268978;15.1145038168;9.20074349442;15.46875;10.766721044;11.7159763314;11.7021276596;11.8138424821;5.2575677111;14.347826087,0
31,10.7494057063,7296;7299;22253;22254;22260;28127;28128;28130;28135;28138;33372;33378;33380;37434;41573;41574;41577;41580;41581;41584;49779;49782;49786;49787;49792;49800;49801;49805;55360;55368;55370;55373;55380;55381;55388;66242;66245;66249;66251;66254;66256;66260;66261;76824;76826;76827;76833;76835;76836;76838;76841;76846;76847;76848;76853;76856;76858;88004;88013;88019;88028,15.3250773994;11.8208955224;12.3595505618;11.3597246127;9.30014091123;4.3137254902;15.7142857143;5.94773205167;14.776119403;10.6280193237;10.6566200215;11.1486486486;8.21576763485;7.05630791162;3.97750100442;13.7979094077;16.7371090448;12.4921135647;14.8425787106;14.31670282;6.15097856477;5.7060518732;12.676056338;14.4314868805;10.9513274336;13.2707774799;10.2167182663;11.6060961313;9.49185043145;9.53757225434;11.0924369748;7.5572519084;13.2530120482;7.54285714286;16.9811320755;15.0455927052;8.31583368333;9.38833570413;11.6539140671;5.39803707743;15.6274664562;15.0914634146;10.2857142857;9.24369747899;11.5654205607;13.5338345865;14.1833810888;13.5709389993;1.9430814524;7.11462450593;6.77154582763;9.90495247624;12.8072445019;8.17168799009;8.18181818182;4.37472381794;10.0101112235;15.1376146789;9.49185043145;10.6052490627;13.0434782609,0
32,10.8904864951,7323;7325;15192;15197;22263;22273;22275;22279;22280;28149;28154;28156;33385;33386;33387;33388;33395;41591;49809;49812;49817;49818;49832;49840;55398;55401;55406;55407;55409;55410;55415;55418;55419;66264;66266;66268;66277;66278;66279;66282;66283;66284;76862;76864;76868;76877;76882;76884;76885;76890;76897;88039;88044;88045;88048;88050;88054;88055;88056;88057,15.8526821457;7.39357729649;13.1212723658;12.3210952085;10.4485488127;10.4265402844;13.3243606999;7.49432248297;11.2054329372;9.47368421053;9.59302325581;9.74889217134;13.3064516129;10.2325581395;11.757719715;10.5151354222;10.4155707522;13.0434782609;10.3991596639;10.143442623;2.543025944;4.80815930063;32.1428571429;9.00818926297;8.31583368333;11.385853939;1.85932951451;8.8948787062;9.53757225434;8.30536912752;14.9208741522;13.1824234354;11.5992970123;9.08673703534;13.3423180593;14.3582306019;14.3270622287;10.8731466227;8.51612903226;12.2600619195;12.1696373694;12.7659574468;13.6929460581;12.367270456;10.1851851852;3.45308685037;9.28270042194;10.2219927723;10.9151047409;5.49084858569;12.298136646;12.5714285714;24.5657568238;6.25;15.664556962;6.51744568795;11.6539140671;8.21236001659;0.482514926282;15.1840490798,0
33,10.8991962379,7334;15217;22285;22292;22293;22296;22297;22298;22301;28157;28159;28160;28161;28172;33401;33402;33404;37455;37456;37458;49850;49860;49864;55423;55426;55430;55431;55434;55440;66285;66292;66293;66302;66306;76898;76902;76903;76911;76918;76919;88059;88062;88068;88072,14.8537134284;8.63497601396;12.1323529412;12.4371859296;11.1990950226;11.4716106605;11.1738148984;10.6566200215;9.74409448819;9.08673703534;13.2;14.6341463415;7.77385159011;7.85714285714;11.25;14.6341463415;11.8562874251;7.68335273574;7.31437015146;11.3078241005;15.2424942263;14.6449704142;11.985472155;13.2088058706;13.2352941176;15.0914634146;10.6738544474;11.7717003567;14.1126158232;7.41017964072;11.0122358176;6.31176283073;8.21576763485;10.6109324759;14.8425787106;9.25666199158;15.2895752896;8.66141732283;4.15007335988;9.24801494629;1.61185281667;8.36501901141;10.7784431138;14.9321266968,0
34,11.1757603868,7366;15228;15229;15230;15234;15235;22304;22306;22308;22313;22315;22319;22320;22323;28176;28178;28179;28184;28185;28190;33413;33424;37459;37461;37462;37464;37467;49872;49879;49887;49888;49890;55451;55453;55456;55462;55463;55464;55465;55470;55472;66315;66323;66324;66325;66328;76927;76928;76932;76936;88085;88087;88094;88099;88100;88103,10.8910891089;13.4510869565;12.6679462572;11.5519253209;7.79220779221;7.75558166863;10.7843137255;9.67741935484;11.8918918919;8.59375;13.5989010989;10.3232533889;11.4982578397;8.26032540676;12.865497076;10.2643856921;17.9510426111;5.61065457637;8.89887640449;15.0227617602;11.6333725029;12.6598465473;0.561272217025;1.03507763082;11.4318706697;10.206185567;13.4328358209;4.35260496812;11.2054329372;13.2352941176;12.93272371;12.298136646;8.68040333187;10.143442623;8.8948787062;9.63972736125;12.7989657401;12.5395820139;12.3982467126;9.20074349442;16.7088607595;16.8797953964;11.8208955224;11.6333725029;11.7229129663;28.530259366;9.80198019802;13.7119113573;5.67172729877;5.95488721805;11.757719715;9.26099158092;9.04522613065;9.70588235294;15.9292035398;19.0751445087,0
35,11.9206890176,7374;7378;7381;7382;7383;15255;22327;22328;22331;22341;22342;22344;22345;28201;33433;49897;49898;49901;49903;49906;49907;49908;49912;55475;55479;55480;55484;55491;55493;55494;66331;66333;66335;66340;66343;66346;66349;66351;76938;76939;76942;76950;76959;88108;88109;88110;88119;88120;88124;88127;88129;88134,8.47602739726;12.3518402994;10.7142857143;15.1260504202;18.7677725118;10.1642710472;11.4186851211;11.2244897959;9.72017673049;11.8776244751;17.4911660777;16.4179104478;10.56;11.9709794438;13.0693069307;10.0763358779;12.1026894866;12.1921182266;12.9921259843;12.2373300371;10.5263157895;7.07142857143;15.4929577465;6.01458080194;12.6034373011;10.174717369;13.5802469136;16.6386554622;13.6176066025;8.83928571429;6.51530108588;13.1039046989;11.3467048711;7.72230889236;10.4155707522;11.9133574007;23.7410071942;10.662358643;12.7495170637;5.51378446115;18.3844011142;10.5039787798;13.8268156425;12.6679462572;10.0507614213;10.737527115;11.8138424821;5.79455662862;11.1990950226;12.4842370744;13.0263157895;12.1921182266,0
36,12.2235892693,7388;7389;7395;15263;15264;15269;15271;15274;15281;15284;22352;22356;22358;22360;28215;33438;33440;41619;49923;49932;49935;49944;55498;55508;55511;55516;55517;55524;55528;55529;66370;66377;66378;66379;76970;76973;76976;76977;76980;76989;76995;88137;88145;88147;88152,9.59302325581;10.7608695652;10.3340292276;10.492845787;14.5588235294;11.906193626;13.5061391542;14.0825035562;11.1486486486;10.3556485356;8.32282471627;8.99591094957;11.385853939;15.1491966335;11.3532110092;18.316373728;13.6457615438;14.1327623126;16.0975609756;13.8268156425;13.0434782609;6.11488573193;17.2925764192;7.51138088012;10.0763358779;10.9756097561;10.0814663951;12.8155339806;10.5939004815;18.0;12.1696373694;9.94475138122;14.6341463415;12.0731707317;16.2561576355;10.1486417222;12.051125989;12.2146822949;11.9637462236;12.6275510204;10.4155707522;14.7540983607;16.032388664;12.0072771377;8.29840737636,0
37,11.7680225069,7400;7403;7405;15287;15289;15290;15298;15306;22374;22377;22378;22382;22383;28219;28221;28226;33446;33450;37493;41625;49951;49954;49955;49956;49957;49963;49976;49978;49980;49982;55530;55533;55537;55546;55549;66404;66405;66407;77000;77002;77005;77012;77013;77015;77025;88167;88183;88184;88185;88186,11.3924050633;11.9709794438;13.0434782609;12.2676579926;7.81065088757;12.7004490058;12.4371859296;17.0689655172;15.2190622598;14.3270622287;14.4842721287;11.6129032258;10.3071317022;8.57142857143;9.55598455598;9.9;14.347826087;11.1927642736;4.23167343449;9.2050209205;10.1799485861;10.933186085;10.6052490627;12.9074315515;12.9581151832;9.85074626866;14.6775389177;14.9208741522;13.2796780684;9.58837772397;9.41064638783;13.4419551935;9.53298025999;15.46875;11.6745283019;14.787154593;13.6082474227;13.2618888145;10.9271523179;14.4314868805;9.9;13.7883008357;12.8990228013;10.7843137255;11.9565217391;10.3125;9.26532522227;9.61165048544;10.2857142857;11.504938989,0
38,12.2315577035,7415;7417;7419;7427;7428;15307;15313;15314;15316;22389;22397;22403;28236;28237;28238;28243;33458;33468;33469;37504;37506;41634;41637;41639;49991;49993;49998;50006;50007;55560;55564;55570;55582;66411;66414;66417;66431;66432;66436;77034;77036;77038;77044;77045;77047;77048;77049;77050;77055;77057;77062;77063;88188;88191;88194;88195;88199;88202;88203;88204;88214,17.8539224527;10.3664921466;11.6333725029;12.1846153846;12.3904881101;15.8781074579;12.2071516646;13.5430916553;9.56984050266;10.6853750675;10.7142857143;12.1397915389;11.3078241005;10.8671789243;18.4357541899;10.1486417222;14.3686502177;17.2323759791;11.0491071429;1.12111431969;0.254685309288;14.122681883;13.9633286319;15.3726708075;13.217623498;10.6853750675;7.46887966805;9.65382740127;10.3828002098;13.0606860158;10.0917431193;13.5153583618;20.2040816327;11.1235955056;11.1675126904;12.1846153846;11.7857142857;13.5989010989;15.7517899761;14.7211895911;11.8918918919;16.2295081967;14.2139267767;12.7577319588;9.64442279591;14.265129683;17.6;8.87892376682;12.915851272;12.4060150376;13.0865829478;11.757719715;9.59302325581;12.5078963992;11.4982578397;15.7018239492;11.9709794438;9.63972736125;13.6269786648;6.98166431594;12.93272371,0
39,12.2220356104,7431;7433;7435;7436;7437;7447;7450;15326;15329;15336;15337;22412;22418;22421;22426;28248;28257;33474;33477;33479;37514;37516;37517;37521;50018;50025;50028;50032;50044;55586;55590;55593;55597;55608;55612;55614;66449;66454;66457;66458;77067;77069;77074;77075;77077;77085;77090;77091;77092;77093;77094;88231;88233;88242;88244,17.3228346457;10.5095541401;9.25666199158;15.7018239492;15.2542372881;11.320754717;9.58373668925;12.5;15.0113722517;14.5588235294;9.74409448819;8.58629661752;14.8203592814;10.0814663951;11.8279569892;18.5046728972;11.504938989;12.298136646;12.9074315515;9.14127423823;12.6356094448;17.5221238938;6.78779568049;8.83140053524;10.4817363684;11.8138424821;14.0326009922;11.7368109069;11.0491071429;7.99031476998;9.8458478369;9.68688845401;8.36501901141;9.61165048544;9.11602209945;9.24801494629;9.5009596929;11.1048794167;8.7417218543;10.1799485861;0.742490718866;10.737527115;8.48329048843;10.6738544474;35.231316726;17.1428571429;11.4849187935;8.45070422535;10.7433532284;7.61538461538;12.4685138539;10.1694915254;16.7088607595;14.9096385542;37.9310344828,0
