time,velocity,informationId,partVelocity,week
25,12.554295952,7131;15017;15022;15026;15030;15034;22095;22117;37372;37381;41516;49580;49589;49605;55183;55200;55201;66050;66051;76634;76635;76637;76651,11.6444444444;9.59706959707;15.2680652681;6.89836756187;17.0572916667;9.01582931865;13.7316561845;12.265917603;7.52009184845;16.7519181586;14.6368715084;13.4496919918;16.253101737;11.5215479332;19.2647058824;9.36383130808;13.4358974359;14.4751381215;14.7191011236;16.6878980892;6.15890926187;11.3028472821;7.72861356932,0
26,14.0927782138,7140;7142;7173;15040;15047;15049;15055;22134;22135;22136;22139;22147;22149;28000;33310;41527;41531;41536;49639;49643;55213;55221;55236;66074;66075;66077;76671;87821;87822;87826;87831;87832;87842;87850,16.0146699267;16.3341645885;13.0869130869;8.50649350649;8.16708229426;11.1584327087;11.5215479332;9.80538922156;13.6316337149;13.4635149024;10.667752443;11.0269360269;14.4114411441;13.7894736842;17.7266576455;15.7451923077;18.6875891583;16.4779874214;17.9452054795;14.3169398907;14.6368715084;16.2329615861;17.0572916667;16.7091836735;16.4987405542;20.4049844237;12.1072088725;12.381852552;13.921360255;13.804004215;11.6341030195;12.4288425047;14.1163793103;14.7356580427,0
27,14.4692431561,7182;7192;7198;15063;15064;15069;15078;15083;22153;22167;22176;28046;33318;37391;49650;49663;49667;49672;55267;55269;55270;66112;66113;66116;66126;66132;66151;76687;76696;76697;76707;76713;87871;87885;87889,14.1928494041;20.6624605678;11.1489361702;19.6992481203;15.9756097561;13.24570273;31.6425120773;24.4402985075;9.59004392387;5.62956596476;6.71794871795;15.0574712644;9.82008995502;11.1299915038;7.70588235294;9.84962406015;17.8717598909;12.669245648;18.5028248588;11.8231046931;13.4083930399;16.3138231631;12.1521335807;15.5029585799;17.3509933775;13.8918345705;12.1296296296;13.921360255;9.82745686422;13.1;14.1774891775;15.8021712907;15.5029585799;24.4859813084;11.4811568799,0
28,14.157466616,7210;7215;7216;7221;7222;7228;7229;15105;15118;15119;15120;28073;28077;33339;41555;49681;49694;49695;49704;55277;55278;55279;55280;55284;55296;55299;66163;66164;66177;66184;66188;76718;76720;76723;76734;76735;76736;76737;76749;87890;87900;87910;87928,19.9391171994;13.8771186441;16.375;13.2994923858;13.9957264957;15.3575615475;12.9191321499;8.52309694209;13.2591093117;14.1621621622;14.4591611479;14.3326039387;15.5952380952;17.2823218997;15.3216374269;10.3557312253;15.1095732411;12.669245648;12.1072088725;17.7266576455;11.6651825467;15.3395784543;10.693877551;17.2823218997;17.1241830065;15.651135006;19.0406976744;7.92498487598;15.7262905162;13.0608175474;15.1095732411;13.1131131131;7.96836982968;17.6312247645;13.1394182548;16.2128712871;15.7074340528;12.4053030303;11.9963369963;11.4811568799;16.990920882;16.3341645885;10.50521251,0
29,13.432077031,15122;15126;22211;22222;28088;37412;37413;41557;49718;49722;49737;49738;49740;49744;55305;55312;55313;55318;55329;55330;66194;66199;66200;66210;66211;76757;76761;76764;76772;76773;76780;76790;87938;87939;87952;87959,12.5840537944;14.8526077098;4.29931079751;10.5730427764;12.9318854886;15.1445086705;12.1973929236;16.9250645995;14.1621621622;11.9963369963;12.2201492537;13.3130081301;17.8231292517;15.2325581395;14.1621621622;16.0342717258;13.491246138;14.1316073355;14.2857142857;16.7519181586;12.4524714829;15.9367396594;15.9561510353;17.6075268817;11.2931034483;18.4247538678;4.8038137147;16.7091836735;14.3483023001;12.4053030303;10.0152905199;13.8185654008;10.737704918;13.2860040568;12.0404411765;10.6072874494,0
30,12.7969680674,7267;7270;7271;7273;7274;7281;15142;15149;15152;15153;15161;22238;22241;28105;28112;49757;49777;55342;55347;55351;55353;66214;66219;66222;66229;66233;76801;76806;76814;87965;87966;87975;87994;87999,16.354556804;13.2056451613;18.0939226519;7.86786786787;8.11648079306;16.2732919255;5.0501156515;13.9510117146;11.5316901408;14.7025813692;11.3518197574;7.5244112579;5.67837017772;14.7356580427;15.3755868545;11.5013169447;12.140871177;13.6458333333;8.63546473303;12.5239005736;13.1;11.7488789238;13.5330578512;10.3803486529;13.9361702128;12.6570048309;14.8190045249;15.6886227545;10.9075770192;15.0574712644;15.4481132075;12.2774133083;24.1697416974;13.1131131131,0
31,12.5700663913,15179;22251;22256;22261;33376;33379;37443;49780;49785;49789;49790;49791;49794;49795;49803;49804;55364;55376;66241;66258;66262;76830;76831;76832;76834;76839;76850;88006;88017;88018,7.44318181818;17.2823218997;13.9807897545;12.9446640316;15.7262905162;16.6032953105;13.5190918473;12.2087604846;9.24488355681;14.4114411441;10.1393188854;10.1393188854;3.18812363105;17.2368421053;13.3946830266;7.60301799187;13.0869130869;14.9714285714;15.46635183;15.3575615475;13.3401221996;16.4987405542;14.7522522523;10.6331168831;11.0455311973;10.6590724166;9.26449787836;13.126252505;13.6316337149;10.2024922118,0
32,13.0019198375,7319;15191;15198;22270;22271;22277;28143;28145;28153;41589;41590;49819;49835;49841;49842;55393;55396;66263;66270;66274;76861;76875;76878;76879;76891;76892;88036;88037;88038;88046;88047,14.5071982281;13.7172774869;14.2546245919;10.8985024958;11.4310645724;0.78213624694;17.374005305;7.11569799022;14.3798024149;14.4114411441;14.8357870895;10.1158301158;17.0572916667;14.3483023001;14.6368715084;14.9885583524;19.0130624093;13.8918345705;15.8212560386;7.8631452581;15.4117647059;15.2502910361;11.9744058501;12.381852552;12.8054740958;11.9963369963;13.9957264957;9.89425981873;4.96212121212;17.9206566347;15.0229357798,0
33,14.0842749698,7339;7342;15203;15208;15210;15213;15221;22283;22295;28164;28167;28168;33406;37457;41599;49851;49861;49863;55422;55435;55437;66291;66295;66300;66308;88061;88070,15.8595641646;14.4432194046;12.5961538462;13.9957264957;16.0146699267;8.83344571814;14.0708915145;13.9807897545;14.0407288317;14.9885583524;16.4366373902;14.7688838782;17.8961748634;13.0608175474;15.3575615475;13.8624338624;16.2128712871;17.513368984;8.23899371069;13.2725430598;12.4761904762;15.2858809802;14.1774891775;13.7316561845;14.3956043956;10.4632587859;14.3013100437,0
34,12.1934315018,7355;7361;15225;15227;15238;15240;22305;22316;28177;28181;33421;49871;49891;49892;55457;55458;55466;66319;76924;76926;76934;76935;76937;88084;88093;88098,9.80538922156;7.41369552915;16.253101737;8.223477715;15.3037383178;8.11145510836;11.5622241836;9.02203856749;9.98475609756;17.0351105332;18.5552407932;15.2502910361;11.6237799468;14.3483023001;9.87189148455;16.0736196319;12.2544434051;14.5232815965;12.8937007874;10.564516129;7.6118535735;8.80376344086;8.06153846154;14.2546245919;14.937286203;14.6860986547,0
35,13.4628609165,7379;15242;15245;15256;22332;22343;28197;33431;37468;37472;37477;41611;49899;49914;49915;55481;66336;66344;76940;76961;76962;76966;88117,8.6127547666;13.7029288703;15.2680652681;13.5470527404;12.1296296296;6.86223153483;12.9064039409;18.7142857143;17.1916010499;15.1270207852;13.1;17.2368421053;12.5239005736;13.5051546392;12.9318854886;12.4053030303;12.1184088807;12.4170616114;12.9831516353;14.1011840689;12.7804878049;12.9191321499;16.5613147914,0
36,14.8884478662,7391;7392;15261;15273;15275;15279;15280;22348;28213;28218;33443;37492;41613;41620;49924;49925;49930;49933;49945;49947;55513;55525;55526;66360;76975;76981;76982;76990;88155;88156;88160,13.0738522954;14.3013100437;14.802259887;13.7316561845;14.0860215054;9.72531551596;11.0269360269;39.9390243902;17.7266576455;14.3326039387;14.4432194046;16.4572864322;13.804004215;13.5190918473;12.0293847567;11.6859946476;16.7519181586;16.6454891995;5.17991300909;15.0229357798;16.1928306551;16.7519181586;19.1800878477;16.354556804;6.20558976788;12.8810226155;12.7184466019;10.6072874494;12.0737327189;27.1784232365;13.1131131131,0
37,14.1507801111,7398;15296;15300;15305;22362;22367;22368;22373;22375;22379;33444;33453;33455;37497;49958;49972;49983;55535;55553;66380;66384;66390;77011;77018;88165;88168;88179;88182,39.5770392749;14.4751381215;13.4773662551;12.2087604846;14.8190045249;8.92978868439;14.3798024149;8.27542640556;15.8595641646;14.6696528555;11.5215479332;12.2889305816;14.0256959315;6.70419651996;11.1774744027;12.2544434051;16.9032258065;12.9191321499;13.2591093117;13.1131131131;14.1163793103;12.5;15.0747986191;17.012987013;14.4273127753;12.7804878049;14.7688838782;14.7025813692,0
38,13.531379203,7414;7422;15310;15319;22388;22393;28231;28240;33466;37502;37503;37508;41629;41630;41641;49988;50000;50004;55561;55565;55571;55575;55579;66412;66427;66433;66438;77033;77051;77052;77060;88198;88209;88210;88217,11.8018018018;12.996031746;13.1;8.23899371069;27.5789473684;15.5952380952;11.5013169447;13.5751295337;17.012987013;11.3616652212;16.0736196319;11.0922946655;16.5613147914;12.4880838894;15.6886227545;14.2391304348;13.0348258706;13.8624338624;14.5717463849;17.420212766;11.6964285714;14.1928494041;12.7555988315;15.7074340528;18.0192572215;6.26195028681;13.2189707366;6.96438064859;15.0921658986;14.2082429501;14.4114411441;8.17217716781;10.667752443;10.2423768569;14.1928494041,0
39,12.7199787267,7446;15339;22427;28244;28253;28256;28265;33478;50023;50024;50039;50042;50049;50050;55587;55603;55606;55609;66444;66451;66452;77065;77089;88220;88226;88239;88249,8.74499332443;14.2082429501;12.7308066084;14.4432194046;15.1796060255;12.3236124177;13.5470527404;13.0608175474;15.5397390273;11.0641891892;14.5071982281;12.9318854886;7.42630385488;13.1790744467;4.2671009772;20.826709062;13.0738522954;1.78182807399;16.2732919255;15.8980582524;10.6244931062;13.24570273;12.5599232982;12.7184466019;13.6033229491;11.0455311973;18.6344238976,0
40,13.9229202524,7462;7465;7471;7483;15344;15350;15358;22428;22445;28269;33483;33485;37536;50059;50082;55631;55653;55669;66464;66484;66485;66490;66491;77114;77120;77134;77135;77136;88257;88263;88277;88281,13.0218687873;13.6458333333;36.1878453039;13.3401221996;11.4711033275;19.1240875912;7.41369552915;8.68124585818;11.6444444444;16.7948717949;11.1774744027;6.49479424888;11.1774744027;14.7688838782;14.0256959315;19.7289156627;15.8403869407;15.5029585799;12.6937984496;14.5232815965;13.4358974359;13.1;14.8190045249;10.7289107289;12.3352165725;14.9885583524;13.3810010215;14.6696528555;11.0922946655;13.2591093117;14.6205357143;11.8444846293,0
41,14.0502996876,7489;7493;7510;7515;7516;15369;15370;15372;15374;15377;15383;15384;22467;22475;22480;22481;33510;33513;50086;50090;50091;50101;50103;50110;50111;50120;55680;55687;55691;55692;55694;55695;55697;66505;66506;66511;66523;66524;66533;66536;77144;77151;77152;77163;77166;77167;88282;88286;88287;88288;88296;88299;88300;88304,11.0829103215;14.5071982281;6.44051130777;14.3798024149;16.9032258065;13.126252505;13.3673469388;17.7027027027;17.6312247645;14.9032992036;8.0024434942;13.6458333333;8.84537474679;24.1697416974;16.8164313222;17.8717598909;14.0708915145;16.5195460277;14.3956043956;14.937286203;11.6651825467;15.5029585799;13.7460650577;11.6548042705;15.5029585799;21.4754098361;12.1521335807;12.996031746;17.4899866489;13.5470527404;12.8054740958;17.9698216735;15.5397390273;14.9714285714;5.89824403422;16.7305236271;15.6138259833;14.7356580427;14.5555555556;11.8444846293;19.9391171994;12.1973929236;11.5114235501;11.8552036199;16.2128712871;13.5470527404;13.0348258706;11.6964285714;11.9525547445;13.5892116183;12.9064039409;13.0478087649;11.6964285714;9.8127340824,0
42,14.9283407759,7521;7522;7532;15397;15400;15404;15405;15407;22497;22498;28311;28320;33516;41664;50132;50133;50138;50141;50153;55701;55702;55704;55706;66544;66545;66551;66572;77182;77184;77185;77190;77195;77196;77197;77207;88313;88317;88339;88345;88346,20.0612557427;8.96646132786;10.4465709729;32.9145728643;14.8694665153;11.7594254937;13.491246138;14.9202733485;14.7191011236;12.5961538462;14.4114411441;11.6964285714;5.19841269841;14.1163793103;14.1468682505;38.7573964497;12.9446640316;17.6075268817;12.4524714829;16.5195460277;9.10987482615;11.3126079447;12.5840537944;15.7451923077;18.2451253482;15.1972157773;13.906581741;17.6075268817;14.0557939914;15.5213270142;13.906581741;15.4117647059;18.3730715288;13.2591093117;12.0848708487;12.381852552;13.3537206932;15.3575615475;15.0057273769;12.1184088807,0
43,13.0745963228,7546;7547;7554;22515;33524;33529;37573;41671;41674;50164;50165;50177;50187;55724;66578;66579;66582;66586;66587;66595;66604;77222;77226;88353;88356;88364;88366;88367;88368;88369;88371,13.5190918473;15.3936545241;12.9064039409;15.1095732411;13.9807897545;15.9951159951;14.4751381215;9.84962406015;14.7191011236;11.4610673666;12.9191321499;14.9202733485;12.6325940212;9.91672975019;13.5470527404;16.3341645885;13.2189707366;14.0256959315;13.5051546392;5.54380025391;6.66327568667;17.328042328;12.4880838894;16.8164313222;12.6082771896;14.7025813692;8.35459183673;10.4299363057;11.6651825467;12.79296875;17.4899866489,0
44,13.7834837245,7567;22520;22536;22540;22543;28335;28346;41676;50195;50199;50200;50202;50204;50208;50209;50210;50214;50226;55755;55761;55764;55772;55773;55784;66615;66617;77248;77255;77259;77261;77264;77273;88381;88384;88395;88397;88406;88407;88408;88409;88411;88414;88415;88416;88417,15.8212560386;15.9756097561;7.68779342723;8.76254180602;35.3099730458;15.1270207852;8.44616376531;11.7488789238;14.5232815965;12.7308066084;14.1928494041;9.65364775239;11.6651825467;13.1526104418;13.1526104418;16.2935323383;11.1299915038;12.4761904762;13.7460650577;9.02825637491;14.3013100437;15.3395784543;15.4299175501;14.4432194046;16.9032258065;12.381852552;10.8175061932;14.5717463849;10.5987055016;15.7451923077;18.4767277856;16.0146699267;16.6666666667;14.9714285714;13.8624338624;13.906581741;11.0269360269;11.7911791179;11.1299915038;8.18238600874;13.2056451613;13.2725430598;15.6886227545;16.5404040404;14.3640350877,0
45,14.2554447105,7596;7602;7607;15455;15461;15464;15470;22557;22561;22562;33560;41686;50239;50251;50267;55799;66643;66645;66652;66653;66656;77281;77288;77300;88425;88427;88428;88430;88433;88434;88447;88448,11.3518197574;13.906581741;14.3798024149;17.2823218997;11.2349914237;12.5478927203;14.8190045249;16.5613147914;12.1973929236;8.89341479973;12.5840537944;15.6886227545;15.0229357798;17.7027027027;15.2148664344;14.7191011236;13.9510117146;15.2680652681;15.7641395909;15.4481132075;13.0738522954;14.9202733485;17.6788124157;12.7061105723;12.0960295476;11.1205432937;11.1394557823;13.6886102403;18.2705718271;15.3575615475;14.0708915145;17.513368984,0
46,12.7313408432,7615;7617;15481;22583;22586;22591;22592;28378;50275;50276;50290;50291;50292;50300;50301;50302;55834;55846;66667;66668;66669;66671;66683;66691;66692;77314;77319;77322;77326;77327;77331;88459;88460;88475,6.68708524758;12.4170616114;12.8557409225;11.9199272066;10.3312302839;12.996031746;7.88206979543;14.937286203;16.881443299;16.4572864322;12.7680311891;12.4288425047;14.1621621622;11.6859946476;12.8305582762;15.3395784543;14.5071982281;13.491246138;7.98780487805;10.8443708609;11.2931034483;9.36383130808;12.9574678536;14.2082429501;15.7451923077;13.7172774869;14.9543378995;18.3730715288;6.19971604354;11.3126079447;13.24570273;12.7804878049;13.8918345705;15.4117647059,0
47,15.4641647749,7642;7645;7646;15502;22597;22603;22617;28385;33586;50319;50322;50339;66695;66704;66707;66708;66709;66714;66715;66716;77335;77345;77372;88485;88497;88498,16.3138231631;13.9957264957;12.6082771896;10.5815831987;14.5717463849;11.5418502203;13.8477801268;38.9880952381;17.5838926174;14.9543378995;14.9202733485;13.6033229491;14.6042363434;14.2546245919;9.67503692762;15.3037383178;17.1916010499;11.9307832423;15.5581947743;17.8474114441;15.46635183;14.3326039387;13.8918345705;16.7519181586;19.8184568835;11.9307832423,0
48,14.3067769694,7649;7654;15511;15522;15524;28399;28410;41709;41718;50340;50345;50350;50352;50354;50355;50365;55883;55887;55891;66725;66738;66744;66750;66753;77375;77381;77384;77386;77391;77397;88500;88504;88505;88512;88519;88525;88535;88536;88537;88538,17.3051519155;10.0614439324;15.651135006;10.7996702391;14.7025813692;17.2823218997;14.3640350877;11.4310645724;11.3223854797;14.8863636364;30.3944315545;13.8185654008;15.651135006;15.8595641646;15.4299175501;15.7074340528;6.8694284216;13.491246138;19.8484848485;10.2423768569;10.2423768569;10.1158301158;15.7641395909;14.3640350877;11.7278424351;16.8164313222;13.5470527404;16.0539215686;11.7805755396;14.1011840689;14.5071982281;10.6072874494;19.2647058824;15.6698564593;11.9090909091;13.491246138;14.6205357143;13.7316561845;14.8863636364;13.9510117146,0
49,13.4367999423,7684;7688;15537;15538;28420;28424;50387;50388;50397;50399;55902;55907;55921;55925;66760;66765;66772;66773;66774;66775;66781;66782;66785;66786;66787;77402;77407;77419;77425;88545;88552;88574;88576,3.87688665286;20.2160493827;19.5814648729;13.2994923858;13.6600625652;13.1131131131;11.9634703196;13.804004215;13.0869130869;11.1489361702;12.9064039409;12.0960295476;14.1163793103;11.0176619008;11.887477314;13.4221311475;16.2128712871;15.3575615475;15.651135006;10.4549082203;16.6454891995;15.5952380952;11.4410480349;14.6042363434;15.7831325301;10.6764466178;16.3138231631;13.3537206932;12.5478927203;14.1774891775;10.693877551;14.6860986547;10.0229533282,0
50,13.0540660928,7690;7696;7700;7701;7703;7711;7712;15557;15560;15564;15565;15580;15582;28445;33615;33616;41727;41733;41734;50413;50418;50419;50420;50426;50427;50430;55930;55942;77436;77438;77446;77447;77448;77451;77453;88587;88599;88605;88607;88608,16.375;12.8431372549;15.9173754557;15.9173754557;18.3216783217;15.46635183;12.2315592904;9.63944076527;6.9829424307;14.4751381215;16.7519181586;12.9064039409;17.4434087883;12.3935666982;14.0256959315;11.4912280702;13.4221311475;13.2860040568;17.7027027027;12.9318854886;8.70431893688;11.7383512545;19.1800878477;14.6696528555;12.7680311891;12.6570048309;15.5397390273;14.8694665153;12.5599232982;1.85159010601;12.9831516353;5.55555555556;12.4761904762;4.77753464624;13.2323232323;12.7184466019;15.3755868545;13.0738522954;14.9543378995;11.9525547445,0
51,13.1295886823,7715;7718;15590;15603;28454;37662;50439;50440;50442;50446;50455;50456;55970;55976;66831;66834;66854;77467;77468;77470;77471;77480;77482;88620;88626,11.7699910153;12.7555988315;15.3216374269;10.1393188854;12.5719769674;14.4751381215;13.0608175474;14.0557939914;12.4288425047;13.5051546392;14.7688838782;15.7262905162;15.0574712644;14.2391304348;7.69682726204;14.4911504425;14.0106951872;14.4273127753;13.4083930399;12.0183486239;14.4911504425;12.1296296296;12.140871177;9.41768511862;14.1316073355,0
52,12.7044777412,7751;15617;41752;50468;50475;50480;50487;50489;55998;56002;66857;66861;66871;66886;77485;77486;77494;77495;77504;77505;77509;88656;88657;88659;88667;88672,10.7289107289;10.7289107289;11.3518197574;14.1774891775;18.8760806916;14.3956043956;12.4761904762;16.4779874214;13.5751295337;11.8231046931;14.5394006659;5.48346588531;11.3126079447;14.1774891775;14.6696528555;15.162037037;3.83939038687;11.2349914237;13.2725430598;15.5213270142;14.5232815965;8.93587994543;14.5555555556;13.4773662551;12.4643196955;12.5358851675,0
53,12.5488221276,7760;7768;7772;7782;7784;15627;15643;28476;33651;50492;50493;50511;50512;56025;66895;66898;66903;66911;77531,12.3236124177;15.0747986191;13.6600625652;11.4111498258;14.2082429501;9.85703536494;13.5330578512;11.3616652212;12.4288425047;10.6504065041;16.4779874214;10.7465135357;13.5051546392;11.0455311973;17.3970783533;11.9307832423;6.88386757751;11.5520282187;14.3798024149,0
54,13.5510627288,7785;7789;7794;15655;28488;28493;28497;33659;33660;41761;41771;50524;56034;66930;77548;77551;88707;88718;88719;88720;88721,14.0106951872;20.7278481013;13.0089374379;31.2649164678;15.6698564593;10.6851549755;11.6341030195;12.511938873;12.4880838894;11.5520282187;14.9885583524;13.921360255;5.72802798426;13.6174636175;13.3401221996;15.6886227545;14.223669924;10.5730427764;7.05438879914;12.3004694836;9.58302852963,0
55,12.2238431381,7808;15669;22642;41775;50559;50563;50568;56052;66950;66956;77561;77579,8.89341479973;13.7605042017;10.5987055016;14.5071982281;12.1973929236;12.2429906542;15.2858809802;10.7996702391;8.95420369105;15.3936545241;10.6851549755;13.3673469388,0
56,12.8527432664,7819;7832;15678;22653;41781;50585;50594;50597;66978;66981;77598;88747;88748;88751,14.223669924;14.6042363434;13.5610766046;13.7605042017;10.5220883534;18.2451253482;18.3473389356;12.7308066084;15.2502910361;13.5470527404;11.717352415;5.91956619973;10.4549082203;7.05438879914,0
57,13.1384701367,7835;22676;22682;50602;50603;50604;50609;50611;50612;50613;50620;56093;66987;66991;66992;77603;77604;77609;77615;77618;88768,6.36540330418;34.2036553525;11.8124436429;12.8937007874;12.8937007874;12.4053030303;11.0922946655;14.7025813692;17.1690694626;14.7191011236;9.04071773637;11.0641891892;12.5840537944;5.14937106918;12.0848708487;13.3265513733;13.2591093117;11.592920354;15.162037037;10.5390185036;13.8477801268,0
58,12.9580799346,7849;28533;41795;56099;56102;56104;56105;56106;56107;56109;56114;67016;77630;77636,8.177278402;15.5213270142;27.8723404255;12.358490566;11.9199272066;9.44484498919;13.3537206932;13.8185654008;7.92978208232;12.6325940212;12.7804878049;10.2584181676;12.8810226155;12.4643196955,0
59,13.4759373503,28538;37766;41799;50635;50651;67038;67040;88795;88797,12.1860465116;13.4635149024;13.0738522954;12.8557409225;17.6788124157;16.2329615861;12.9064039409;14.0407288317;8.84537474679,0
60,13.9904675941,28541;28551;33715;41803;41804;41806;50653;50661;67044;67045;77665;88821,10.2987421384;14.6696528555;14.6532438479;13.1658291457;18.5028248588;13.5051546392;15.8787878788;13.0608175474;14.6696528555;13.6033229491;12.358490566;13.5190918473,0
61,12.8904486485,7890;22725;28555;28556;41807;41809;50679;67066;67072;67074;77684;77685,13.7894736842;15.6324582339;13.2994923858;13.6743215031;10.7730263158;11.4111498258;11.7911791179;9.02203856749;12.8937007874;10.2906520031;16.0736196319;16.0342717258,0
62,13.4978014589,7894;15767;15769;15772;37794;56169;67082;67084;77696;77697;77700;88838;88842,16.9250645995;15.9756097561;16.354556804;13.5330578512;12.9574678536;11.263972485;5.14734774067;16.6878980892;12.0848708487;13.3130081301;13.7749737119;15.3575615475;12.0960295476,0
63,13.891664065,7907;7917;15780;15781;15782;22739;28578;56176;56177;56179;77723;77726;88844;88851,13.9807897545;18.5552407932;13.906581741;14.6532438479;11.9963369963;10.0846805235;10.0769230769;12.2315592904;12.7431906615;11.4410480349;12.0737327189;16.1528976572;10.7996702391;25.7874015748,0
64,12.1196583134,15787;15792;28584;41822;56192;56195;67099;67109;77728;77730;77735;88859;88863,10.5987055016;13.2994923858;8.67549668874;13.7172774869;15.8787878788;9.88679245283;11.3321799308;14.7025813692;12.9702970297;10.9531772575;11.0548523207;13.4496919918;11.0362257793,0
65,11.6497450737,28593;33735;50715;50716;50717;77739;77740,14.8190045249;10.5220883534;9.60410557185;12.6570048309;12.5358851675;11.5826702034;9.82745686422,0
66,14.3508322215,22776;28596;33739;41832;56210;67129;67130;67137;67141,14.2701525054;12.7308066084;14.6205357143;18.1692094313;15.2502910361;14.0860215054;12.8683693517;15.9367396594;11.2253641817,0
67,15.8003921059,7958;28600;33745;77767;77768;88883;88884;88887,11.5013169447;14.1468682505;18.9033189033;14.8526077098;31.2649164678;12.6204238921;10.1945525292;12.9191321499,0
68,13.9918223078,37838;41836;67160;77773;77774;77777;77780;88888;88894,11.2931034483;17.012987013;13.7749737119;16.2732919255;16.1728395062;8.85733603786;14.3013100437;13.7172774869;14.5232815965,0
69,14.8957186324,50748;50749;56236;88900,18.1440443213;12.3468426013;15.6698564593;13.4221311475,0
70,11.919543029,15833;33749;88903,9.69652109548;13.2189707366;12.8431372549,0
71,11.7805755396,7981,11.7805755396,0
0,16.2431418561,7982;22803;56257,16.7091836735;18.5289957567;13.491246138,1
1,9.02425232116,33753;50765,9.90173847317;8.14676616915,1
2,10.8679778878,5;7988,9.76154992548;11.9744058501,1
4,17.6184414911,9;7994;15852;33759;67188;67192,11.2736660929;16.9689119171;13.126252505;15.1095732411;11.6964285714;37.5358166189,1
