time,velocity,informationId,partVelocity,week
20,9.98171671825,6991;6992;6995;14891;14895;14898;21988;21989;21991;22000;27896;27899;33202;33204;33205;33206;33212;33216;37311;37312;37315;41469;49489;49490;49500;55094;65918;65919;65924;65930;65932;76490;76491;76493;76494;76495;76503;87687;87688;87692;87693,4.6811945117;12.4197002141;4.84949832776;6.33879781421;4.44785276074;10.7606679035;7.19602977667;5.9003051882;6.46599777035;10.800744879;5.8883248731;5.9003051882;7.97799174691;10.9640831758;11.2403100775;8.60534124629;9.30979133226;8.97832817337;12.0833333333;8.14606741573;11.1969111969;9.25039872408;11.6700201207;9.60264900662;23.3870967742;1.53034300792;10.1933216169;7.53246753247;10.4316546763;7.59162303665;6.59090909091;11.5079365079;9.23566878981;7.90190735695;5.13274336283;7.25;7.6821192053;12.1593291405;13.6150234742;23.1075697211;39.7260273973,0
21,10.1744822663,7003;7004;7005;7006;7014;14905;14909;14913;14914;14917;14922;22010;22017;22019;27909;27913;27917;33223;33225;33227;33228;37320;37330;41475;41477;49516;49517;49518;49519;55096;55098;55105;55118;65936;65941;65943;76505;76518;76525;76527;76529;76530;87695;87700;87704;87708;87711;87715,10.7606679035;12.3404255319;10.394265233;9.49263502455;9.91452991453;8.63095238095;10.4129263914;4.54901960784;7.09046454768;19.0789473684;9.91452991453;7.74365821095;33.1428571429;9.55518945634;12.4463519313;8.80121396055;5.67514677104;9.16271721959;4.42748091603;17.008797654;11.0266159696;12.3142250531;12.0082815735;14.0096618357;9.94854202401;12.0082815735;6.80751173709;6.99638118215;6.78362573099;11.7886178862;9.60264900662;9.83050847458;9.07668231612;5.13728963685;11.9587628866;9.84719864177;8.81458966565;7.88043478261;2.10832424573;11.9341563786;8.16901408451;7.2319201995;7.49354005168;18.5303514377;11.5079365079;6.45161290323;10.9640831758;7.60157273919,0
22,9.79693142132,7032;7034;7035;7036;7037;7038;7045;14926;14933;14942;22023;22027;22028;22029;27926;27928;27931;27932;33232;37341;41482;41485;49531;55122;55128;55129;55130;55136;65950;65959;65962;65967;65973;65974;76535;76542;76552;76558;76559;87728;87734,5.32598714417;10.922787194;10.1933216169;11.328125;8.61812778603;7.78523489933;7.14285714286;6.66666666667;22.3938223938;5.40037243948;6.33879781421;11.5537848606;9.63455149502;8.73493975904;6.40176600442;9.0625;12.1848739496;7.4168797954;5.41549953315;10.861423221;7.49354005168;14.5;8.47953216374;9.07668231612;9.03426791277;9.02021772939;9.43089430894;8.90937019969;7.74365821095;10.922787194;7.09046454768;9.29487179487;9.41558441558;14.9484536082;10.6227106227;26.8518518519;10.0346020761;6.98795180723;7.83783783784;15.1041666667;5.49242424242,0
23,9.60933395852,7050;7055;7056;7064;7072;14947;14948;14951;14953;14956;22040;22041;22048;22049;22053;22054;22057;27942;27943;33239;33240;37344;41495;41498;49537;49538;49542;49544;49546;55142;55144;55148;55150;55153;55154;65978;65979;65981;65982;65991;65992;65996;66002;76570;76576;76578;76580;76584;76587;76591;87735;87736;87741;87750;87751;87758,9.73154362416;29.8969072165;8.27389443652;4.90278951817;10.3756708408;13.3949191686;10.3756708408;1.88250567997;12.5269978402;7.74365821095;8.72180451128;3.84105960265;5.29197080292;4.01106500692;13.0630630631;9.0625;10.6032906764;8.82800608828;6.89655172414;11.0056925996;11.8126272912;9.61857379768;11.394891945;11.7886178862;3.65930599369;9.78077571669;0.0938420218102;9.78077571669;8.90937019969;7.21393034826;9.16271721959;2.83618581907;8.05555555556;11.0898661568;7.9561042524;10.8208955224;8.74811463047;35.8024691358;12.1338912134;13.0337078652;11.0898661568;12.8888888889;5.10563380282;5.35549399815;10.9433962264;10.0694444444;8.80121396055;10.6813996317;8.54197349043;9.07668231612;10.4882459313;8.12324929972;10.7011070111;9.78077571669;3.33333333333;9.02021772939,0
24,9.91847881463,7079;7082;7084;7105;7106;14991;15000;15001;15007;15009;22075;22078;22081;22088;27963;27965;33261;37363;41502;41504;41506;41509;41510;49552;49553;49560;49562;49563;49565;49566;49568;49571;49572;55166;66009;66015;66018;66019;66023;66030;76600;76601;76604;76605;76607;87769;87774;87775;87777;87780,11.2403100775;13.2118451025;8.78787878788;15.6334231806;9.53947368421;9.47712418301;9.30979133226;8.12324929972;8.56720827179;7.89115646259;8.13464235624;11.6;11.7886178862;8.19209039548;9.66666666667;11.4173228346;12.6086956522;10.0;11.328125;18.4126984127;14.5;10.0346020761;10.2292768959;8.19209039548;5.91836734694;6.35268346112;8.01104972376;8.90937019969;8.26210826211;6.91299165673;8.97832817337;9.66666666667;9.44625407166;9.47712418301;11.2185686654;9.35483870968;8.44250363901;10.1221640489;9.7972972973;6.31808278867;9.47712418301;11.2840466926;10.0172711572;8.77458396369;11.2621359223;6.41592920354;12.2881355932;4.04463040446;18.5897435897;8.69565217391,0
25,9.14976757581,7115;7118;7132;7136;15011;15012;15016;15020;15025;22100;22101;22103;22104;22114;22119;22120;27973;27976;27977;27978;27980;27981;33263;33264;33277;33279;33280;33281;33282;41514;41517;41522;41525;49573;49574;49576;49583;49584;49593;49598;49602;49607;49613;55189;55190;55193;55197;66034;66045;66047;66052;66054;66059;66060;66064;66065;66066;76620;76624;76625;76627;76632;76633;76641;76643;76647;76648;87786;87796;87803;87806;87812,7.78523489933;4.74631751227;3.52369380316;8.73493975904;10.800744879;11.1753371869;10.861423221;13.2118451025;8.93682588598;16.5714285714;8.18053596615;11.5768463074;12.2621564482;9.17721518987;8.74811463047;8.01104972376;9.53947368421;9.86394557823;8.73493975904;8.90937019969;10.9848484848;9.44625407166;8.66965620329;4.19075144509;8.18053596615;11.7886178862;10.5263157895;9.93150684932;4.89451476793;11.2840466926;11.394891945;12.2362869198;11.8367346939;6.68202764977;9.33977455717;5.22052205221;8.55457227139;8.51688693098;9.13385826772;8.77458396369;3.21507760532;9.38511326861;10.0172711572;9.10518053375;8.33333333333;3.66161616162;10.7407407407;9.86394557823;10.0;9.49263502455;4.87804878049;10.2654867257;10.0172711572;8.97832817337;8.73493975904;10.7011070111;8.36940836941;15.3846153846;9.60264900662;8.25035561878;8.97832817337;9.17721518987;6.11169652266;10.4316546763;2.90872617854;10.3202846975;16.384180791;7.92349726776;10.0869565217;8.54197349043;9.02021772939;6.96278511405,0
26,8.58770025558,7139;7144;7145;7148;7149;7151;7154;7157;7158;7160;7176;7177;15038;15043;22125;22133;22144;22145;22146;27988;27990;27993;27997;28001;28003;28014;28016;33286;33295;33298;33306;37384;37387;41529;41530;49615;49618;49625;49627;49633;49634;49635;49636;49641;49644;49645;49646;49647;55214;55215;55219;55230;66071;66082;66083;66092;66093;66095;66103;76655;76662;76666;76680;87814;87828;87830;87835;87837;87838;87839;87840;87846;87847;87848;87849;87856,11.1969111969;6.50953984287;8.14606741573;9.0625;7.19602977667;6.59090909091;14.6095717884;8.20367751061;8.03324099723;10.6422018349;6.70520231214;3.2992036405;10.1754385965;8.93682588598;8.70870870871;6.89655172414;11.6935483871;8.49194729136;20.7142857143;8.06675938804;9.55518945634;10.6227106227;9.16271721959;7.3417721519;3.60920970753;7.06455542022;5.76540755467;11.394891945;7.42637644046;2.32931726908;3.12837108954;12.3931623932;4.48569218871;9.28;13.9088729017;8.96445131376;3.69191597708;9.22098569157;9.49263502455;9.60264900662;8.76132930514;10.0346020761;8.0;7.5422626788;7.04738760632;12.3142250531;6.35268346112;6.80751173709;11.4851485149;9.93150684932;10.2292768959;10.2473498233;10.5072463768;7.3417721519;11.6935483871;7.18711276332;7.29559748428;9.73154362416;4.47876447876;10.9848484848;9.96563573883;14.0096618357;8.60534124629;7.9561042524;12.1848739496;11.2185686654;4.62889066241;7.94520547945;6.78362573099;8.65671641791;8.70870870871;10.2654867257;1.80236171535;9.00621118012;2.3246492986;8.30945558739,0
27,9.56935803817,7181;7183;7184;7189;7190;7191;7193;7194;7195;7199;7200;15062;15066;15090;15091;15097;22150;22157;22158;22165;22169;22173;22174;22175;22180;28028;28040;28048;33313;33315;33316;33317;33321;33322;33324;37390;41540;41541;41543;41547;41548;41549;41550;41551;49653;49661;49662;49664;49674;55243;55245;55246;55247;55248;55250;55254;55255;55261;55262;55271;66105;66110;66118;66130;66135;66141;66149;76691;76692;76695;87861;87862;87867;87875;87876;87877,7.53246753247;8.82800608828;10.0;9.71524288107;3.96445659604;26.0089686099;13.8424821002;8.85496183206;6.06694560669;8.5798816568;9.55518945634;7.58169934641;1.65101053231;8.40579710145;7.62155059133;10.4504504505;13.8755980861;8.86850152905;5.53963705826;4.89451476793;11.0687022901;7.47422680412;8.32137733142;8.30945558739;5.96094552929;6.88836104513;6.26349892009;8.30945558739;9.20634920635;6.90476190476;10.5263157895;7.40740740741;5.55555555556;2.9;10.3386809269;12.4731182796;10.1576182137;12.3931623932;8.35734870317;10.922787194;11.7647058824;13.9423076923;11.4173228346;10.0694444444;9.52380952381;10.0346020761;12.3667377399;8.15752461322;8.04438280166;30.3664921466;6.75203725262;6.26349892009;23.9669421488;9.28;6.51685393258;11.4851485149;2.49892287807;9.60264900662;11.6;7.57180156658;6.93779904306;1.94109772423;4.74243663123;6.08604407135;11.6465863454;10.1576182137;8.80121396055;7.00483091787;31.5217391304;9.44625407166;13.0337078652;8.97832817337;4.24597364568;11.6700201207;9.23566878981;9.02021772939,0
28,8.81775031542,7205;7207;7211;7213;7225;7230;7237;15099;15113;22187;22190;22196;22198;22205;28050;28054;28063;28067;28068;33338;37397;37402;37404;37408;37410;41552;41554;49675;49679;49688;49690;49693;49699;55276;55282;55283;55287;55290;55294;55297;66154;66155;66172;66181;66185;66186;76715;76716;76739;76742;76744;76746;87899;87907;87908;87921;87922;87923;87926,9.81387478849;9.8976109215;9.22098569157;5.82329317269;7.45501285347;3.84105960265;8.03324099723;20.640569395;10.9640831758;11.8852459016;6.00414078675;16.9590643275;11.1111111111;7.73333333333;9.04836193448;2.45866892751;3.2992036405;9.03426791277;9.23566878981;9.4616639478;12.9464285714;14.9870801034;3.7323037323;8.72180451128;7.39795918367;12.108559499;8.95061728395;3.12837108954;9.19175911252;1.06892738666;5.77114427861;9.68280467446;6.96278511405;6.84769775679;7.84844384303;8.47953216374;9.02021772939;15.0649350649;11.1753371869;8.52941176471;10.5454545455;8.28571428571;8.59259259259;14.1119221411;2.68767377201;6.38766519824;5.8526740666;5.51330798479;25.6637168142;7.91268758527;7.93433652531;12.1338912134;3.96716826265;6.63615560641;9.55518945634;8.50439882698;7.40740740741;8.96445131376;6.05427974948,0
29,8.45597884067,7246;7250;7251;7253;7254;7260;7261;7262;7263;7264;7265;15124;15130;22209;22210;22216;22218;22219;22221;28083;28085;28093;33346;33350;33353;33356;37416;41556;41558;41559;41560;41561;49709;49716;49721;49723;49725;49731;49732;49733;49734;49739;49741;49742;55308;55316;55320;55321;55323;55326;55331;55332;66195;66208;76753;76754;76755;76760;76768;76775;76778;76779;76784;76785;76788;87935;87947;87953;87960;87962,10.2112676056;5.24886877828;13.4570765661;10.1754385965;7.57180156658;1.26169240809;12.108559499;5.30649588289;3.79332897319;5.24412296564;6.11814345992;7.73333333333;3.50453172205;8.38150289017;7.10784313725;7.94520547945;9.8976109215;12.0331950207;2.72684532205;3.07203389831;8.15752461322;5.27752502275;9.09090909091;6.61345496009;5.16014234875;12.0582120582;11.7886178862;11.3502935421;10.1045296167;10.9640831758;10.4693140794;11.7171717172;11.0266159696;7.45501285347;9.81387478849;11.4851485149;8.27389443652;1.3260173754;11.5537848606;10.3202846975;11.2185686654;9.78077571669;8.93682588598;8.69565217391;4.21511627907;13.0044843049;6.09243697479;5.84088620342;2.8529267093;12.2881355932;8.69565217391;7.80619111709;3.71794871795;6.52418447694;11.394891945;14.9870801034;6.68973471742;14.0776699029;6.53153153153;10.5263157895;5.6974459725;5.6862745098;14.9870801034;10.1398601399;11.8126272912;10.6032906764;6.40176600442;11.9587628866;5.53963705826;8.30945558739,0
30,9.73326524455,7288;7289;7290;7291;7292;15148;15162;15165;15167;15168;22225;22226;22231;22234;22244;28102;28104;28110;28113;28123;28125;33367;33370;33371;37421;37422;37424;37425;37426;41566;49747;49748;49754;49763;49771;49772;49778;55334;55336;55340;55352;55354;55355;66212;66216;66223;66224;66231;66232;66240;76797;76798;76805;76817;76819;87968;87969;87970;87977;87978;87979;87980;87981;87982;87983;87984;87989;87996;87997,9.53947368421;8.84146341463;6.29067245119;7.61154855643;6.84769775679;8.06675938804;13.5198135198;7.69230769231;9.83050847458;6.40883977901;11.6465863454;6.50224215247;7.3417721519;3.28798185941;10.3202846975;8.28571428571;7.8167115903;7.91268758527;7.61154855643;7.35107731305;9.91452991453;10.1398601399;7.96703296703;7.69230769231;7.2590738423;10.5839416058;14.9870801034;3.9972432805;11.1753371869;14.6464646465;11.7408906883;2.33306516492;9.96563573883;29.4416243655;7.18711276332;6.24327233584;8.95061728395;16.9590643275;9.88074957411;6.45879732739;9.81387478849;12.7472527473;6.91299165673;8.52941176471;10.4504504505;11.3502935421;9.25039872408;27.358490566;4.02777777778;11.0056925996;8.19209039548;7.94520547945;8.44250363901;10.8411214953;20.4225352113;12.9175946548;8.86850152905;10.1221640489;5.29680365297;5.27752502275;10.4129263914;6.68202764977;7.32323232323;6.97954271961;0.941100113581;0.896860986547;9.74789915966;39.4557823129;9.13385826772,0
31,9.3128114637,7293;7294;7295;7298;7303;15170;15171;15175;15176;15177;15181;22248;22249;22252;22259;28129;28132;33373;33374;33382;33383;37435;37438;37440;37442;41576;41578;41583;49781;49784;49796;49797;49806;55359;55361;55371;55374;55378;55379;55383;55384;55386;55387;66248;66252;76828;76829;76837;76840;76855;88008;88011;88016;88023;88027,4.09893992933;6.98795180723;8.89570552147;7.98898071625;11.0687022901;3.34486735871;10.0346020761;7.44544287548;2.78044103547;7.80619111709;2.72428370127;4.45126630852;2.26297307842;17.1091445428;11.13243762;9.60264900662;10.922787194;8.59259259259;10.3571428571;9.7972972973;15.3846153846;8.32137733142;9.68280467446;12.8888888889;10.3571428571;13.2723112128;11.1538461538;14.0096618357;11.623246493;6.86390532544;11.306042885;7.82726045884;5.11013215859;9.93150684932;8.23863636364;5.59305689489;24.7863247863;9.07668231612;6.84769775679;6.86390532544;13.488372093;6.27027027027;7.2319201995;4.821280133;13.8424821002;6.97954271961;7.88043478261;10.4693140794;8.54197349043;8.13464235624;8.54197349043;12.5;13.3333333333;11.7647058824;11.8609406953,0
32,9.38474874253,7307;7309;7310;7316;15193;15199;22265;22269;22272;22276;22278;28152;28155;33389;33391;33396;33397;33398;37446;37450;37451;41588;49807;49810;49811;49820;49821;49824;49825;49827;49829;49830;49839;55390;55391;55392;55394;55395;55405;55411;55412;55413;55417;66273;66276;66280;66281;76865;76872;76888;76889;88043;88049,5.55555555556;10.1221640489;12.2362869198;9.52380952381;7.17821782178;8.38150289017;11.0476190476;12.2621564482;9.60264900662;1.2126280577;3.87441549766;5.01730103806;8.82800608828;9.22098569157;6.13756613757;15.0259067358;14.5;10.7407407407;12.2105263158;10.3756708408;10.8208955224;11.3502935421;6.92124105012;11.3725490196;7.78523489933;11.3502935421;10.2473498233;8.59259259259;9.11949685535;11.6935483871;9.93150684932;8.88208269525;7.01330108827;8.18053596615;7.2049689441;10.9640831758;10.3571428571;10.4316546763;8.68263473054;10.6617647059;12.2881355932;5.34562211982;11.5768463074;9.69899665552;8.05555555556;13.3949191686;11.5768463074;6.97115384615;4.97427101201;7.82726045884;10.0172711572;10.9433962264;10.1045296167,0
33,10.4231155797,7333;7337;7338;7345;7346;7348;15202;15204;15211;15216;15218;15224;22288;22290;28158;28169;28170;33405;33411;37453;41594;41595;41600;49849;49853;49856;49857;49859;55420;55424;55425;55438;55439;66289;66290;66294;66299;66304;66307;76905;76906;76907;76908;76909;76912;76916;76917;88069;88073;88074;88077;88078,16.7630057803;11.6;12.6637554585;10.4129263914;12.1593291405;10.1754385965;8.85496183206;17.7914110429;10.4316546763;9.52380952381;14.2857142857;10.9022556391;10.0172711572;9.38511326861;9.73154362416;8.74811463047;10.3202846975;7.63157894737;5.70304818092;12.3667377399;12.7192982456;11.328125;9.91452991453;6.56851642129;10.8208955224;3.39379754242;14.7959183673;9.88074957411;2.38879736409;11.5308151093;9.88074957411;10.1933216169;10.3756708408;6.12460401267;11.0898661568;9.83050847458;7.44544287548;8.07799442897;10.1754385965;8.38150289017;16.9590643275;12.7472527473;7.22291407223;7.64163372859;10.7011070111;4.86577181208;6.71296296296;1.93204530313;7.25;10.0519930676;38.4105960265;13.1221719457,0
34,8.28983702682,7360;7363;15226;15233;15236;22309;22310;22311;22317;22321;22322;28173;28187;28188;28189;33414;33418;33419;33425;37463;37466;41601;41603;41605;41608;49868;49874;49875;49876;49883;49893;55447;55455;55460;55467;55471;66310;66313;66316;66317;66322;66326;76920;76921;76922;76923;88082;88086;88096;88102;88105;88106,5.78265204387;7.33249051833;6.98795180723;7.73333333333;6.84769775679;7.66182298547;3.01768990635;5.78265204387;6.29067245119;3.28984685196;7.88043478261;5.99793174767;3.72750642674;6.44444444444;5.13274336283;9.09090909091;11.2403100775;7.16934487021;11.5768463074;12.0331950207;8.52941176471;8.81458966565;9.41558441558;11.6700201207;14.3209876543;3.13852813853;9.52380952381;3.96988364134;16.338028169;11.7886178862;10.5263157895;9.52380952381;8.66965620329;10.8411214953;2.25067908421;10.780669145;8.05555555556;4.25531914894;10.2292768959;6.56108597285;4.39061317184;8.54197349043;11.2840466926;12.1593291405;9.35483870968;8.78787878788;9.4616639478;6.50953984287;8.23863636364;11.13243762;12.5813449024;8.40579710145,0
35,9.7489181326,7370;7371;15241;15243;15248;15251;15253;15258;22326;22329;22330;22335;22339;28193;28194;28200;33428;33432;37469;37474;37479;37481;41609;41610;49909;55478;55483;55486;55487;55490;55496;66330;66332;66338;66339;66342;66350;66356;66357;76945;76946;76947;76951;76953;76956;76957;76963;76965;76968;88113;88118;88123;88126;88131;88132;88133,4.81727574751;9.29487179487;7.59162303665;13.0337078652;4.17867435159;10.2836879433;10.4882459313;12.3667377399;4.55616653574;8.35734870317;10.6422018349;21.0909090909;11.4624505929;14.3564356436;7.79569892473;2.71790065604;4.27413411938;16.4772727273;15.1041666667;12.6637554585;10.7407407407;9.22098569157;13.3333333333;14.6095717884;12.6637554585;10.0694444444;8.40579710145;7.47422680412;6.09243697479;12.6637554585;13.2723112128;4.88626790227;10.1045296167;7.25;8.40579710145;23.2;13.7440758294;8.47953216374;3.13174946004;8.77458396369;10.3386809269;9.74789915966;6.16365568544;8.04438280166;15.1832460733;13.8095238095;8.25035561878;11.8367346939;8.01104972376;8.01104972376;5.41549953315;9.55518945634;2.30341540905;8.20367751061;7.8697421981;5.11915269197,0
36,10.3354853825,7390;15267;15268;15270;15276;15283;22349;22351;22355;28206;28207;28212;33436;33437;37487;37489;37490;41616;41617;49916;49917;49918;49920;49921;49926;49927;49931;49936;49937;49940;49943;49948;49950;55499;55502;55505;55506;55509;55510;55514;55518;55519;55521;55522;55527;66363;66365;66366;66373;66376;76974;76979;76985;76986;76987;76988;76991;76992;76993;76994;76997;76998;88136;88139;88141;88142;88148;88149;88154;88157;88158,13.8095238095;9.83050847458;11.9341563786;4.42748091603;10.922787194;13.3333333333;13.5198135198;9.63455149502;10.2836879433;6.65137614679;7.32323232323;12.6086956522;12.8035320088;8.92307692308;18.6495176849;8.77458396369;11.5537848606;14.3920595533;13.9423076923;8.39363241679;7.9561042524;8.49194729136;12.3931623932;10.6813996317;8.04438280166;9.88074957411;11.6700201207;12.6361655773;12.2362869198;12.8035320088;34.1176470588;8.99224806202;8.97832817337;5.59305689489;9.65058236273;4.34131736527;9.20634920635;4.96150556031;8.21529745042;10.7407407407;5.2871467639;10.4316546763;9.94854202401;9.66666666667;11.306042885;15.8038147139;9.69899665552;12.2362869198;11.0266159696;8.43023255814;7.6821192053;3.48139255702;8.36940836941;9.84719864177;8.96445131376;11.9341563786;8.27389443652;7.07317073171;10.3202846975;19.1419141914;12.8888888889;4.45810914681;16.5242165242;9.14826498423;10.1576182137;5.19247985676;11.2840466926;10.3202846975;8.55457227139;4.2899408284;8.77458396369,0
37,9.14165455966,7399;7401;7406;7407;7411;15286;15292;15293;15297;22364;22365;22371;22381;22386;28222;28225;33448;33451;37495;37496;41621;41623;41624;41627;49961;49966;49968;49975;55538;55539;55540;55541;55542;55548;55550;55551;55552;66386;66391;66393;66394;66395;66399;66400;66403;66408;66409;77014;77019;77021;77022;77023;77024;77028;88163;88164;88172;88173;88174;88180;88187,10.4316546763;3.798297315;7.22291407223;13.6150234742;4.61416070008;10.3756708408;8.60534124629;8.49194729136;9.02021772939;10.7606679035;9.98278829604;3.58910891089;2.39175257732;7.2319201995;8.06675938804;8.59259259259;10.5263157895;9.84719864177;14.5728643216;12.7192982456;11.5537848606;11.0056925996;9.7972972973;8.96445131376;8.29756795422;9.25039872408;5.46139359699;7.39795918367;5.34562211982;8.19209039548;11.623246493;10.1045296167;9.68280467446;7.36040609137;4.23048869438;10.922787194;8.30945558739;4.6511627907;11.4851485149;9.4616639478;12.2105263158;7.8697421981;9.65058236273;10.1754385965;9.38511326861;13.3640552995;9.98278829604;7.84844384303;10.922787194;15.4255319149;7.90190735695;7.75401069519;8.73493975904;9.25039872408;9.68280467446;9.73154362416;12.4463519313;11.2403100775;6.35268346112;10.0519930676;10.1045296167,0
38,9.35653037996,7412;7421;7423;7424;7429;15312;15320;15323;22390;22391;22392;22400;22405;28228;28235;28242;33459;33461;33463;33464;33465;37505;41635;41638;49984;49989;49990;49996;49997;50003;50005;50008;50009;50015;55556;55558;55559;55566;55568;55569;55572;55573;55577;55578;55581;66413;66415;66421;66425;66426;66434;66435;77032;77035;77040;77056;77058;77061;88189;88190;88196;88201;88207;88212;88213;88216,8.39363241679;5.78842315369;12.2362869198;2.37218813906;8.02213001383;4.87804878049;2.27808326787;5.26315789474;8.70870870871;6.18336886994;5.36540240518;13.6150234742;13.6150234742;10.8411214953;6.33187772926;6.02284527518;6.70520231214;12.108559499;15.5913978495;13.8424821002;8.97832817337;2.88127173373;12.6361655773;11.394891945;10.0;12.5541125541;8.84146341463;9.66666666667;10.0172711572;12.9464285714;9.04836193448;8.05555555556;8.78787878788;7.82726045884;8.99224806202;14.5;7.16049382716;12.5;9.00621118012;9.61857379768;9.40032414911;8.88208269525;5.14184397163;5.62560620757;5.94871794872;7.44544287548;8.05555555556;10.1576182137;9.55518945634;10.7407407407;6.91299165673;9.84719864177;9.76430976431;9.8976109215;5.10114335972;6.29750271444;34.1176470588;9.20634920635;15.2631578947;10.0519930676;9.32475884244;15.8904109589;11.2185686654;6.5388951522;6.5388951522;7.0303030303,0
