time,velocity,informationId,partVelocity,week
10,12.3338173604,6936;14841;21937;33166;49428;49429;55034;65840;65841;65842;87604;87605;87606;87607;87610,10.2076124567;22.0973782772;10.7272727273;14.1486810552;7.52551020408;9.44;14.603960396;10.1724137931;14.2512077295;11.7764471058;11.5009746589;13.1111111111;12.5265392781;11.2810707457;11.6370808679,0
11,11.2467646749,14844;14845;14847;14848;21938;37283;41443;55035;55036;65843;65845;65846;76441;76442,11.0902255639;18.4375;10.0;9.96621621622;8.46484935438;12.3949579832;2.50850340136;11.0694183865;13.6258660508;11.3026819923;15.206185567;12.967032967;11.7063492063;8.71491875923,0
12,12.0891615745,6940;21939;21940;21941;27845;27846;33167;33168;49431;55038;65848;65849;65850;76444;87611;87612;87613;87614;87616;87617;87618,17.4556213018;15.649867374;5.10822510823;3.26327433628;11.6600790514;11.4119922631;21.2996389892;12.8540305011;14.4963144963;9.48553054662;13.1696428571;17.987804878;12.5;13.1696428571;19.1558441558;11.6831683168;11.3461538462;5.53470919325;6.59955257271;9.17573872473;10.8655616943,0
13,12.4643167614,6942;6943;6944;21943;27848;27849;37286;49432;49433;49434;49435;49436;49437;49438;49439;49441;55040;55041;55042;65852;65853;76445;76446;76447;87619;87620;87621;87622,8.03814713896;15.81769437;8.19444444444;12.1649484536;5.77864838394;11.3680154143;35.9756097561;12.7155172414;14.9746192893;12.7705627706;10.4240282686;12.7982646421;5.17998244074;11.4341085271;16.7138810198;8.58806404658;8.70206489676;10.5734767025;6.6742081448;13.1696428571;16.7138810198;12.0654396728;13.5011441648;11.8712273642;7.30198019802;15.206185567;15.6084656085;14.6766169154,0
14,11.9686947275,6948;6949;6950;6951;6952;6953;6954;14849;14850;14851;14852;14853;21944;21945;21946;21947;21948;21950;27852;27853;27854;27855;27856;33170;33171;49442;49443;49445;49446;49447;49448;65856;65858;76448;76449;87624;87626,17.3529411765;7.76315789474;12.7705627706;13.7209302326;11.3243761996;7.19512195122;9.62479608483;5.91775325978;12.5799573561;16.6197183099;11.8473895582;9.17573872473;16.7138810198;10.7468123862;16.8571428571;12.967032967;12.5265392781;10.8058608059;11.1954459203;9.59349593496;12.1649484536;13.9150943396;14.5679012346;15.1282051282;11.6141732283;9.20436817473;17.9331306991;8.46484935438;13.4090909091;11.5913555992;10.350877193;13.8497652582;8.62573099415;9.14728682171;14.5320197044;7.96221322537;13.0820399113,0
15,12.5428143214,6957;14855;14856;21951;21952;21953;21954;21955;21956;21957;27857;27858;33172;33173;33174;37288;41448;49449;49450;49451;49452;49453;49454;49455;49456;55044;55045;55046;65859;65860;65861;65862;65863;65864;65865;65866;76450;76451;76452;76453;76454;76455;76456;87627;87628;87629;87630;87631;87632,9.54692556634;12.967032967;13.3484162896;13.3786848073;14.603960396;11.5009746589;6.21707060063;6.96576151122;20.4152249135;11.4119922631;12.5531914894;15.9459459459;7.13422007255;13.4090909091;10.0511073254;15.649867374;14.5320197044;12.016293279;16.6197183099;14.3203883495;15.5672823219;16.0762942779;19.2810457516;9.96621621622;9.07692307692;13.7529137529;4.19331911869;14.1148325359;17.8787878788;13.5632183908;14.603960396;15.5672823219;10.6306306306;10.8058608059;13.0242825607;16.2534435262;14.7869674185;13.1111111111;14.7869674185;10.1374570447;6.78941311853;10.0169779287;16.2534435262;0.478896103896;12.4210526316;11.9918699187;11.4341085271;11.0902255639;14.3552311436,0
16,11.9136146934,6958;6960;6961;6963;6964;14857;14860;21958;21960;21961;21962;21964;27859;27860;33175;33176;33177;37289;37290;37291;37292;37293;37294;41450;49457;49459;49460;49461;49462;55047;55049;65868;65869;65870;65871;65872;65873;76459;76460;76462;76463;76464;76465;87633;87634;87635;87636;87637;87638;87639;87640;87641,13.8823529412;14.3902439024;5.37340619308;11.4341085271;13.5944700461;11.1320754717;5.46802594995;11.3461538462;10.2966841187;6.74285714286;16.2087912088;13.1111111111;8.71491875923;10.9057301294;10.7664233577;9.96621621622;10.7664233577;14.8614609572;12.7982646421;16.5266106443;14.1486810552;27.4418604651;11.38996139;9.88274706868;8.29817158931;7.91946308725;7.9945799458;6.18448637317;10.5545617174;13.4090909091;24.3801652893;18.9102564103;11.7063492063;10.4609929078;12.9955947137;12.9955947137;4.65299684543;11.7063492063;11.0074626866;12.5;13.6258660508;11.0074626866;10.3690685413;11.6370808679;12.6068376068;12.7429805616;11.1954459203;9.20436817473;12.1900826446;11.0074626866;13.5011441648;13.5944700461,0
17,11.8342352843,6966;6968;6970;6973;14862;14864;14865;14866;14867;14868;21965;21966;21968;21969;27869;27870;27871;27872;27873;33178;33179;33180;33181;33182;33184;33185;33186;37295;37296;37297;41451;41453;49463;49464;49466;49468;55055;55057;55060;65875;65876;65879;65881;65882;76466;76467;76468;76469;76470;76471;76472;76473;76474;87645;87646;87647;87649;87650;87653,12.3430962343;8.72781065089;13.3484162896;11.1954459203;11.38996139;15.1282051282;17.2011661808;13.3484162896;10.0854700855;11.5009746589;12.2661122661;7.85619174434;5.50887021475;7.06586826347;11.2595419847;12.9102844639;10.0511073254;12.3173277662;14.9367088608;15.6914893617;13.140311804;13.9150943396;8.34512022631;5.37340619308;15.0127226463;4.95798319328;11.3680154143;11.6600790514;9.14728682171;12.2406639004;6.79723502304;13.785046729;9.71993410214;33.908045977;11.1531190926;15.6084656085;6.72748004561;12.1649484536;6.99052132701;9.3949044586;9.80066445183;8.91238670695;12.9385964912;15.7333333333;8.62573099415;8.89894419306;8.76671619614;5.38321167883;14.3203883495;11.1320754717;13.9479905437;13.1111111111;13.9150943396;15.3246753247;9.44;12.215320911;15.4855643045;13.3484162896;21.3768115942,0
18,12.1793057755,6975;6976;6977;6978;6980;6981;6982;6983;6984;14871;14873;14874;14875;14877;14878;21970;21971;21972;21973;21975;21976;27878;27879;27880;27883;27884;33187;33188;33190;37298;37299;37300;37301;41454;41455;41456;49469;49470;49473;55062;55064;55065;55066;55067;55070;55071;65885;65886;65887;65888;65890;65891;65892;65893;65894;65895;65896;76475;76477;76478;76479;87656;87657;87658;87659;87663;87664;87665;87666;87667,6.50496141125;12.6068376068;18.9102564103;9.3949044586;8.18307905687;11.2595419847;9.32069510269;11.1320754717;13.6574074074;12.1649484536;8.00542740841;10.9869646182;12.1900826446;10.7272727273;15.8602150538;15.7333333333;10.0511073254;11.3026819923;17.6646706587;8.85885885886;4.59859703819;8.57558139535;12.1399176955;14.898989899;8.47701149425;12.4735729387;10.9869646182;0.881254667662;17.6119402985;12.5531914894;10.5169340463;10.5357142857;14.1148325359;10.4609929078;15.7754010695;19.7986577181;14.603960396;13.981042654;9.78441127695;15.7754010695;14.4963144963;11.2380952381;13.5944700461;12.688172043;14.75;9.40988835726;30.2564102564;13.5944700461;9.88274706868;12.688172043;6.7816091954;6.03889457523;8.83233532934;7.36579275905;7.36579275905;7.10843373494;9.24764890282;9.51612903226;10.8455882353;14.2857142857;14.3902439024;14.603960396;12.688172043;13.1991051454;13.5944700461;10.9259259259;12.688172043;37.3417721519;10.9259259259;9.14728682171,0
19,11.3112638014,6985;6986;6987;6988;14881;14883;14884;14886;14887;21977;21978;21979;21980;21981;27886;27887;27890;27892;33191;33194;33196;33197;33198;37303;37304;37306;37307;37308;37309;41457;41458;41460;41461;41464;41465;49474;49475;49476;49477;49478;49479;49480;49483;49484;49485;55073;55074;55075;55076;55077;65897;65898;65899;65900;65902;65904;65908;65910;76481;76482;76483;76485;76486;76487;76489;87670;87671;87673;87674;87675,8.91238670695;15.81769437;9.65630114566;10.1200686106;10.6306306306;10.2253032929;11.9433198381;11.2810707457;14.1486810552;6.570155902;35.119047619;11.0074626866;12.2406639004;8.77976190476;13.0242825607;8.55072463768;10.9665427509;9.30599369085;9.59349593496;12.7155172414;8.81913303438;8.70206489676;18.1538461538;19.0322580645;10.3690685413;14.0142517815;11.7764471058;12.6338329764;12.6068376068;11.2810707457;13.981042654;6.48351648352;7.23039215686;19.1558441558;13.140311804;11.8473895582;13.4090909091;4.2537851478;4.2537851478;12.7705627706;12.016293279;13.5944700461;13.4090909091;9.26216640502;10.6498194946;10.5357142857;14.3902439024;16.7138810198;11.6370808679;9.80066445183;13.981042654;12.0654396728;11.5459882583;9.47030497592;11.2380952381;9.7520661157;12.447257384;9.13312693498;6.64414414414;6.29669156884;7.08283313325;5.26315789474;9.30599369085;9.1049382716;8.6383601757;11.8236472946;9.29133858268;10.7468123862;12.9955947137;8.42857142857,0
20,10.9178687967,6993;6994;6996;6997;6998;14890;14892;14893;14894;14896;14897;14899;14900;21984;21985;21986;21987;21990;21992;21993;21995;21997;21998;21999;22001;27893;27894;27895;27897;27898;27900;27901;27902;27903;27904;27905;27906;27907;33200;33201;33203;33207;33208;33209;33211;33213;33214;33215;33217;37313;37314;41466;41467;41468;41470;49488;49491;49492;49493;49495;49496;49497;49498;49499;55081;55082;55083;55084;55085;55086;55087;55088;55089;55091;55092;55093;65911;65912;65913;65914;65915;65916;65917;65920;65921;65922;65923;65925;65926;65927;65928;65929;65931;76492;76496;76497;76498;76499;76500;76501;76502;87676;87677;87678;87680;87681;87682;87683;87684;87685;87689;87690;87694,11.3461538462;6.28997867804;12.0654396728;9.14728682171;10.4609929078;15.7754010695;11.8;8.50144092219;8.80597014925;12.8260869565;12.3430962343;9.48553054662;8.19444444444;9.84974958264;11.1320754717;10.2076124567;12.660944206;10.2430555556;8.70206489676;7.54475703325;6.54827968923;8.48920863309;7.16889428919;7.49682337992;4.17551309271;11.5913555992;9.54692556634;10.4424778761;9.89932885906;10.4982206406;4.75806451613;10.2430555556;9.89932885906;11.6141732283;10.9665427509;10.7861060329;10.102739726;9.76821192053;13.0242825607;12.9955947137;14.0142517815;9.68801313629;10.102739726;12.2406639004;11.0486891386;12.447257384;12.5;12.4735729387;10.2253032929;16.2534435262;17.6119402985;11.9191919192;6.2832800852;12.9102844639;35.9756097561;11.4341085271;15.4046997389;13.0820399113;0.860685630926;5.97771023303;11.5234375;9.13312693498;12.3949579832;9.60912052117;15.206185567;15.0510204082;12.5;11.7764471058;12.9955947137;9.44;11.7764471058;11.1531190926;9.86622073579;10.0;12.2406639004;6.15866388309;11.8;5.9;5.63514804202;4.38335809807;9.94940978078;11.6831683168;8.38068181818;8.96656534954;9.73597359736;17.987804878;9.88274706868;3.88157894737;10.7272727273;10.405643739;10.4240282686;7.67230169051;10.9259259259;7.76315789474;12.1149897331;15.3645833333;11.5009746589;27.3148148148;10.9869646182;11.216730038;13.4703196347;10.0;8.67647058824;13.4703196347;12.0408163265;10.9461966605;11.1531190926;10.9461966605;14.0476190476;12.660944206;11.3026819923;8.55072463768;11.1742424242,0
21,10.5996094445,6999;7001;7002;7007;7008;7009;7010;7011;7012;7015;7016;7017;7018;7020;7021;7022;7023;7024;14901;14902;14903;14904;14906;14907;14908;14910;14911;14912;14915;14916;14918;14919;14920;14921;14923;22002;22003;22004;22005;22006;22007;22008;22012;22014;22015;22016;22018;27908;27910;27912;27914;27915;27916;27918;33218;33219;33220;33221;33222;33224;33226;37316;37317;37318;37319;37321;37322;37323;37324;37325;37327;37328;37329;41471;41473;41474;41476;41479;41480;41481;49501;49502;49503;49504;49505;49507;49508;49509;49510;49511;49512;49513;49515;49520;55095;55097;55100;55101;55102;55103;55106;55107;55110;55111;55112;55113;55114;55115;55116;55119;55120;65934;65937;65938;65939;65940;65942;65944;65945;65946;65947;65948;76506;76507;76508;76509;76510;76511;76512;76513;76516;76517;76519;76520;76522;76523;76524;76526;76528;76531;76532;76533;76534;87696;87697;87698;87699;87701;87702;87703;87705;87706;87707;87709;87710;87712;87713;87714;87716,9.7520661157;9.17573872473;11.7529880478;10.405643739;10.6884057971;6.99052132701;10.592459605;6.25;17.6119402985;7.55441741357;10.9461966605;5.9;17.7710843373;8.22873082287;9.96621621622;6.59217877095;4.74276527331;7.67230169051;10.2966841187;8.26330532213;34.3023255814;8.45272206304;20.6293706294;6.16509926855;10.9461966605;9.94940978078;7.39348370927;6.47639956092;11.0902255639;11.1954459203;12.967032967;9.83333333333;8.71491875923;9.40988835726;9.67213114754;4.40956651719;5.97165991903;20.9964412811;27.8301886792;9.93265993266;5.73372206025;11.3026819923;4.39314966493;13.5321100917;8.40455840456;8.51370851371;7.10843373494;7.83532536521;15.81769437;6.43402399128;10.9057301294;13.9479905437;13.4396355353;10.0;8.84557721139;10.8256880734;9.83333333333;8.84557721139;11.6370808679;4.60577673692;5.16185476815;14.824120603;13.7529137529;10.5357142857;12.2406639004;14.2512077295;11.6600790514;18.2098765432;10.8856088561;9.67213114754;13.4703196347;4.95382031906;10.4609929078;16.3888888889;13.3484162896;13.8497652582;24.7899159664;15.2849740933;13.6574074074;14.9746192893;9.76821192053;31.550802139;9.07692307692;12.5;9.7520661157;10.4982206406;12.2406639004;11.0486891386;15.4046997389;10.9259259259;7.26600985222;20.0;11.1531190926;19.4078947368;11.5459882583;9.96621621622;8.02721088435;8.52601156069;8.84557721139;14.3902439024;12.3689727463;9.65630114566;5.16637478109;13.4090909091;12.2661122661;11.4119922631;7.49682337992;6.64414414414;7.45891276865;11.5459882583;11.6370808679;10.9259259259;13.4703196347;8.3215796897;3.19783197832;4.91666666667;4.38988095238;6.84454756381;6.90058479532;5.44783010157;4.28156748911;8.11554332875;7.53512132822;11.38996139;11.6831683168;8.39260312945;13.9479905437;13.1991051454;8.08219178082;7.16889428919;9.3949044586;8.14917127072;3.41237709659;8.53835021708;3.61741263029;7.66233766234;9.80066445183;12.0408163265;19.0322580645;13.8497652582;6.91676436108;2.50212044105;7.49682337992;6.69693530079;8.65102639296;35.9756097561;11.3243761996;9.62479608483;10.8058608059;9.53150242326;11.2380952381;9.17573872473;8.6637298091;10.7468123862;9.40988835726;3.19264069264;6.59217877095;5.46802594995;4.8321048321,0
22,9.23272266577,7026;7027;7028;7029;7031;7033;7039;7040;7041;7042;7043;7044;7046;7047;7048;14924;14927;14928;14929;14930;14931;14932;14934;14935;14936;14937;14938;14939;14940;14941;14943;14944;14945;14946;22021;22022;22024;22025;22030;22031;22032;22033;22034;22035;22036;22037;22038;22039;27919;27920;27921;27922;27923;27924;27925;27927;27929;27930;27933;33229;33230;33231;33233;33234;37332;37333;37334;37335;37336;37337;37338;37339;37340;37342;37343;41483;41486;41487;41488;49523;49524;49525;49526;49527;49528;49529;49530;49532;49533;55123;55124;55127;55131;55132;55133;55134;55135;55137;65949;65951;65954;65955;65956;65957;65958;65960;65961;65963;65964;65965;65966;65968;65969;65970;65971;65972;76537;76538;76539;76540;76541;76543;76544;76545;76546;76547;76548;76549;76550;76551;76553;76554;76556;76557;76560;76561;76562;76563;76564;76565;76566;87717;87718;87719;87720;87721;87722;87723;87724;87725;87726;87727;87729;87730;87731;87733,7.32919254658;7.95148247978;3.43222803956;13.3182844244;14.5320197044;10.7078039927;5.32490974729;8.65102639296;7.13422007255;7.98376184032;14.75;3.21876704855;8.9802130898;34.3023255814;11.7529880478;4.81239804241;14.898989899;10.7272727273;12.5799573561;13.4396355353;3.44626168224;11.7296222664;10.6306306306;8.42857142857;5.44783010157;12.1149897331;9.3949044586;10.2608695652;3.39666090961;8.83233532934;5.17998244074;6.2832800852;6.90058479532;4.35745937962;9.3799682035;18.4952978056;11.5009746589;9.1049382716;12.5531914894;8.50144092219;8.83233532934;8.36879432624;9.53150242326;9.53150242326;8.89894419306;9.17573872473;9.4249201278;7.24815724816;8.47701149425;10.1374570447;10.2787456446;4.609375;4.56656346749;7.78364116095;14.1826923077;6.1974789916;8.19444444444;5.24911032028;6.11398963731;11.8;20.9219858156;8.9802130898;6.90058479532;11.9918699187;12.967032967;10.2253032929;9.3799682035;10.6884057971;6.94117647059;13.4703196347;4.38988095238;3.75796178344;18.3800623053;2.09294075913;9.54692556634;12.5;7.43073047859;12.3173277662;15.81769437;4.38335809807;12.3689727463;9.60912052117;6.8129330254;9.80066445183;9.27672955975;10.2076124567;8.26330532213;6.69693530079;5.89410589411;6.66666666667;15.1282051282;9.06298003072;9.94940978078;10.6690777577;4.06896551724;6.46929824561;29.3532338308;8.68924889543;7.88770053476;7.11700844391;7.73263433814;6.78941311853;6.16509926855;5.69498069498;4.89626556017;5.14834205934;8.58806404658;5.26785714286;7.73263433814;8.88554216867;9.64052287582;9.89932885906;9.23317683881;5.76171875;5.36363636364;5.27256478999;9.96621621622;6.90058479532;6.53377630122;6.39913232104;5.33453887884;8.74074074074;6.47639956092;22.6053639847;2.32741617357;14.75;6.28997867804;4.54895913647;12.7429805616;6.88448074679;21.9330855019;5.33936651584;2.74546300605;1.54571653131;2.11393765675;6.43402399128;6.25;11.3680154143;5.76171875;9.1049382716;22.2641509434;5.97165991903;12.5265392781;10.2787456446;9.80066445183;11.7296222664;8.77976190476;3.14834578442;5.84737363726;9.93265993266;3.89182058047;35.119047619;10.7468123862;7.77338603426;10.7468123862;9.13312693498,0
23,8.84986488035,7049;7051;7052;7053;7054;7057;7058;7060;7061;7062;7065;7066;7067;7068;7069;7070;7071;7073;7074;7076;7077;14949;14950;14952;14955;14957;14959;14960;14961;14962;14963;14964;14965;14966;14967;14968;14969;14970;14971;14972;14973;14974;14975;14976;14977;14979;14980;14981;14982;14983;14984;14985;22042;22043;22044;22045;22046;22047;22050;22051;22052;22055;22056;22059;22060;22061;22062;22063;22064;22065;22067;22068;22069;22070;27934;27935;27936;27937;27938;27939;27940;27941;27944;27945;27946;27947;27948;33235;33236;33237;33238;33241;33242;33243;33244;33245;33246;33247;37345;37347;37348;37349;37350;41491;41492;41493;41494;41497;41499;41500;49536;49539;49541;49543;49545;49547;55140;55141;55143;55145;55146;55147;55149;55155;55156;55157;55158;55159;65975;65983;65984;65985;65986;65987;65988;65989;65990;65994;65998;65999;66000;66001;66003;76567;76568;76569;76571;76572;76573;76574;76575;76577;76579;76581;76582;76583;76585;76586;76588;76589;76590;76592;76593;76595;76596;76597;87737;87738;87742;87743;87744;87745;87746;87747;87748;87749;87752;87753;87754;87755;87757;87759;87760;87761;87762;87763,6.570155902;6.37149028078;13.8497652582;10.0511073254;11.216730038;7.76315789474;4.44611906556;13.1991051454;3.2471106219;6.99881376038;8.00542740841;12.9385964912;6.96576151122;28.0952380952;7.70234986945;18.1538461538;10.9057301294;7.02380952381;41.5492957746;10.1724137931;6.00814663951;10.1724137931;12.215320911;2.70642201835;9.78441127695;8.89894419306;8.70206489676;9.53150242326;3.62853628536;4.09437890354;5.44280442804;8.13793103448;3.32957110609;8.21727019499;9.80066445183;7.78364116095;6.59217877095;6.30341880342;9.19003115265;8.44062947067;4.70494417863;6.60694288914;7.30198019802;5.4579093432;12.660944206;10.0169779287;8.6637298091;8.34512022631;3.50981558596;7.10843373494;7.4213836478;12.3430962343;6.84454756381;6.48351648352;5.43778801843;4.23546302943;4.09153952843;7.43073047859;10.4424778761;11.8236472946;11.9675456389;12.016293279;11.3026819923;5.80137659784;5.39798719122;7.47782002535;16.2087912088;8.57558139535;7.5641025641;11.1954459203;9.44;8.89894419306;9.94940978078;7.77338603426;9.60912052117;11.8;5.16185476815;11.9918699187;8.9258698941;11.2380952381;15.0127226463;6.78941311853;8.29817158931;7.08283313325;6.0327198364;7.95148247978;8.55072463768;10.4795737123;0.874074074074;8.3215796897;10.0511073254;8.67647058824;11.216730038;10.9259259259;12.6068376068;11.3461538462;16.5266106443;13.3484162896;4.23242467719;7.824933687;6.05128205128;4.11149825784;2.94117647059;13.9150943396;15.2849740933;13.5011441648;16.6197183099;13.1111111111;13.140311804;11.9918699187;9.70394736842;8.52601156069;7.60309278351;12.6068376068;9.68801313629;19.4078947368;12.7705627706;9.35023771791;11.0074626866;6.46221248631;2.93824701195;7.17761557178;9.5623987034;11.2810707457;12.0654396728;7.94078061911;8.35694050992;8.04911323329;5.44783010157;11.1320754717;8.65102639296;15.9891598916;5.47309833024;8.57558139535;10.4424778761;4.43942814146;10.8655616943;1.95558501823;7.54475703325;10.0340136054;7.48730964467;7.90884718499;6.1780104712;7.50636132316;5.9;12.2916666667;7.89825970549;5.51917680075;5.64053537285;7.31102850062;10.6306306306;3.36374002281;6.49779735683;10.3146853147;9.26216640502;21.2996389892;2.78301886792;3.58009708738;2.94411177645;3.33145115754;6.29669156884;4.07177363699;12.688172043;4.72;4.92487479132;3.46854791299;8.01630434783;9.03522205207;14.75;7.20390720391;7.20390720391;7.97297297297;5.68948891032;4.28779069767;4.41286462229;4.06616126809;3.8138332256;10.592459605;37.3417721519;5.78999018646;10.0854700855;2.88367546432;1.74711282203;4.44277108434;8.65102639296;4.97051390059,0
