time,velocity,informationId,partVelocity,week
10,10.1542990245,6936;14841;21937;49428;49429;55034;65840;65842;87605;87607;87610,10.1694915254;22.2222222222;9.67741935484;3.0;9.375;6.81818181818;8.45070422535;11.7647058824;9.52380952381;11.320754717;9.375,0
11,9.05119956722,14844;14845;14847;14848;21938;37283;41443;55035;55036;65846;76441,8.57142857143;6.45161290323;10.0;10.0;5.21739130435;8.21917808219;5.40540540541;11.1111111111;13.6363636364;8.45070422535;12.5,0
12,9.9896520597,21939;21940;21941;27845;27846;33167;55038;65850;87611;87613;87614;87616;87617;87618,10.0;5.21739130435;10.3448275862;3.33333333333;6.52173913043;22.2222222222;9.52380952381;12.5;19.3548387097;7.79220779221;10.3448275862;3.8961038961;7.89473684211;10.9090909091,0
13,10.4842277626,6942;6944;21943;27848;37286;49432;49434;49435;49436;49437;49441;55040;55041;55042;65852;76445;76446;87619;87622,8.0;8.21917808219;6.97674418605;5.76923076923;35.2941176471;7.89473684211;8.57142857143;10.3448275862;8.0;5.1724137931;10.3448275862;8.69565217391;10.5263157895;13.3333333333;13.0434782609;12.0;13.6363636364;7.31707317073;6.06060606061,0
14,10.4711013168,6949;6950;6952;6953;6954;14849;14852;14853;21946;21947;21950;27852;27853;27856;33170;49442;49443;49445;49446;49447;49448;65856;87624;87626,7.79220779221;8.45070422535;11.320754717;7.22891566265;9.67741935484;5.94059405941;11.7647058824;9.23076923077;26.0869565217;6.81818181818;10.7142857143;6.12244897959;6.18556701031;20.0;15.0;9.23076923077;19.3548387097;8.45070422535;10.1694915254;12.0;8.21917808219;4.72440944882;8.0;8.82352941176,0
15,9.77923661348,6957;21952;21953;21954;21955;21956;21957;27858;33172;33173;33174;37288;49449;49450;49451;49452;49453;49454;49456;55044;55045;65862;65863;65864;65865;65866;76450;76451;76452;76453;76454;76455;76456;87627;87630;87631;87632,9.52380952381;6.3829787234;10.0;10.0;6.97674418605;20.6896551724;7.59493670886;15.7894736842;6.0;6.97674418605;7.22891566265;6.81818181818;8.82352941176;10.5263157895;9.67741935484;8.69565217391;16.2162162162;19.3548387097;9.09090909091;9.67741935484;5.08474576271;8.10810810811;10.3448275862;6.31578947368;5.0;6.74157303371;13.3333333333;13.0434782609;2.83018867925;10.1694915254;4.91803278689;10.0;7.69230769231;20.6896551724;9.23076923077;8.0;14.2857142857,0
16,8.90541684114,6958;6961;6964;14857;14860;21958;21960;21961;27859;27860;33175;33176;33177;37289;37290;37291;37292;37293;37294;41450;49457;49460;49461;49462;55049;65869;65870;65871;65872;65873;76460;76463;87633;87634;87635;87636;87637;87638;87639,13.9534883721;4.8;10.5263157895;7.22891566265;5.45454545455;9.375;9.09090909091;6.74157303371;8.0;8.45070422535;10.1694915254;10.0;7.59493670886;12.0;8.21917808219;9.83606557377;12.2448979592;11.320754717;8.57142857143;3.09278350515;8.33333333333;8.0;6.18556701031;6.81818181818;24.0;6.0;5.0;8.82352941176;8.9552238806;4.6511627907;8.9552238806;7.79220779221;11.5384615385;7.79220779221;8.45070422535;9.52380952381;6.66666666667;12.2448979592;10.9090909091,0
17,9.48643933218,6968;6970;6973;14862;14864;14865;14867;14868;21966;21968;21969;27871;27873;33179;33181;33182;33185;33186;37295;37296;37297;41451;41453;49464;55055;55060;65875;65876;65879;65881;76466;76467;76468;76469;76471;76474;87646;87647;87649;87650;87653,7.05882352941;13.3333333333;9.23076923077;8.0;7.40740740741;0.236220472441;10.0;11.5384615385;7.89473684211;5.60747663551;7.40740740741;3.79746835443;11.7647058824;3.1914893617;6.0;5.35714285714;4.95867768595;8.21917808219;11.5384615385;9.09090909091;7.89473684211;6.81818181818;6.59340659341;33.3333333333;35.2941176471;6.97674418605;10.1694915254;9.23076923077;7.79220779221;13.0434782609;8.57142857143;8.45070422535;7.14285714286;2.42914979757;11.7647058824;8.10810810811;5.40540540541;12.2448979592;10.7142857143;13.3333333333;12.0,0
18,9.6837760043,6975;6976;6978;6980;6981;6982;6983;6984;14873;14874;14877;14878;21970;21971;21972;21973;27878;27884;33187;33188;33190;37298;37299;37300;37301;41454;41456;49469;49470;55064;55065;55066;55071;65886;65888;65890;65891;65892;76475;76477;76479;87658;87659;87663;87665;87666;87667,6.52173913043;5.35714285714;9.375;9.09090909091;9.83606557377;8.45070422535;11.1111111111;8.45070422535;6.12244897959;10.9090909091;6.0;10.5263157895;18.75;8.82352941176;7.5;5.71428571429;6.66666666667;5.40540540541;8.82352941176;6.31578947368;13.9534883721;6.81818181818;9.67741935484;6.3829787234;12.2448979592;10.5263157895;18.75;5.40540540541;11.7647058824;11.1111111111;8.10810810811;8.45070422535;6.97674418605;8.10810810811;9.23076923077;6.81818181818;6.06060606061;7.69230769231;9.67741935484;10.1694915254;14.2857142857;13.3333333333;8.21917808219;9.67741935484;37.5;11.1111111111;3.33333333333,0
19,8.38015103271,6985;6986;6987;6988;14881;14884;14886;14887;21978;21981;27886;27890;33191;33196;33198;37304;37306;37307;37309;41457;41458;41460;41461;41464;41465;49475;49476;49477;49478;55074;55076;65897;65898;65899;65902;65910;76481;76482;76485;76486;76487;76489;87670;87673;87674;87675,6.3829787234;8.9552238806;9.67741935484;11.320754717;6.81818181818;12.0;4.8;5.60747663551;2.94117647059;8.82352941176;8.0;6.18556701031;6.18556701031;5.21739130435;21.4285714286;3.59281437126;7.22891566265;8.45070422535;7.22891566265;18.75;7.89473684211;6.45161290323;7.22891566265;18.1818181818;8.0;6.81818181818;4.22535211268;4.22535211268;9.83606557377;18.75;6.81818181818;8.69565217391;10.5263157895;11.5384615385;8.82352941176;9.09090909091;5.1724137931;7.40740740741;5.82524271845;7.5;9.09090909091;6.12244897959;7.40740740741;6.06060606061;8.69565217391;5.50458715596,0
20,9.15742644703,6993;6996;6997;6998;14890;14892;14893;14894;14897;14899;14900;21985;21986;21990;21992;21993;21995;21998;21999;22001;27894;27898;27900;27902;27903;27904;27905;33200;33201;33211;33213;33215;33217;37313;37314;41466;41467;41468;49492;49493;49495;49496;49498;49499;55081;55082;55083;55084;55093;65912;65913;65914;65915;65916;65917;65920;65921;65922;65925;65928;65929;65931;76492;76498;76500;76501;76502;87676;87683;87685;87690;87694,6.59340659341;12.0;5.21739130435;3.40909090909;15.7894736842;3.40909090909;5.21739130435;8.82352941176;10.7142857143;5.60747663551;8.82352941176;2.0;10.1694915254;8.45070422535;10.1694915254;6.52173913043;6.52173913043;7.14285714286;8.57142857143;4.16666666667;9.23076923077;5.71428571429;4.7619047619;3.59281437126;6.81818181818;11.320754717;10.1694915254;7.69230769231;3.1914893617;8.57142857143;8.45070422535;9.83606557377;6.0;9.09090909091;17.6470588235;10.9090909091;6.31578947368;6.3829787234;8.45070422535;28.5714285714;6.0;8.45070422535;8.82352941176;8.0;12.7659574468;12.5;12.7659574468;33.3333333333;11.7647058824;5.88235294118;5.66037735849;4.3795620438;8.69565217391;6.18556701031;6.3829787234;8.9552238806;7.59493670886;18.1818181818;3.87096774194;9.83606557377;12.0;14.2857142857;3.40909090909;10.3448275862;10.9090909091;26.0869565217;11.1111111111;6.59340659341;10.3448275862;9.83606557377;6.52173913043;5.82524271845,0
21,7.84655910204,7001;7002;7007;7008;7009;7010;7011;7012;7015;7016;7017;7021;7022;7023;7024;14901;14903;14904;14906;14908;14910;14911;14912;14915;14916;14918;14920;14923;22002;22003;22004;22005;22007;22012;22014;22015;22016;22018;27910;27912;33220;33221;33222;33224;33226;37317;37318;37319;37321;37322;37324;37325;37328;37329;41473;41479;41480;49501;49502;49503;49505;49507;49509;49511;49513;49515;49520;55095;55097;55100;55101;55102;55106;55107;55111;55113;55115;55116;65937;65938;65939;65942;65944;65945;65946;65947;65948;76506;76508;76509;76513;76516;76517;76519;76520;76522;76524;76526;76528;76532;76533;87698;87701;87702;87707;87710;87713;87714,4.02684563758;7.40740740741;8.10810810811;4.8;3.97350993377;5.94059405941;5.60747663551;17.6470588235;6.52173913043;10.9090909091;4.41176470588;6.97674418605;6.59340659341;4.8;4.95867768595;7.22891566265;5.76923076923;4.61538461538;20.6896551724;6.59340659341;5.40540540541;6.0;6.97674418605;5.40540540541;8.9552238806;13.0434782609;5.50458715596;3.0;5.0;5.94059405941;6.81818181818;27.2727272727;5.71428571429;8.9552238806;13.6363636364;6.0;9.23076923077;4.61538461538;15.7894736842;10.9090909091;4.8;8.82352941176;11.5384615385;4.61538461538;8.82352941176;12.2448979592;4.61538461538;8.21917808219;7.79220779221;11.7647058824;8.0;5.40540540541;6.0;4.0;9.83606557377;11.5384615385;11.7647058824;9.83606557377;12.0;6.31578947368;5.0;7.22891566265;6.59340659341;6.3829787234;5.26315789474;5.21739130435;19.3548387097;11.1111111111;4.51127819549;7.79220779221;4.91803278689;6.97674418605;7.59493670886;9.67741935484;6.81818181818;5.82524271845;2.20588235294;9.67741935484;13.3333333333;8.33333333333;3.1914893617;8.0;6.81818181818;3.59281437126;5.50458715596;6.97674418605;8.10810810811;4.02684563758;6.18556701031;5.04201680672;6.31578947368;4.6875;3.59281437126;3.40909090909;3.59281437126;8.82352941176;5.40540540541;7.22891566265;7.22891566265;6.0;6.97674418605;35.2941176471;7.79220779221;9.67741935484;6.0;8.9552238806;7.5;8.0,0
22,7.27613257312,7026;7029;7031;7033;7039;7040;7041;7042;7043;7044;7046;7047;7048;14924;14927;14929;14930;14931;14932;14934;14938;14939;14941;14943;14944;14945;14946;22021;22022;22024;22032;22034;22035;22036;22037;22039;27919;27923;27925;27927;27929;27930;27933;33230;33233;37333;37334;37336;37337;37339;37343;41483;41487;49524;49525;49526;49528;55123;55127;55131;55133;55134;55135;65949;65951;65956;65960;65961;65964;65965;65966;65968;65969;65971;65972;76537;76538;76539;76540;76541;76546;76547;76548;76549;76550;76551;76553;76554;76556;76557;76560;76561;76562;76563;76564;76565;76566;87717;87718;87719;87720;87722;87723;87724;87726;87733,7.31707317073;5.60747663551;14.6341463415;5.60747663551;4.41176470588;10.5263157895;7.14285714286;6.3829787234;14.6341463415;2.5974025974;8.45070422535;4.1958041958;9.67741935484;4.1958041958;6.59340659341;3.2967032967;8.82352941176;3.44827586207;6.59340659341;6.18556701031;4.0;5.40540540541;3.75;5.1724137931;5.0;8.82352941176;5.0;8.21917808219;9.375;3.97350993377;5.82524271845;8.0;5.0;9.23076923077;4.41176470588;9.67741935484;9.67741935484;4.58015267176;10.9090909091;6.31578947368;5.60747663551;5.26315789474;8.45070422535;20.6896551724;6.81818181818;10.1694915254;9.375;6.97674418605;6.3829787234;3.15789473684;6.18556701031;10.5263157895;8.57142857143;8.57142857143;9.67741935484;12.5;8.82352941176;6.66666666667;7.40740740741;9.23076923077;3.7037037037;5.26315789474;6.3829787234;5.35714285714;5.21739130435;5.21739130435;10.3448275862;11.1111111111;0.634249471459;10.3448275862;6.97674418605;6.12244897959;6.25;5.35714285714;3.40909090909;7.40740740741;7.59493670886;8.21917808219;6.3829787234;4.7619047619;12.7659574468;14.6341463415;8.0;18.1818181818;12.7659574468;6.0;4.95867768595;5.35714285714;7.40740740741;8.0;7.89473684211;6.45161290323;4.44444444444;5.0;10.0;4.91803278689;7.22891566265;5.08474576271;9.23076923077;9.23076923077;7.69230769231;4.22535211268;4.0;4.28571428571;3.8961038961;9.83606557377,0
23,7.90919840105,7049;7053;7054;7057;7060;7061;7062;7066;7067;7068;7070;7073;7074;7076;7077;14949;14950;14952;14955;14959;14961;14962;14964;14966;14968;14969;14970;14971;14972;14973;14974;14975;14976;14979;14981;14983;14985;22042;22043;22044;22045;22046;22047;22050;22052;22055;22056;22059;22060;22061;22062;22065;22067;22068;22070;27934;27935;27936;27937;27938;27940;27941;27945;27946;27948;33235;33236;33237;33238;33242;33243;33244;33246;37347;37348;37349;37350;41491;41492;41493;41499;41500;49536;49541;49545;49547;55140;55141;55143;55145;55146;55149;55155;55156;55158;55159;65983;65984;65985;65987;65988;65999;66000;66001;66003;76568;76569;76571;76573;76575;76577;76579;76581;76582;76583;76585;76586;76588;76589;76592;76593;76595;76596;76597;87737;87738;87742;87743;87744;87745;87747;87752;87754;87755;87759;87760;87761;87763,6.97674418605;5.0;4.1958041958;3.40909090909;1.51515151515;6.3829787234;3.59281437126;13.0434782609;4.61538461538;28.5714285714;18.1818181818;3.59281437126;42.8571428571;6.97674418605;5.40540540541;9.83606557377;6.81818181818;2.7027027027;3.0;2.4;6.97674418605;5.21739130435;4.8;5.21739130435;5.40540540541;4.51127819549;6.0;6.0;4.41176470588;5.40540540541;6.59340659341;4.8;5.45454545455;6.59340659341;6.59340659341;2.23048327138;4.8;5.60747663551;4.8;5.45454545455;6.0;4.08163265306;5.21739130435;7.31707317073;7.5;9.52380952381;7.59493670886;8.57142857143;6.89655172414;10.7142857143;16.2162162162;6.97674418605;7.79220779221;3.1914893617;3.0;9.67741935484;13.3333333333;4.91803278689;7.40740740741;6.81818181818;9.23076923077;6.81818181818;4.61538461538;2.9702970297;7.05882352941;6.18556701031;27.2727272727;7.59493670886;5.60747663551;11.320754717;6.18556701031;7.40740740741;26.0869565217;4.3795620438;11.7647058824;0.839160839161;9.67741935484;3.20855614973;12.5;5.30973451327;10.5263157895;9.83606557377;8.57142857143;5.0;9.67741935484;7.40740740741;6.97674418605;10.3448275862;8.82352941176;10.3448275862;18.1818181818;5.0;7.59493670886;8.21917808219;7.59493670886;4.44444444444;8.82352941176;4.41176470588;15.7894736842;3.33333333333;8.9552238806;8.82352941176;7.89473684211;7.89473684211;6.18556701031;6.0;12.2448979592;6.81818181818;4.41176470588;10.1694915254;6.12244897959;6.52173913043;4.91803278689;6.06060606061;21.4285714286;9.23076923077;3.57142857143;7.22891566265;6.0;4.08163265306;10.7142857143;5.21739130435;6.59340659341;3.46820809249;3.7037037037;9.23076923077;6.89655172414;7.14285714286;7.14285714286;8.9552238806;6.0;4.8;37.5;8.9552238806;3.61445783133;10.0;6.3829787234;4.95867768595,0
24,6.33334268366,7081;7083;7088;7089;7090;7092;7093;7094;7095;7097;7098;7099;7100;7101;7102;7103;14987;14988;14989;14990;14992;14993;14994;14995;14997;15005;15006;15008;15010;22072;22073;22077;22079;22082;22083;22086;22087;22089;22090;22091;27950;27951;27952;27953;27954;27955;27956;27957;27958;27960;27961;27962;27964;27967;27968;27969;33248;33249;33250;33251;33252;33255;33256;33257;33258;37351;37352;37353;37356;37359;37360;37365;37366;37367;37368;37369;41503;41505;49549;49550;49551;49554;49555;49556;49557;49558;49559;49561;49567;49569;49570;55160;55161;55162;55164;55167;55169;55170;55171;55172;55173;55174;55177;55178;55179;55181;66004;66005;66006;66008;66011;66012;66013;66017;66021;66022;66026;66027;76599;76602;76603;76606;76608;76611;76612;76613;76615;76618;87765;87766;87768;87773;87778;87779;87782;87783,4.1958041958;6.0;3.20855614973;6.18556701031;4.87804878049;4.61538461538;6.18556701031;6.81818181818;0.336889387984;4.1095890411;5.21739130435;6.18556701031;4.61538461538;5.21739130435;6.18556701031;4.1958041958;5.04201680672;3.0;4.1958041958;4.41176470588;7.40740740741;16.6666666667;6.81818181818;4.8;20.6896551724;6.81818181818;8.9552238806;6.18556701031;8.10810810811;10.3448275862;2.80373831776;6.59340659341;6.81818181818;5.0;2.4;8.45070422535;2.81690140845;3.40909090909;3.40909090909;4.61538461538;11.1111111111;4.0;6.97674418605;10.7142857143;7.79220779221;4.1958041958;2.80373831776;7.79220779221;6.06060606061;3.59281437126;9.67741935484;4.02684563758;6.81818181818;8.21917808219;3.1914893617;7.22891566265;8.45070422535;8.82352941176;6.97674418605;9.67741935484;8.57142857143;10.0;6.3829787234;25.0;7.79220779221;4.61538461538;2.7149321267;0.185185185185;4.41176470588;2.0;8.21917808219;7.40740740741;3.1914893617;5.0;17.6470588235;4.61538461538;5.82524271845;8.0;4.05405405405;3.50877192982;3.09278350515;4.0;4.08163265306;17.6470588235;13.6363636364;4.1095890411;5.40540540541;4.7619047619;7.40740740741;4.8;24.0;2.05479452055;4.1958041958;4.8;6.45161290323;12.2448979592;6.81818181818;5.30973451327;4.51127819549;9.83606557377;4.13793103448;6.81818181818;5.88235294118;5.21739130435;5.35714285714;8.0;3.79746835443;2.15053763441;5.40540540541;8.21917808219;9.375;6.81818181818;6.18556701031;3.2967032967;4.1095890411;5.30973451327;5.88235294118;5.82524271845;6.3829787234;5.45454545455;4.6511627907;8.57142857143;4.61538461538;4.83870967742;3.40909090909;6.06060606061;4.34782608696;7.40740740741;6.59340659341;5.21739130435;4.0;7.22891566265;2.92682926829;4.87804878049;4.0;4.61538461538,0
25,6.67081628497,7108;7109;7113;7114;7116;7117;7119;7120;7121;7122;7123;7124;7126;7127;7128;7134;7135;7137;15013;15014;15015;15018;15019;15021;15024;15028;15029;15031;15032;15033;15035;15036;15037;22093;22097;22098;22105;22106;22107;22108;22109;22110;22111;22113;22115;22116;22118;22121;22122;27970;27971;27972;27974;27975;27982;27983;27984;27985;27986;33265;33267;33268;33270;33273;33274;33275;33283;37371;37375;37376;37377;37379;37380;37382;41511;41513;41515;41519;41520;41521;41523;41524;49579;49581;49582;49585;49586;49587;49588;49592;49594;49595;49596;49597;49599;49601;49604;49608;49609;49610;49612;55182;55184;55185;55186;55187;55188;55192;55194;55195;55198;55202;55204;55207;55209;55210;66033;66035;66036;66037;66040;66041;66042;66044;66046;66048;66049;66053;66056;66057;66058;66061;66063;76619;76622;76623;76628;76629;76630;76631;76636;76640;76642;76644;76646;76650;76653;87788;87789;87790;87791;87792;87793;87794;87795;87797;87798;87799;87800;87802;87809;87811;87813,0.266311584554;0.588235294118;2.15053763441;5.21739130435;5.0;4.8;16.6666666667;4.6511627907;0.0331986941847;2.4;10.0;7.59493670886;8.82352941176;7.31707317073;6.06060606061;4.08163265306;9.83606557377;5.21739130435;8.33333333333;6.97674418605;3.1914893617;15.7894736842;2.72727272727;4.1958041958;5.82524271845;6.18556701031;6.0;6.18556701031;9.23076923077;7.59493670886;1.8018018018;6.18556701031;5.30973451327;4.8;8.45070422535;5.40540540541;8.0;2.80373831776;5.60747663551;5.60747663551;4.1958041958;6.3829787234;3.97350993377;5.40540540541;3.07692307692;17.6470588235;8.0;10.1694915254;3.63636363636;6.0;8.57142857143;4.0;9.23076923077;7.40740740741;5.0;5.94059405941;6.0;6.59340659341;4.0;7.59493670886;7.79220779221;5.40540540541;5.21739130435;6.81818181818;5.40540540541;4.61538461538;9.09090909091;3.79746835443;2.52100840336;2.5;4.0;4.41176470588;5.0;23.0769230769;7.79220779221;6.97674418605;6.81818181818;8.33333333333;7.59493670886;16.2162162162;3.79746835443;7.22891566265;7.79220779221;8.82352941176;6.18556701031;6.81818181818;7.89473684211;12.2448979592;7.40740740741;5.40540540541;6.18556701031;10.0;5.21739130435;6.3829787234;6.59340659341;20.6896551724;8.9552238806;7.69230769231;4.8;2.85714285714;3.0303030303;6.97674418605;20.0;18.75;13.3333333333;6.3829787234;8.9552238806;5.82524271845;9.83606557377;5.40540540541;8.82352941176;6.81818181818;5.45454545455;2.46913580247;5.12820512821;5.40540540541;4.8;3.50877192982;3.15789473684;4.1958041958;8.21917808219;3.79746835443;2.0979020979;13.6363636364;2.33463035019;3.1914893617;3.92156862745;4.91803278689;5.94059405941;4.6875;7.31707317073;3.09278350515;4.6875;18.1818181818;5.88235294118;6.3829787234;7.14285714286;11.1111111111;7.5;4.41176470588;5.82524271845;5.0;5.30973451327;3.8961038961;6.97674418605;5.30973451327;8.45070422535;8.69565217391;3.59281437126;3.0612244898;2.89855072464;5.94059405941;4.91803278689;11.1111111111;6.31578947368;6.3829787234;4.3795620438;5.45454545455;6.0;17.6470588235;5.88235294118;6.31578947368;5.1724137931,0
26,7.31503049812,7138;7143;7146;7147;7153;7155;7156;7161;7162;7163;7164;7166;7168;7169;7170;7172;7174;15039;15042;15044;15045;15046;15048;15050;15054;15056;15057;15058;22123;22124;22126;22128;22129;22132;22137;22138;22140;22143;27987;27989;27991;27992;27994;27995;27996;27999;28004;28005;28009;28010;28011;28015;28017;33284;33285;33287;33288;33289;33290;33291;33292;33293;33294;33296;33297;33299;33300;33301;33304;33305;33307;33308;33311;33312;37385;37386;41526;41532;41534;41535;41537;41538;49614;49616;49620;49626;49628;49632;49637;49638;49640;49642;49648;55211;55212;55216;55217;55220;55222;55224;55225;55226;55227;55228;55229;55231;55232;55234;55235;55237;55238;66069;66072;66073;66076;66080;66081;66084;66085;66086;66088;66089;66091;66094;66096;66097;66102;76654;76658;76659;76660;76663;76664;76665;76668;76669;76670;76674;76676;76678;76679;76681;87816;87817;87819;87823;87827;87829;87834;87836;87841;87851;87853;87854;87855;87860,2.1978021978;6.18556701031;8.0;8.9552238806;3.40909090909;3.79746835443;24.0;5.21739130435;5.76923076923;7.40740740741;5.88235294118;9.375;6.97674418605;21.4285714286;6.81818181818;5.35714285714;5.21739130435;12.0;5.60747663551;5.08474576271;9.52380952381;8.82352941176;9.23076923077;10.1694915254;9.67741935484;17.1428571429;5.94059405941;6.81818181818;9.09090909091;2.83018867925;8.0;3.68098159509;3.42857142857;4.1958041958;8.21917808219;7.59493670886;8.57142857143;3.79746835443;4.8;6.81818181818;6.3829787234;6.74157303371;6.59340659341;17.1428571429;7.59493670886;5.94059405941;8.0;7.79220779221;5.40540540541;3.79746835443;3.94736842105;2.4;4.8;5.60747663551;7.69230769231;5.30973451327;5.76923076923;3.75;3.61445783133;4.8;4.61538461538;6.66666666667;3.63636363636;5.60747663551;10.1694915254;5.60747663551;10.7142857143;4.72440944882;8.82352941176;6.18556701031;8.57142857143;8.21917808219;6.0;4.95867768595;13.9534883721;5.60747663551;3.57142857143;7.22891566265;11.7647058824;7.22891566265;7.79220779221;9.83606557377;4.4776119403;5.40540540541;5.0;7.59493670886;9.09090909091;4.1958041958;23.0769230769;13.0434782609;10.7142857143;7.79220779221;8.9552238806;9.67741935484;8.57142857143;5.60747663551;5.60747663551;6.97674418605;10.1694915254;17.1428571429;8.33333333333;4.8;3.77358490566;6.81818181818;3.77358490566;4.0;5.04201680672;3.09278350515;5.35714285714;15.0;5.71428571429;4.08163265306;4.8;2.48962655602;3.24324324324;6.25;17.6470588235;5.40540540541;4.87804878049;5.40540540541;2.5;5.55555555556;7.79220779221;6.0;6.97674418605;5.88235294118;3.15789473684;9.375;8.0;4.91803278689;4.34782608696;5.0;4.1095890411;27.2727272727;6.18556701031;6.3829787234;4.1958041958;6.81818181818;6.3829787234;5.0;6.0;28.5714285714;6.3829787234;4.1958041958;6.81818181818;13.9534883721;9.83606557377;8.82352941176;8.57142857143;9.83606557377;2.55319148936;3.55029585799;6.59340659341;2.88461538462;8.0;4.1095890411,0
