time,velocity,informationId,partVelocity,week
10,6.45886737267,6937;14842;14843;87608;87609,10.9700815956;7.68253968254;1.46898142528;9.92616899098;2.24656516896,0
11,7.73347415736,14846;65844;65847,5.22227017695;15.7757496741;2.20240262104,0
12,6.37457033116,6938;6939;49430;55037;55039;65851;76443;87615,2.32023010547;10.7269503546;10.3862660944;8.19783197832;8.37950138504;4.53353315849;2.87342673949;3.57882283348,0
13,8.1011125476,6941;6945;6946;6947;21942;27847;27850;33169;37284;37285;41444;41445;49440;65854;87623,14.0534262485;1.2828668363;1.40583246195;2.14159292035;12.5910509886;4.35408420295;6.56538252849;10.8715184187;4.76377952756;14.7201946472;3.71051824594;14.9198520345;4.08369895376;10.5400696864;15.5128205128,0
14,12.0547770901,21949;27851;37287;41446;41447;49444;55043;65855;65857;87625,17.7679882526;12.0638085743;5.99900842836;38.1703470032;3.46208869814;2.70754083688;11.7818889971;12.4357656732;6.85164212911;9.30769230769,0
15,8.93703617352,6955;6956;14854;41449;65867;76457;76458,14.5083932854;2.27529146296;8.21452817379;14.2520612485;3.32874828061;13.9722863741;6.00794438928,0
16,4.65390617567,6959;6962;6965;14858;14859;14861;21959;21963;27861;27862;27863;27864;27865;27866;27867;49458;55048;65874;76461,10.0331674959;17.8729689808;1.89328743546;6.34837355719;2.23123732252;7.45073891626;1.15172282505;0.959784246847;8.5031623331;6.68508287293;2.15225898257;2.34223770809;3.04402515723;3.96461336828;1.1367906802;3.68116823852;2.61282660333;2.27016885553;4.09060175794,0
17,7.21089417287,6967;6969;6971;6972;14863;14869;14870;21967;27868;27874;27875;27876;27877;33183;41452;49465;49467;55051;55053;55054;55056;55058;55059;55061;65877;65878;65880;65883;65884;87642;87643;87644;87648;87651;87652,11.645813282;10.413080895;1.19624320316;4.93474714519;4.3152639087;8.31043956044;1.89863486584;11.1520737327;10.8132260947;3.02575643911;2.35316997277;15.7347204161;10.413080895;5.17757809157;5.09903076275;12.630480167;8.71130309575;13.4444444444;6.31853785901;14.3026004728;3.94651011089;8.27633378933;3.25443786982;4.85359005215;9.61844197138;7.32002419843;8.47932725999;2.59156136218;14.4391408115;2.18727404194;5.45782589084;5.45782589084;1.99406723797;7.33778047301;5.27692978631,0
18,10.2594170531,6974;6979;14872;14876;14879;21974;27881;27882;33189;49471;49472;55063;55068;65889;76476;87654;87655;87660;87661;87662,9.61080222399;10.3862660944;5.27692978631;16.5075034106;1.75897659544;24.7950819672;15.7757496741;3.82065045785;1.62111468382;12.6173096976;9.0977443609;13.8920780712;7.32002419843;8.10991957105;6.26293995859;6.7296996663;14.3026004728;13.7032842582;10.049833887;13.5498320269,0
19,9.92720944631,6989;6990;14880;14882;14885;14888;14889;21982;21983;27885;27888;27889;27891;33192;33193;33195;33199;37302;37305;37310;41459;41462;41463;49481;49482;49486;49487;55072;55078;55079;65901;65903;65905;65906;65907;65909;76480;76484;76488;87668;87669;87672,3.42388228636;27.6887871854;15.6939040208;1.96684005202;5.1753635586;13.5650224215;13.9561707036;7.38255033557;1.18907232704;10.5861767279;2.50206782465;4.79207920792;3.66001209921;9.0096798213;12.6834381551;8.33333333333;15.5727155727;0.746913580247;1.92338261008;2.42339274985;7.98679867987;10.2109704641;8.23689584752;9.96705107084;4.37771345876;10.6326889279;3.25618945102;18.0597014925;11.5347950429;10.2803738318;16.852367688;8.87747615554;6.80539932508;8.52112676056;13.5044642857;12.630480167;7.29794933655;10.1766190076;14.5258103241;37.9310344828;13.4444444444;9.55766192733,0
20,8.60498397993,6991;6992;6995;14891;14895;14898;21988;21989;21991;21994;21996;22000;27896;27899;33202;33204;33205;33206;33210;33212;33216;37311;37312;37315;41469;49489;49490;49494;49500;55080;55090;55094;65918;65919;65924;65930;65932;65933;76490;76491;76493;76494;76495;76503;76504;87679;87686;87687;87688;87691;87692;87693,4.68085106383;8.5031623331;4.85164394547;7.32002419843;4.44689452407;10.7555555556;1.16660239105;1.4661335272;6.46712987707;14.5258103241;12.4357656732;9.46791862285;3.81944444444;5.89956118966;2.84304511278;12.209889001;8.09906291834;8.87096774194;2.48256052524;1.12715416861;2.48408950934;1.69349195241;9.43102104443;1.53944020356;4.9387755102;13.1236442516;3.7037037037;4.76003147128;23.4042553191;17.7679882526;9.30769230769;13.2967032967;10.1851851852;9.42367601246;10.4310344828;7.58620689655;6.59041394336;7.86224821313;12.8313891835;9.23664122137;8.11535881958;5.1336444633;6.72222222222;8.00264550265;13.595505618;11.623439001;12.5388601036;8.16464237517;10.4220499569;10.8520179372;1.57984071028;39.6721311475,0
21,7.471535841,7000;7003;7004;7005;7006;7013;7014;7019;14905;14909;14913;14914;14917;14922;22009;22010;22011;22013;22017;22019;27909;27911;27913;27917;33223;33225;33227;33228;37320;37326;37330;37331;41472;41475;41477;41478;49506;49514;49516;49517;49518;49519;49521;49522;55096;55098;55099;55104;55105;55108;55109;55117;55118;55121;65935;65936;65941;65943;76505;76514;76515;76518;76521;76525;76527;76529;76530;87695;87700;87704;87708;87711;87715,6.38522427441;10.2023608769;1.06261526302;1.08920694932;1.23406425293;1.35528673835;3.29430982848;7.88273615635;3.48001150417;4.05224380442;2.03054203725;1.34444444444;19.0551181102;2.119831815;14.5958986731;1.19612495057;5.47016274864;14.0534262485;33.2417582418;7.42331288344;1.11438570639;1.404363974;1.54317051397;4.12406271302;1.12161661105;6.95002871913;17.0422535211;1.10080058224;12.7100840336;4.59901178259;2.97882816347;4.6218487395;8.32187070151;10.6047326906;10.4400345125;7.478368356;11.8048780488;11.9920713578;1.86613201727;1.90072258875;4.13110276545;6.53347732181;8.72386445566;1.61591880342;10.0;2.50051663567;16.9230769231;12.6436781609;8.66141732283;3.67446097783;5.94886922321;11.7818889971;9.07726931733;15.6330749354;12.1485943775;3.84248967926;3.71964340609;2.2995058913;8.8128186453;9.16666666667;13.5802469136;6.96202531646;16.0904255319;14.1852286049;11.932938856;9.5652173913;5.81730769231;6.57966286025;18.501529052;3.70143774855;6.44989339019;7.32889158086;2.60103181427,0
22,7.80173576046,7025;7030;7032;7034;7035;7036;7037;7038;7045;14925;14926;14933;14942;22020;22023;22026;22027;22028;22029;27926;27928;27931;27932;33232;37341;41482;41484;41485;41489;41490;49531;49534;49535;55122;55125;55126;55128;55129;55130;55136;55138;55139;65950;65952;65953;65959;65962;65967;65973;65974;76535;76536;76542;76552;76555;76558;76559;87728;87732;87734,29.9504950495;10.1170568562;5.32570422535;11.690821256;1.14898870003;1.05272315991;0.387745946292;8.09364548495;1.04653174191;1.58917783031;3.32326283988;22.3659889094;4.11985018727;9.07046476762;6.34171907757;12.3217922607;1.45415214517;1.74150834773;0.680272108844;6.39873083025;12.1;5.60964302272;10.7747105966;1.50422675286;2.24032586558;7.49226006192;14.0861466822;16.4179104478;14.4563918757;10.0248550124;3.2925170068;10.6514084507;9.39440993789;4.72471690746;16.5526675787;15.1439299124;6.66299559471;2.3856466877;6.68508287293;2.21206581353;3.21808510638;8.74909616775;2.09960090231;1.88034188034;8.15913688469;6.22427983539;7.0884592853;5.87663914522;4.23521176059;14.9382716049;11.7704280156;10.3330486763;26.8888888889;9.29339477727;4.91270807958;4.40160058203;3.01444942701;15.0872817955;3.91332470893;5.38735529831,0
23,7.35057771364,7050;7055;7056;7059;7063;7064;7072;7075;7078;14947;14948;14951;14953;14954;14956;14958;14978;22040;22041;22048;22049;22053;22054;22057;22058;22066;27942;27943;33239;33240;37344;37346;41495;41496;41498;41501;49537;49538;49540;49542;49544;49546;55142;55144;55148;55150;55151;55152;55153;55154;65976;65977;65978;65979;65980;65981;65982;65991;65992;65993;65995;65996;65997;66002;76570;76576;76578;76580;76584;76587;76591;76594;87735;87736;87739;87740;87741;87750;87751;87756;87758,2.4161341853;29.8765432099;2.65525565065;12.4229979466;15.2777777778;5.05008347245;1.71655553979;12.209889001;10.074937552;3.47801092268;3.84371029225;1.88268243348;1.0989010989;6.08958228485;1.18476451581;17.0662905501;10.6140350877;2.05432937182;1.94596333226;0.528776821221;4.00927766733;2.67699115044;3.54526809259;1.5937829294;4.51324132786;8.98292501856;3.42485140108;5.77841451767;1.5467212067;1.07958600999;1.48338850067;14.8831488315;9.75806451613;10.2716468591;5.49750113585;13.7188208617;8.31043956044;6.6265060241;2.29557958642;3.527696793;3.83883248731;4.2471042471;7.21096543504;5.67276136896;2.83638068448;1.92399427572;10.4852686308;11.7021276596;10.5125977411;2.0288397049;11.4583333333;11.1520737327;2.20883534137;5.01658374793;1.70518602029;35.9050445104;2.22426470588;13.5346756152;6.23711340206;5.9900990099;9.73451327434;12.8997867804;17.2119487909;1.14942528736;8.40277777778;14.0697674419;8.70503597122;10.0082712986;10.6701940035;3.77299657;11.4909781576;15.9210526316;4.64313123561;8.17567567568;14.7741147741;6.1987704918;1.88797004213;1.35165326184;3.33425186002;9.97526793075;10.1170568562,0
24,7.30816766616,7079;7082;7084;7096;7105;7106;14991;14996;15000;15001;15002;15007;15009;22071;22074;22075;22076;22078;22081;22088;27949;27963;27965;33254;33261;37361;37363;41502;41504;41506;41508;41509;41510;49548;49552;49553;49560;49562;49563;49564;49565;49566;49568;49571;49572;55166;55180;66009;66015;66018;66019;66020;66023;66025;66030;76598;76600;76601;76604;76605;76607;76609;87769;87770;87771;87772;87774;87775;87776;87777;87780,1.28600276331;12.2842639594;4.91071428571;15.1819322459;0.934290788356;4.14951989026;1.94096888033;12.2967479675;2.72768259693;3.03334168965;9.02985074627;3.081232493;7.88787483703;10.9800362976;1.86297151655;8.13718897108;6.10186585981;8.78084179971;8.20338983051;8.18673883627;9.25784238715;2.51037344398;11.4150943396;2.52030826911;1.31293402778;14.9382716049;8.192281652;2.76381909548;19.391025641;17.1145685997;11.4691943128;3.52872557597;11.1315547378;12.1364092277;9.47533281128;1.87917378475;9.85342019544;7.27163461538;12.1608040201;6.83229813665;4.26206410708;8.40277777778;5.42600896861;2.14615111742;4.69356089992;5.85389453314;2.09233961612;1.18907232704;9.49764521193;6.29880270692;9.24369747899;11.8511263467;8.82567469001;7.79639175258;6.31853785901;5.59149722736;9.46791862285;3.77299657;2.33726096195;2.00198544011;11.1009174312;15.4336734694;1.86182489614;16.8289290682;6.65566556656;5.13146734521;12.4485596708;2.79639473076;12.6436781609;2.80157443853;7.95529257068,0
25,6.40141709817,7115;7118;7131;7132;7136;15011;15012;15016;15017;15020;15022;15025;15026;15030;15034;22095;22100;22101;22103;22104;22114;22117;22119;22120;27973;27976;27977;27978;27980;27981;33263;33264;33277;33279;33280;33281;33282;37372;37381;41514;41516;41517;41522;41525;49573;49574;49576;49580;49583;49584;49589;49593;49598;49602;49605;49607;49613;55183;55189;55190;55193;55197;55200;55201;55203;66034;66045;66047;66050;66051;66052;66054;66059;66060;66064;66065;66066;76620;76624;76625;76627;76632;76633;76634;76635;76637;76641;76643;76647;76648;76651;87786;87796;87803;87806;87812,7.79137153896;4.39201451906;11.645813282;3.52358765288;4.41122858184;1.19376479874;1.2577962578;4.7265625;9.5955590801;4.95292672943;1.59483326743;1.20541940626;9.58795562599;1.49808097066;10.7364685004;1.06843267108;16.5753424658;8.52112676056;1.22420072845;1.78334561533;3.56721698113;7.01042873696;3.29162132753;0.914864660517;5.04166666667;7.28915662651;1.22630992196;1.22407688417;4.77505919495;9.32922127988;1.3454909374;4.18975069252;2.8905876732;1.04265402844;1.21975806452;9.92616899098;1.94565042611;18.1954887218;10.3684661525;7.48762376238;15.4533844189;11.3935969868;10.9700815956;13.4593993326;6.84776457272;3.6800486618;9.31485758276;9.91803278689;7.33333333333;1.80462341536;15.1819322459;1.854690374;1.72758423758;12.027833002;4.40160058203;4.95090016367;11.5900383142;4.64491362764;3.98682042834;4.77883096367;3.69578497251;2.88301167501;10.1255230126;2.6179143228;3.61301881159;3.30510789402;4.81687898089;11.2978524743;10.3773584906;6.11111111111;4.87706569931;7.74647887324;1.21975806452;1.45310435931;8.73646209386;5.09688289806;8.49719101124;15.374841169;10.0082712986;10.8422939068;9.17361637604;2.12653778559;1.33539344443;15.5727155727;3.44043218652;7.10093896714;10.4400345125;1.65958030448;13.152173913;15.9420289855;14.0371229698;1.43654279948;3.00995024876;8.53916725476;1.44736842105;8.53916725476,0
26,6.6622613017,7139;7140;7142;7144;7145;7148;7149;7151;7154;7157;7158;7160;7173;7176;7177;15038;15040;15043;15047;15049;15055;22125;22133;22134;22135;22136;22139;22144;22145;22146;22147;22149;27988;27990;27993;27997;28000;28001;28003;28014;28016;33286;33295;33298;33306;33310;37384;37387;41527;41529;41530;41531;41536;49615;49618;49625;49627;49633;49634;49635;49636;49639;49641;49643;49644;49645;49646;49647;55213;55214;55215;55219;55221;55230;55236;66071;66074;66075;66077;66082;66083;66092;66093;66095;66103;76655;76661;76662;76666;76671;76680;87814;87821;87822;87826;87828;87830;87831;87832;87835;87837;87838;87839;87840;87842;87846;87847;87848;87849;87850;87856,1.31094257855;17.2119487909;1.16133985987;1.21742630043;1.54100866021;4.7265625;2.38048396616;3.96981627297;14.61352657;10.0165562914;9.33641975309;10.9009009009;1.10988809393;2.1495825191;1.50403977626;1.7382559977;5.71293673277;1.32544637967;8.99628252788;11.1520737327;10.8325872874;2.12057483351;5.02074688797;3.65890535228;13.6261261261;13.4593993326;2.66343825666;9.48275862069;1.38554906676;20.7191780822;7.61006289308;2.61282660333;10.1255230126;10.0248550124;2.29906897207;1.58480681074;0.926138538079;7.34223300971;1.87800713953;1.14572483666;2.42582197273;7.38255033557;1.18406889128;1.94878402319;3.12904059995;2.41179988041;1.74704013861;4.4864664442;12.1975806452;2.36790606654;3.1543274244;16.7358229599;16.0052910053;8.96296296296;3.10256410256;1.04970937798;2.67876909453;9.24369747899;11.0300820419;3.09542082374;2.10325047801;16.7822468793;9.98349834983;14.1025641026;7.04717530577;10.1255230126;6.35504201681;0.583638819217;13.8285714286;7.97101449275;4.21602787456;4.11005434783;7.28038507822;6.95002871913;16.2416107383;10.5034722222;13.4743875278;13.3701657459;11.5238095238;8.01324503311;8.8579795022;2.07227264943;2.03498150017;1.9175911252;8.92330383481;10.9900090827;1.33377425044;1.7112148211;13.9722863741;7.61006289308;1.87742435997;4.01993355482;14.6311970979;16.2198391421;1.60733262487;1.70903954802;12.3721881391;15.900131406;7.10928319624;4.63069269039;7.94484569928;6.78251121076;8.65522174535;5.35161432994;13.2096069869;2.73693734449;2.19680464779;4.61655856543;2.92623941959;2.48205128205;3.60870861915,0
27,7.12519312094,7181;7182;7183;7184;7189;7190;7191;7192;7193;7194;7195;7198;7199;7200;15062;15063;15064;15066;15069;15078;15083;15090;15091;15097;22150;22153;22157;22158;22165;22167;22169;22173;22174;22175;22176;22180;28028;28040;28046;28048;33313;33315;33316;33317;33318;33321;33322;33324;37390;37391;41540;41541;41543;41547;41548;41549;41550;41551;49650;49653;49661;49662;49663;49664;49667;49672;49674;55243;55245;55246;55247;55248;55250;55254;55255;55261;55262;55267;55269;55270;55271;66105;66110;66112;66113;66116;66118;66126;66130;66132;66135;66141;66149;66151;76687;76691;76692;76695;76696;76697;76707;76713;87861;87862;87867;87871;87875;87876;87877;87885;87889,1.10120131052;4.19701699618;1.27569847127;0.665127528584;1.1498622066;3.56616563513;26.0775862069;11.1418047882;13.8443935927;2.70391061453;2.3974638399;8.25375170532;5.78117534639;5.822906641;0.804360832281;17.7419354839;0.483864517935;0.495698484228;0.714834288415;31.592689295;24.4444444444;1.09940032709;1.1894229824;2.31180741307;2.63904034896;11.5678776291;2.99504950495;2.0281595709;2.04633857602;2.56954767467;11.4366729679;1.18522871976;1.25232871041;1.73327603495;9.64912280702;5.26315789474;2.32156561781;2.2424017791;15.0497512438;8.30473575841;1.32067234228;7.46452806909;0.997691292876;1.16964717255;2.60271026027;1.65210267613;1.86153846154;4.80349344978;14.5607701564;4.34782608696;11.4043355325;3.87696251202;10.2629346904;10.9304426378;11.7134559535;13.876146789;9.40170940171;12.2222222222;11.2978524743;6.39197041733;8.00264550265;2.68114336362;3.42873335222;8.31615120275;7.39608801956;11.7475728155;3.22838847385;30.3258145363;3.22151224707;2.402700556;23.9603960396;1.32894014278;8.28767123288;1.72462941847;2.49845137312;4.83419896125;10.1255230126;10.6514084507;4.73025801407;3.23962516734;7.98153034301;4.42251461988;1.56108889176;6.51939655172;5.28615115771;4.06040268456;4.16379903648;9.5501183899;5.48007246377;2.54201680672;12.5;2.30081764594;10.71744907;12.8042328042;11.4366729679;1.36599683902;22.8733459357;9.44574551132;9.46791862285;10.6890459364;4.76565576999;1.37312755334;13.0387931034;8.35635359116;4.24561403509;9.23664122137;9.84540276648;10.5400696864;9.89370400654;10.0248550124;8.9762611276,0
28,6.64124751446,7205;7207;7210;7211;7213;7215;7216;7221;7222;7225;7228;7229;7230;7237;15099;15105;15113;15118;15119;15120;22187;22190;22196;22198;22205;28050;28054;28063;28067;28068;28073;28077;33338;33339;37397;37402;37404;37408;37410;41552;41554;41555;49675;49679;49681;49688;49690;49693;49694;49695;49699;55276;55277;55278;55279;55280;55282;55283;55284;55287;55290;55294;55296;55297;55299;66154;66155;66163;66164;66172;66177;66181;66184;66185;66186;66188;76715;76716;76718;76720;76723;76734;76735;76736;76737;76739;76742;76744;76746;87890;87899;87900;87907;87908;87921;87922;87923;87926;87928,9.46051602815;4.2471042471;0.481094191086;0.971965619728;2.42630840184;0.767620376832;2.66637285148;13.1952017448;9.01639344262;1.12328258448;8.29903978052;2.77905374368;0.997691292876;3.41037204059;20.6132879046;12.8997867804;1.80650940579;16.8289290682;4.65922217944;3.39601459444;11.8743866536;6.00496277916;13.908045977;1.38984608316;1.22012705455;3.33241531259;1.69254441181;0.799577083196;5.24718126626;4.55400828002;6.3751317176;8.29335161069;1.454501743;7.78635778636;7.96052631579;12.3721881391;3.73341561247;2.49381698269;5.34688466637;8.14814814815;13.9240506329;14.7921760391;11.6346153846;1.98621142482;5.38735529831;1.06899902818;0.756864952774;4.06996300034;15.0684931507;11.2140871177;3.55464159812;1.01441985245;5.59149722736;13.4894091416;10.9009009009;10.7364685004;1.75438596491;2.47443762781;16.643741403;3.21551953229;2.8782112274;1.80408528403;16.8055555556;1.82531301855;4.5115585384;10.5492589364;3.47501435956;8.78084179971;1.42722340175;8.58765081618;13.1236442516;10.2109704641;10.7555555556;2.68769435806;1.81382101634;1.55167991793;3.98157288582;4.15950498453;3.96591281547;6.13901572806;15.6532988357;12.512926577;7.43243243243;13.3554083885;6.02289696366;25.6900212314;9.24369747899;5.97530864198;10.881294964;13.908045977;3.96591281547;2.15801676476;1.12026664198;8.06666666667;2.30125523013;1.46329665014;1.38729649163;1.86354535654;12.1364092277,0
29,6.79206322911,7246;7250;7251;7253;7254;7260;7261;7262;7263;7264;7265;15122;15124;15126;15130;22209;22210;22211;22216;22218;22219;22221;22222;28083;28085;28088;28093;33346;33350;33353;33356;37412;37413;37416;41556;41557;41558;41559;41560;41561;49709;49716;49718;49721;49722;49723;49725;49731;49732;49733;49734;49737;49738;49739;49740;49741;49742;49744;55305;55308;55312;55313;55316;55318;55320;55321;55323;55326;55330;55331;55332;66194;66195;66199;66200;66208;66210;66211;76753;76754;76755;76757;76760;76761;76764;76768;76772;76773;76775;76778;76779;76780;76784;76785;76788;76790;87935;87938;87939;87947;87952;87953;87959;87960;87962,2.44444444444;7.33333333333;1.21145374449;10.3951890034;7.56722951845;1.03075219354;1.21938929759;1.56512740913;2.33771251932;1.66026344676;1.69896096602;12.5910509886;7.20667063728;4.39520523066;3.50521436848;1.9397242706;10.7079646018;1.67775929007;11.9801980198;9.453125;10.6514084507;2.72645335737;6.6265060241;1.20710295291;1.78255745433;12.9273504274;3.71735791091;2.36790606654;4.1523678792;5.22227017695;6.55116404981;6.97406340058;11.81640625;3.0106991789;14.5958986731;9.08408408408;10.0165562914;10.9601449275;10.4671280277;7.93442622951;1.87045911269;1.93941336753;4.72287275566;2.55705832629;2.64886164623;5.24263431542;4.92671009772;1.32602739726;8.60597439545;10.9502262443;10.3507271172;10.7843137255;15.4731457801;9.61080222399;9.12518853695;9.87755102041;2.80352177943;13.5195530726;9.1320754717;4.21455938697;16.1981258367;2.89127837515;3.48602708153;8.90360559235;6.08958228485;6.54761904762;2.74563194917;4.21749738585;1.55988139745;1.856397668;7.8114912847;12.7100840336;3.71850030731;4.68810538551;4.4208987943;6.52642934196;14.3705463183;4.44526083762;1.96843988938;6.95402298851;3.27469553451;6.69988925803;15.2010050251;13.4894091416;11.645813282;3.41422121896;11.3721804511;10.0082712986;1.61743082476;8.52713178295;2.91285507944;11.4909781576;12.0758483034;11.329588015;9.4383775351;11.0200364299;6.83615819209;4.55743879473;2.26464533034;2.56518973924;16.485013624;11.9565217391;12.0638085743;2.55922165821;3.85718839656,0
30,7.06256014614,7267;7270;7271;7273;7274;7281;7288;7289;7290;7291;7292;15142;15148;15149;15152;15153;15161;15162;15165;15167;15168;22225;22226;22231;22234;22238;22241;22244;28102;28104;28105;28110;28112;28113;28123;28125;33367;33370;33371;37421;37422;37424;37425;37426;41566;49747;49748;49754;49757;49763;49771;49772;49777;49778;55334;55336;55340;55342;55347;55351;55352;55353;55354;55355;66212;66214;66216;66219;66222;66223;66224;66229;66231;66232;66233;66240;76797;76798;76801;76805;76806;76814;76817;76819;87965;87966;87968;87969;87970;87977;87978;87979;87980;87981;87982;87983;87984;87989;87994;87996;87997;87999,16.3513513514;3.23442929698;2.1124301676;7.86736020806;7.85714285714;1.86153846154;1.7576990122;2.4414850686;1.07374212441;7.17674970344;1.14898870003;9.02311707681;8.06129247169;2.71787960467;11.7248062016;14.6311970979;10.7747105966;13.5044642857;8.10991957105;1.24370438894;1.21339751304;11.0502283105;5.5786076533;9.30053804766;1.04825435329;12.3595505618;14.8102815177;2.04599256003;1.31722185935;1.44047619048;2.20200181984;7.90849673203;3.10734463277;1.68970814132;1.31464580617;1.15095595929;2.46536267319;1.95004029009;2.17469446441;11.2140871177;10.7364685004;3.8062283737;3.99735711926;11.0907424381;15.7757496741;4.4;2.33320478211;10.31543052;8.24812542604;29.4403892944;7.58145363409;1.45555154577;10.6796116505;5.53775743707;7.43243243243;9.87755102041;7.48299319728;9.27914110429;2.84638908492;4.66461063994;3.40078695897;7.44615384615;8.11535881958;6.91823899371;2.45485899777;8.75542691751;3.4670487106;17.0903954802;6.21468926554;10.7555555556;1.20493925513;2.99579103739;1.81083507932;4.32142857143;5.91687041565;2.3153463452;5.16652433817;5.17757809157;14.8102815177;9.99174236168;9.94248151191;8.68628858579;13.0669546436;20.4391891892;13.5346756152;14.3195266272;12.027833002;8.86446886447;9.86145069275;2.5641025641;1.69610316793;2.55435929913;1.5870933893;1.50161330355;1.57613651166;4.90673154907;5.90531966813;2.88920725883;16.8055555556;39.5424836601;2.32826630749;2.45436105477,0
31,8.23787351034,7293;7294;7295;7298;7303;15170;15171;15175;15176;15177;15179;15181;22248;22249;22251;22252;22256;22259;22261;28129;28132;33373;33374;33376;33379;33382;33383;37435;37438;37440;37442;37443;41576;41578;41583;49780;49781;49784;49785;49789;49790;49791;49794;49796;49797;49803;49804;49806;55359;55361;55364;55371;55374;55376;55378;55379;55383;55384;55386;55387;66241;66248;66252;66258;66262;76828;76829;76830;76831;76832;76834;76837;76839;76840;76850;76855;88006;88008;88011;88016;88017;88018;88023;88027,4.52336448598;1.33142605634;5.66214319139;7.62925598991;2.34541577825;3.34531379596;2.74687854711;8.17567567568;2.72706783863;1.04238456237;7.44157441574;2.72461157397;4.45180279617;2.26252804787;7.29355033153;17.1388101983;14.702308627;9.3653250774;13.5195530726;6.38185654008;12.4229979466;1.16390919584;1.0989010989;7.52019888129;8.68005738881;2.0143166306;2.38001573564;7.03488372093;10.6420404573;7.63406940063;8.20338983051;10.2716468591;13.2675438596;11.1520737327;14.0208574739;13.2821075741;3.02878598248;4.65384615385;6.94603903559;9.44574551132;3.38745800672;3.38745800672;22.9601518027;5.58375634518;1.39642238892;6.90639269406;7.55305867665;5.10764035458;7.30676328502;10.3951890034;11.5789473684;6.90639269406;24.8459958932;9.16666666667;9.07726931733;2.62472885033;2.51768622555;10.3773584906;6.26943005181;4.8652995577;1.62328950899;4.82071713147;14.8831488315;9.98349834983;11.8977384464;1.74981923355;4.04546974256;10.9009009009;10.6140350877;37.9310344828;7.78635778636;12.0758483034;12.2469635628;9.58795562599;13.876146789;9.68775020016;13.7970353478;8.54519774011;11.4691943128;13.6723163842;4.01726427623;4.3415859347;9.68775020016;10.8520179372,0
