time,velocity,informationId,partVelocity,week
21,11.7582493984,7000;7019;14917;22009;22013;27917;33225;37320;41472;41477;41478;49506;49514;49518;49519;49521;55096;55099;55104;55105;55108;55109;55117;55121;65935;76505;76514;76515;76518;76521;76525;76527;76529;87695;87700;87711,14.0845070423;9.21658986175;19.0677966102;14.598540146;14.4578313253;6.05245460659;9.09090909091;14.9006622517;4.41609421001;13.024602026;6.96324951644;10.2156640182;11.385199241;8.15217391304;8.91530460624;8.84955752212;13.9103554869;16.3043478261;14.8637489678;11.6204002582;12.9217516152;8.79335613092;11.780104712;15.638575152;9.95024875622;8.81488736533;6.75929402929;14.4578313253;7.57575757576;17.3076923077;12.9496402878;11.9363395225;14.3198090692;10.2098695406;18.4994861254;11.2923462986,0
22,13.3132238148,7025;7032;7038;14942;22026;27928;27932;41484;41485;41489;41490;49531;55122;55125;55126;55128;55130;55138;55139;65959;76555;76558;87732,29.9003322259;5.32544378698;12.3287671233;9.81461286805;12.3203285421;12.7931769723;13.2450331126;15.9857904085;17.982017982;15.7894736842;10.9957238852;7.08940527767;11.1662531017;16.9332079022;15.1515151515;13.6570561457;13.8142747506;11.0294117647;13.5440180587;13.1195335277;10.2040816327;12.6939351199;11.320754717,0
23,12.5291771075,7059;7063;7064;7075;7078;14954;14958;14978;22040;22049;22054;22066;37346;41496;41501;49537;55142;55144;55151;55152;65976;65992;65995;65996;65997;76570;76576;76587;76591;76594;87735;87739;87740;87741;87756,13.9103554869;17.0454545455;7.06159278148;12.3881624226;10.078387458;9.12778904665;17.0616113744;8.36042731073;12.4481327801;4.00980173758;10.5017502917;8.98203592814;14.0405616225;14.9377593361;13.6260408781;5.85746827205;7.21153846154;11.7570215545;10.4834012813;12.9217516152;13.9968895801;12.4653739612;14.598540146;12.893982808;17.7514792899;14.0405616225;13.8142747506;13.3234641007;11.3421550095;15.4639175258;9.92829564258;16.0142348754;8.20793433653;21.0772833724;21.7917675545,0
24,12.3298572019,7082;7096;14996;15002;22071;22076;22078;22088;27949;27965;37361;41504;41506;41508;41510;49548;49560;49562;49563;49564;49566;49568;55166;55180;66015;66023;66025;76598;76601;76607;76609;87770;87771;87772;87774;87776;87780,12.676056338;16.2308385933;15.1387720774;13.1195335277;10.7270560191;6.37393767705;9.31677018634;9.44881889764;9.25449871465;11.531069827;15.0627615063;16.7753960857;18.7304890739;13.29394387;13.5542168675;12.0160213618;10.5263157895;9.70350404313;12.2866894198;8.96414342629;8.55513307985;10.0840336134;9.68783638321;40.0890868597;10.3626943005;9.08173562059;7.79896013865;9.18836140888;12.3966942149;11.4869176771;16.0427807487;6.36042402827;10.650887574;11.4722753346;13.0057803468;12.6404494382;12.5698324022,0
25,12.0957931337,7115;7131;7136;15017;15026;15034;22100;22117;37372;41514;41516;41522;41525;49573;49576;49580;49583;49589;49605;49613;55183;55191;55200;55203;66034;66047;66050;66067;76634;76635;76637;76641;76648;76649;76651;87812,8.12274368231;11.6429495472;11.5458627325;9.59488272921;12.8663330951;12.0;15.332197615;8.3179297597;18.2002022245;12.6671358198;17.1919770774;14.1065830721;12.3034859877;4.12465627864;14.4462279294;8.91089108911;11.2994350282;16.6051660517;9.20245398773;11.3493064313;11.1455108359;13.7825421133;10.1237345332;6.84150513113;9.37011972931;11.3924050633;14.0405616225;14.1843971631;16.0570918822;11.8733509235;9.23076923077;14.3884892086;16.0284951024;16.2454873646;10.9689213894;9.94475138122,0
26,12.115898739,7140;7148;7154;15047;15049;15055;22133;22134;22135;22136;22144;22147;22149;27988;27990;27993;28001;33310;41527;41531;41536;49633;49635;49639;49643;49645;49646;55213;55215;55219;55236;66074;66075;66077;66103;76655;76666;76671;87814;87821;87822;87830;87831;87837;87842;87846;87848;87850,17.2413793103;10.2040816327;14.6103896104;11.6054158607;1.31839156229;10.7462686567;10.4287369641;15.9574468085;13.6363636364;13.4629768138;13.167520117;6.74409891345;14.0296180826;10.7719928187;11.0769230769;10.8368452739;7.34394124847;13.6778115502;12.8847530422;16.6512488437;17.3913043478;12.3541523679;13.8674884438;17.9282868526;15.3977758768;10.9555690809;5.28634361233;15.652173913;13.1386861314;11.9601328904;15.8172231986;14.1509433962;14.1843971631;13.8355111453;12.4481327801;10.989010989;11.5384615385;4.27960057061;5.76738224928;15.306122449;15.4241645244;11.71875;14.9006622517;7.94351279788;14.987510408;5.84415584416;11.0361741263;11.0633066994,0
27,12.4874542981,7182;7190;7191;7192;7198;15063;15078;22153;22157;22158;22167;22169;22176;28046;33315;33318;37390;41541;41543;41548;41549;41551;49650;49664;49667;49672;49674;55245;55246;55250;55261;55262;55267;66112;66113;66118;66135;66149;66151;76687;76695;76696;76697;87861;87871;87885;87889,28.3464566929;12.1457489879;26.0492040521;11.25;8.25309491059;17.7514792899;31.6344463972;11.5681233933;11.590470058;11.3636363636;12.5523012552;11.4358322745;10.5140186916;15.0501672241;7.94351279788;8.37988826816;14.888337469;10.582010582;14.1509433962;12.2033898305;12.5610607118;14.4810941271;16.333938294;8.71670702179;8.32947709394;11.1801242236;9.49868073879;10.5017502917;10.1867572156;9.96126175982;11.6504854369;10.5448154657;12.8388017118;11.2923462986;7.83630822812;8.67888138862;12.6849894292;12.3203285421;12.8113879004;13.6260408781;9.91189427313;8.85391047713;11.0091743119;13.0434782609;10.6132075472;10.8173076923;8.97308075773,0
28,13.389870777,7205;7213;7216;7221;7229;15099;15105;15118;22196;28050;28073;33339;37397;37408;41554;41555;49679;49693;49694;49695;49704;55279;55280;55284;55296;55299;66163;66177;66184;76718;76723;76735;76736;76737;76742;76749;87890;87900;87908;87910;87928,12.5874125874;9.79325353645;11.6807268008;15.037593985;10.0727476217;20.618556701;12.0160213618;17.7690029615;13.9103554869;5.67465321564;8.86262924668;12.8663330951;12.7478753541;12.2950819672;14.7058823529;16.7753960857;12.2448979592;9.19775166071;14.4927536232;12.8296507484;20.8574739282;10.9622411693;11.0226576852;17.1919770774;16.6512488437;10.8630054315;14.888337469;15.3714773698;13.9643134213;10.663507109;16.9172932331;14.657980456;11.3493064313;12.0240480962;12.0967741935;14.0955364135;13.9211136891;12.1293800539;11.2289457268;17.1102661597;14.8392415499,0
29,11.7934815936,7250;7253;15122;15124;15126;22210;22211;22216;22222;28088;33353;33356;41556;41557;49718;49733;49737;49738;49740;49744;55312;55320;55321;55322;55326;55332;66194;66195;66210;66211;76754;76757;76760;76761;76768;76773;76778;76780;76784;76785;76790;87938;87952;87953;87959;87962,7.11462450593;11.0905730129;12.5874125874;5.9035749426;11.3421550095;13.7931034483;15.9292035398;14.3084260731;6.76691729323;12.9217516152;12.6939351199;7.10339384373;14.7179067866;12.474012474;12.676056338;12.2699386503;14.4810941271;13.8036809816;10.2681118083;15.1642796967;16.201620162;6.18344211611;7.82268578879;10.3329506315;9.15564598169;7.80911062907;14.0077821012;3.71900826446;16.1290322581;10.5571847507;12.6315789474;13.10997815;16.7286245353;13.3828996283;12.1049092132;12.3287671233;8.39552238806;12.0562625586;12.3034859877;11.7493472585;12.5523012552;14.9750415973;16.4835164835;11.9601328904;12.0643431635;10.3448275862,0
30,11.7062246082,7267;15142;15152;15153;15161;15162;22226;22238;22241;33367;37421;41566;49747;49754;49757;49778;55334;55351;55352;55354;66214;66219;66222;66229;66233;66240;76801;76805;76806;76814;76817;87965;87966;87968;87975;87979;87994,16.348773842;6.05856613935;11.7263843648;15.1515151515;9.35550935551;14.598540146;5.25854513585;12.3541523679;13.9968895801;12.2615803815;8.87136520453;16.6358595194;11.575562701;13.024602026;7.70218228498;9.28792569659;8.96414342629;8.89328063241;8.82785679255;11.9363395225;8.75486381323;12.4913254684;10.7591153616;11.6129032258;10.3686635945;14.1843971631;14.5867098865;13.8036809816;9.94475138122;9.09550277918;13.8674884438;13.2352941176;14.9253731343;14.598540146;11.2079701121;8.64553314121;18.2186234818,0
31,11.7679579051,7293;7295;15175;22251;22256;22261;28132;33376;33379;37442;37443;41578;41583;49780;49781;49784;49785;49789;49794;49795;49803;49806;55364;55371;55376;55379;55387;66252;66258;66262;76830;76831;76837;76839;76850;88006;88008;88016;88017;88018,9.48366701791;8.99100899101;12.0886501007;7.29335494327;9.66702470462;15.761821366;13.1578947368;8.92414476946;10.663507109;12.5698324022;13.646702047;11.1524163569;14.4810941271;10.3033772181;7.69230769231;9.24974306269;2.1477150698;5.53675792064;11.6655865198;27.027027027;11.8187787262;5.10783200908;13.2450331126;11.8733509235;11.4795918367;6.93107431652;8.3179297597;17.9282868526;12.3034859877;13.3037694013;13.9751552795;13.5440180587;14.0734949179;13.3432171979;15.8450704225;13.8248847926;14.1287284144;15.4109589041;11.7035110533;11.0565110565,0
32,12.8931232283,7319;15193;15198;22270;22271;22277;22278;33398;41588;41589;41590;49810;49819;49820;49825;49827;49829;49835;49841;49842;55393;55395;55413;55414;55417;66263;66270;66274;66281;76861;76888;76889;76891;76892;88036;88037;88046;88047;88049,14.5044319098;12.7388535032;8.12274368231;8.64968765017;11.0091743119;21.8712029162;9.08173562059;13.5951661631;11.3493064313;16.8539325843;11.5532734275;12.7208480565;15.6794425087;15.2027027027;11.3421550095;13.0813953488;13.0813953488;10.5571847507;17.4418604651;15.2542372881;12.7388535032;11.2289457268;10.889292196;14.6341463415;13.7719969396;12.0805369128;12.1951219512;16.3191296464;12.6227208976;19.758507135;9.37011972931;12.912482066;13.2158590308;11.2711333751;10.0840336134;10.1752402487;10.0;12.5;13.3729569094,0
33,11.6897581303,7348;15203;15208;15211;15213;15218;22295;28164;28168;33406;37457;41594;41595;41599;49851;49861;49863;55422;55435;66289;66299;66300;66307;66308;76905;76906;76912;88061;88069;88070;88074,14.2292490119;12.6050420168;10.5571847507;14.2630744849;7.15990453461;11.9920053298;11.8890356671;13.6882129278;12.3119015048;15.4772141015;9.40438871473;13.6778115502;14.1065830721;17.3577627772;16.0284951024;12.7659574468;11.1524163569;4.92476060192;9.58466453674;10.3567318757;5.77478344562;11.9840213049;13.6778115502;15.3977758768;10.4712041885;10.5263157895;8.03930326038;11.0429447853;10.9157064888;10.3567318757;10.663507109,0
34,12.4533969743,7355;15227;15240;22316;22322;28173;33421;37466;41601;49871;49876;49883;49891;49892;49893;55447;55455;55457;66310;66319;66322;76921;76922;88084;88086;88093;88096;88098;88102;88105,11.6580310881;8.22669104205;34.8837209302;9.02708124373;8.21917808219;11.9680851064;8.02139037433;8.52676456656;10.4106419896;12.1786197564;16.348773842;16.1290322581;13.4328358209;11.7493472585;13.024602026;9.52380952381;8.67469879518;16.2454873646;5.08330979949;13.986013986;8.59598853868;14.4927536232;13.8142747506;13.3828996283;11.385199241;16.620498615;10.9622411693;12.7931769723;9.33609958506;14.9006622517,0
35,13.1036690025,15245;15256;22332;22339;22343;28194;33431;33432;37468;41609;41611;49914;55478;55483;55487;55496;66332;66338;66344;66350;76945;76956;76961;76968;88117;88123;88133,14.5867098865;11.780104712;9.16963830871;18.7891440501;12.8663330951;8.20419325433;17.2910662824;13.2547864507;15.5172413793;15.4506437768;18.6528497409;12.3966942149;11.811023622;6.70890793887;8.64138262122;15.2671755725;10.632014176;9.66702470462;10.0055586437;15.5574762316;10.9555690809;18.2555780933;14.742014742;12.5086865879;13.6157337368;15.7068062827;11.7647058824,0
36,12.34604128,7390;7392;15279;15280;15283;22348;22349;22351;22355;28218;33443;37492;41613;41616;41617;41620;49921;49924;49930;49931;49933;49936;49940;55510;55513;55514;55518;55519;55525;55526;55527;66360;66363;66365;66373;76981;76982;76987;76990;76997;76998;88148;88156;88160,15.1006711409;11.0159118727;13.9643134213;11.0294117647;16.4383561644;13.6674259681;13.5236664162;15.5979202773;14.8270181219;9.49367088608;12.5610607118;11.7340286832;3.3488372093;14.7299509002;15.3714773698;12.0562625586;10.8173076923;11.4795918367;8.40336134454;11.7493472585;16.2308385933;12.893982808;13.1868131868;11.7570215545;13.698630137;12.1786197564;5.28945048487;11.0905730129;15.3977758768;12.7840909091;15.7756354075;11.0905730129;14.5867098865;11.0497237569;12.2033898305;12.1786197564;10.6194690265;14.5513338723;11.9601328904;17.3745173745;11.0361741263;9.59488272921;7.20865038046;12.5786163522,0
37,11.136496946,7398;7411;15292;22362;22367;22368;22371;22373;22375;22379;22386;33444;33448;33451;33453;37497;41621;41623;41627;49958;49961;49966;49968;49972;49975;49983;55535;55538;55540;55542;66380;66383;66384;66386;66390;66394;66395;66403;77011;77018;77021;77023;77028;88165;88173;88174;88179;88180,4.8;13.3234641007;8.60009555662;14.0077821012;8.92857142857;16.1001788909;4.9737496546;8.22669104205;10.4895104895;14.693877551;7.22891566265;11.5163147793;9.0588827378;9.57446808511;4.95594713656;13.0718954248;13.6778115502;9.83069361005;12.278308322;9.70873786408;11.4722753346;11.5163147793;9.375;12.912482066;4.7268907563;14.4;13.167520117;9.17899031107;12.1130551817;11.8032786885;16.1145926589;11.0497237569;10.4834012813;8.64968765017;12.9589632829;15.8172231986;11.7878192534;11.2289457268;14.598540146;16.713091922;15.4241645244;11.1593304402;10.2681118083;10.5571847507;11.3493064313;8.20793433653;11.2711333751;11.2009956441,0
38,12.2961446241,7414;7421;7424;15310;15319;22388;22400;28235;33466;37502;37503;41629;41630;41635;41641;49990;49996;49997;50000;50003;50004;50008;50009;55556;55558;55565;55566;55568;55575;55578;55579;55581;66412;66421;66435;66438;77033;77035;77051;88196;88198;88201;88210,11.3350125945;5.78778135048;10.8564535585;14.2743854084;10.2040816327;27.5650842266;11.0497237569;7.15137067938;18.7304890739;10.7719928187;13.8355111453;16.9332079022;16.0714285714;11.1317254174;15.7205240175;14.9377593361;12.0401337793;12.4309392265;13.1868131868;12.9496402878;13.986013986;8.0;8.55513307985;10.8173076923;12.9776496035;10.843373494;11.2359550562;12.5698324022;13.2450331126;7.77537796976;12.3881624226;14.0734949179;13.4428678118;9.78260869565;12.3287671233;12.1951219512;8.41514726508;10.8043217287;15.5709342561;10.843373494;5.95238095238;11.3924050633;14.5748987854,0
39,12.8926762938,7446;15334;15339;28244;28264;33478;37525;41643;41644;50023;50024;50035;50041;55587;55603;66443;66445;66451;66452;66455;66456;77065;77071;77072;77087;77089;88220;88223;88224;88226;88228;88239;88240;88249,11.826544021;15.8870255958;14.8392415499;7.81589231437;11.4576702737;13.3928571429;19.955654102;14.9130074565;16.348773842;13.5135135135;5.05902192243;13.7931034483;12.729844413;14.8026315789;15.2801358234;5.11654349062;15.0250417362;16.8224299065;9.67741935484;14.5395799677;15.332197615;12.3796423659;12.1703853955;9.26879505664;23.9361702128;7.90513833992;11.52368758;11.4722753346;14.693877551;11.4722753346;9.55414012739;13.7931034483;12.2866894198;9.76668475312,0
40,12.5299675852,7464;7465;7468;7471;7478;7483;15344;15350;15354;22428;22445;22449;37536;41652;50059;50065;50068;50071;50082;55629;55631;55640;55641;55644;55651;55653;55662;55669;55671;66464;66465;66468;66481;66484;66485;66490;66491;66497;66498;77108;77110;77114;77118;77120;77130;77134;77135;77136;88258;88259;88263;88271,13.4128166915;16.2601626016;8.94187779434;6.84931506849;18.6142709411;16.5898617512;11.4722753346;13.3234641007;12.6939351199;20.5245153934;11.6504854369;17.7339901478;14.598540146;14.7179067866;10.5263157895;10.4834012813;10.3211009174;12.5523012552;13.8888888889;12.3711340206;12.9217516152;11.3493064313;10.0558659218;13.0624092888;10.3926096998;11.4068441065;9.99444752915;11.6204002582;14.888337469;13.7931034483;4.43240581138;8.32947709394;16.8067226891;16.2748643761;13.6674259681;12.1049092132;8.68725868726;13.6778115502;13.5644310475;10.5882352941;11.8499012508;17.4249757986;10.0111234705;11.8890356671;7.38007380074;12.0;14.0296180826;11.7035110533;10.632014176;14.6103896104;12.5874125874;12.2950819672,0
41,12.7149835542,7489;7510;15369;15370;15372;15374;15375;15377;22467;22472;22475;22481;37550;41658;41660;50086;50087;50090;50101;50104;50111;50114;50122;50129;55683;55685;55687;55691;55694;55695;55697;66513;66514;66515;66518;66519;66523;66533;77144;77151;77152;77164;77166;77167;77172;88282;88288;88293;88299;88300;88301;88302;88310,17.2248803828;18.4804928131;13.4629768138;13.7825421133;13.9211136891;9.34094447327;9.79858464888;14.9006622517;8.84520884521;6.75675675676;17.6991150442;10.0614868642;13.4932533733;13.709063214;7.69888793841;12.1049092132;10.0;13.5440180587;15.0501672241;11.6959064327;12.543554007;9.60512273212;9.62052378407;6.27615062762;12.3287671233;8.5146641438;9.49868073879;18.9473684211;11.7647058824;20.1117318436;13.8674884438;10.9555690809;36.4372469636;13.6157337368;10.1694915254;12.9403306973;13.3630289532;11.356466877;18.6721991701;6.21118012422;11.0905730129;12.137559002;18.3299389002;12.5260960334;14.9253731343;11.0361741263;12.0320855615;12.0401337793;12.0080053369;14.3769968051;10.0896860987;5.72337042925;9.20716112532,0
42,11.5308505808,7521;7522;7532;15399;15400;15405;15407;15408;22498;22499;28305;41663;41664;50133;50136;50138;50141;50142;50147;50157;55702;55703;55704;55705;55706;55711;55714;66544;66545;66546;66549;66551;66561;66567;66572;77182;77186;77195;77199;77200;88313;88317;88323;88336;88339;88345;88346,16.8067226891;11.6354234001;12.8663330951;3.60649168503;5.36193029491;13.4932533733;14.4462279294;7.90513833992;12.5962211337;14.9130074565;10.6571936057;10.4468949507;13.6157337368;14.5278450363;12.2950819672;12.0;12.6227208976;13.5440180587;6.54545454545;8.68725868726;11.4358322745;4.40744368266;10.8043217287;9.61538461538;13.5236664162;11.5015974441;11.2359550562;13.7509549274;15.332197615;9.90099009901;8.77620672843;14.7299509002;5.65859792518;9.27835051546;13.4328358209;8.17810086324;9.89010989011;9.84682713348;10.067114094;10.9689213894;11.1248454883;13.8036809816;12.6227208976;8.47058823529;28.4810126582;11.9284294235;14.6103896104,0
43,11.2891070257,15423;22504;41671;41674;50162;50165;50167;50187;55729;55731;55734;55746;55750;66578;66582;66583;66586;66587;66600;66604;77209;77211;77222;77226;88353;88357;88364;88366;88367;88368;88369;88371;88378,12.0080053369;15.9574468085;10.9157064888;9.94475138122;10.4590354445;7.44724865536;9.45874934314;10.2447353443;12.3203285421;14.8637489678;10.0614868642;9.76668475312;9.6463022508;10.9223300971;10.9555690809;7.32899022801;7.85340314136;9.49868073879;10.7784431138;10.7655502392;14.3312101911;9.04522613065;9.85221674877;10.1752402487;15.7068062827;10.6824925816;15.5172413793;11.8421052632;12.9682997118;12.4395300622;14.8760330579;15.1006711409;8.80626223092,0
44,12.2575753208,7566;15434;15435;22520;22528;22540;22543;28346;33533;33536;41676;50195;50200;50207;50208;50209;50210;50226;50229;55755;55757;55761;55764;55775;66613;66615;66622;66627;66635;77241;77242;77248;77250;77255;77256;77259;77260;77261;77264;77267;77273;88380;88381;88384;88395;88397;88399;88406;88407;88408;88409;88411;88417,4.2323066071;11.3708149084;38.7931034483;14.4462279294;11.2711333751;9.10470409712;9.375;10.7591153616;12.6315789474;15.2931180969;9.26402470407;16.9491525424;9.43890928159;14.8270181219;13.0718954248;13.4932533733;12.6671358198;10.0446428571;12.3541523679;12.8388017118;7.76531492666;3.71287128713;12.9217516152;10.9289617486;12.6849894292;12.4052377671;9.07258064516;9.70873786408;8.49056603774;13.942680093;13.5644310475;9.48866631523;5.61797752809;11.9760479042;22.1402214022;15.1260504202;24.4565217391;10.4226983208;19.4384449244;10.3567318757;11.780104712;11.4431023522;11.8811881188;15.4373927959;6.81818181818;8.57142857143;10.0896860987;9.85761226725;8.45864661654;7.33795352629;12.0562625586;14.6818923328;14.7904683648,0
45,12.0443669973,7602;7607;15464;22557;22561;22569;28356;33554;41682;41684;41685;41686;41687;41690;41697;50245;50251;50267;50268;55795;55796;55799;55800;55801;55811;55819;55825;66643;66645;66652;66653;66656;77281;77293;77300;88423;88427;88430;88433;88448,11.2640801001;16.0714285714;15.6657963446;12.3119015048;7.45341614907;13.6570561457;8.78477306003;15.6931124673;16.2454873646;10.7719928187;13.4228187919;13.4428678118;16.713091922;11.4503816794;4.66683951257;14.2743854084;9.69827586207;9.24499229584;11.6807268008;14.7179067866;5.26161940953;14.1065830721;12.0;14.2405063291;6.95249130939;14.2180094787;11.811023622;11.4795918367;15.8033362599;7.49687630154;13.4529147982;10.2857142857;14.1065830721;10.078387458;13.8036809816;12.9776496035;9.93377483444;8.32562442183;16.8381665108;11.3708149084,0
46,10.7520883019,7617;7623;7626;22583;22586;22592;33569;33575;41698;50273;50281;50290;50294;50302;55833;55834;66667;66669;66671;66672;66673;66683;66684;66685;66689;66692;77314;77316;77326;77329;77331;88459;88460;88463;88466;88475,7.36497545008;10.6824925816;10.7784431138;11.5384615385;1.55898146544;7.88436268068;13.3828996283;8.96414342629;14.1287284144;10.3806228374;11.0769230769;11.7111255693;11.8421052632;12.8663330951;7.20576461169;14.8392415499;10.2098695406;8.97755610973;16.0142348754;8.41514726508;13.2158590308;14.0515222482;12.6493323963;4.74433315762;9.23076923077;11.2009956441;9.04068307383;15.2413209145;11.9047619048;5.38760850045;11.25;11.3924050633;11.385199241;11.2994350282;7.47198007472;17.7865612648,0
47,12.2079202882,7642;7646;22597;22603;22617;28385;41706;50329;55850;55871;55872;55873;66695;66704;66708;66709;66713;66715;66716;66722;77335;77351;77370;77372;77373;88485;88495;88497;88498,10.1123595506;7.23182000804;11.4795918367;11.5458627325;6.94712466229;38.961038961;16.0714285714;6.70141474311;6.48648648649;11.6429495472;9.6;14.2630744849;12.0481927711;12.2950819672;15.5574762316;10.2156640182;10.520163647;12.893982808;11.8733509235;7.42574257426;15.2284263959;13.353115727;13.3333333333;14.8637489678;5.29256101147;13.10997815;11.9601328904;12.9032258065;10.1123595506,0
48,11.1979553749,7654;15509;15511;15518;15522;22628;22630;28403;28410;41709;41715;41718;50340;50343;50345;50350;50354;50355;50359;55890;55891;66725;66727;66731;66738;66747;66750;66753;66755;77375;77380;77381;77384;77391;77397;88505;88512;88514;88520;88523;88525;88527;88530;88534;88535;88536;88537;88538,15.2284263959;13.0151843818;13.8996138996;15.0125104254;8.57959961868;12.0401337793;11.2923462986;10.8695652174;12.4481327801;6.79245283019;11.9680851064;15.4639175258;12.9589632829;12.3203285421;14.7540983607;12.5086865879;13.0624092888;14.3426294821;12.0805369128;11.7035110533;16.3043478261;9.44881889764;9.8414434117;11.1801242236;10.2447353443;10.9756097561;14.9625935162;15.2931180969;10.6069534473;10.4046242775;13.1868131868;17.1265461465;2.38095238095;16.2162162162;9.38477580813;10.6824925816;8.65384615385;2.64511388685;3.03183425973;10.5263157895;7.55984880302;11.2289457268;12.3966942149;9.54907161804;4.05862457723;9.34094447327;10.0446428571;9.88467874794,0
49,11.3488728288,7684;15534;15538;28420;28424;41719;50369;50387;50388;50397;50399;55907;55921;55925;66760;66761;66765;66772;66773;66774;66775;66785;66786;66787;66788;66791;66795;77425;77427;88545;88548;88551;88558;88559;88574;88576,7.61421319797;8.07174887892;16.1001788909;17.1591992374;11.1662531017;13.9643134213;11.4431023522;9.77198697068;15.0250417362;12.3966942149;12.7208480565;13.9318885449;13.3037694013;12.2448979592;9.85761226725;9.98336106489;9.30713547053;8.3179297597;10.9756097561;8.9552238806;12.7028934368;6.72394471423;13.5135135135;10.4106419896;12.2116689281;11.4869176771;10.8108108108;11.2219451372;5.51132884262;11.0701107011;13.6674259681;4.98200941046;12.3034859877;12.987012987;15.3452685422;11.2994350282,0
50,11.3141223337,7690;7712;15557;15560;15565;15580;28445;33616;41727;41733;41734;50413;50415;50419;50420;50426;50427;50430;50432;55933;55937;55942;55948;55954;66820;77433;77434;77439;77446;77458;88599;88605;88607;88608,13.503375844;9.00900900901;16.0;12.1212121212;11.3065326633;9.22603792927;8.39944003733;11.4942528736;3.13206890552;11.0361741263;16.9971671388;10.8043217287;11.3136392206;14.6341463415;12.9496402878;15.3583617747;6.99300699301;9.00900900901;6.15595075239;12.8571428571;10.6445890006;13.4328358209;10.2681118083;14.4578313253;11.0159118727;9.45378151261;9.59488272921;8.29111008752;12.5173852573;16.4233576642;7.02576112412;14.5161290323;12.0886501007;12.6493323963,0
51,11.1078111713,7718;7732;15590;15605;50442;50446;50450;50453;50455;50456;55968;55972;55976;66831;66834;66844;66847;77464;77465;77466;77468;77470;77471;88618;88620;88626;88631,12.7569099929;12.3456790123;4.9032961046;10.2798400914;5.34600534601;7.03125;14.0077821012;13.5849056604;12.8113879004;14.3198090692;10.889292196;13.10997815;13.3234641007;9.1649694501;11.6959064327;13.7825421133;12.5610607118;10.9090909091;7.78883600173;9.80926430518;13.4028294862;10.7142857143;4.79105669417;13.4328358209;12.9776496035;11.6883116883;12.4826629681,0
