time,velocity,informationId,partVelocity,week
21,8.01690757855,7000;7013;7019;22009;22011;22013;27911;37326;37331;41472;41478;49506;49514;49521;49522;55099;55104;55108;55109;55117;55121;65935;76514;76515;76521,4.03323875152;3.17840600543;7.88118811881;14.5894428152;5.66467406775;13.0406290957;12.0752427184;7.85939968404;3.17030428549;4.93674026296;12.5157232704;2.98261390887;11.0371602884;8.68616324749;9.79330708661;14.0934844193;3.84392505312;11.3068181818;2.77390577084;10.1066531234;3.31335331335;3.60507246377;3.05448963929;11.7821195974;15.0986342944,0
22,11.032488595,7025;7030;14925;22020;22026;41484;41489;41490;49534;49535;55125;55126;55138;55139;65952;65953;76536;76555;87732,29.9248120301;10.1220752798;13.143989432;9.07432740538;12.3219814241;5.20125457397;14.3994211288;4.45090583762;14.1637010676;14.0437544107;13.4278002699;14.8840688108;2.77235998885;8.27442827443;5.15277058519;12.2461538462;11.7612293144;10.886214442;3.36603518268,0
23,10.1287777081,7059;7063;7075;7078;14954;14958;14978;22058;22066;37346;41496;41501;49540;55151;55152;65976;65977;65980;65993;65995;65997;76594;87739;87740;87756,3.33724635251;13.0065359477;11.712772219;10.0810536981;5.97059705971;17.0668953688;10.693175712;4.51247165533;8.98014440433;6.76870748299;4.66042154567;7.20753350235;16.2316476346;10.4791995787;12.5790139064;13.7336093858;10.7800650054;10.3162260238;14.2142857143;9.48070509767;15.0986342944;12.9472999349;12.5472887768;2.87613817026;7.93777423215,0
24,10.7879554434,7096;14996;15002;22071;22074;22076;27949;33254;37361;41508;49548;49564;55180;66020;66025;76598;76609;87770;87771;87772;87776,10.3322949117;11.8947997609;11.0432852386;10.9823399558;4.40753045404;12.0314389359;9.25581395349;13.3826496301;3.50413805247;17.9279279279;12.5078566939;13.3021390374;12.6429479034;8.90778871979;10.7683982684;8.06647750304;12.7482383088;15.9455128205;11.7612293144;10.3916449086;4.74261201144,0
25,11.0473122869,7131;15017;15022;15026;15030;15034;22095;22117;37372;37381;41516;49580;49589;49605;55183;55200;55201;66050;66051;76634;76635;76637;76651,11.6442363956;9.5949855352;10.4407135362;6.89774696707;8.88392857143;9.01676483915;3.91732283465;7.01198026779;18.1901279707;14.7735708983;15.450310559;9.97493734336;17.5330396476;3.29470198675;7.33775811209;10.1220752798;11.2875779921;12.6670910248;10.4025091479;13.8194444444;13.5928961749;13.8869504536;14.3475126172,0
26,10.4695099445,7140;7142;7173;15040;15047;15049;15055;22134;22135;22136;22139;22147;22149;28000;33310;41527;41531;41536;49639;49643;55213;55221;55236;66074;66075;66077;76671;87821;87822;87826;87831;87832;87842;87850,13.8966480447;10.0353000504;3.37059620596;8.16242821985;8.1657775954;11.1547085202;11.5162037037;9.80295566502;13.6301369863;13.4641407307;8.88392857143;10.8743169399;13.5558583106;5.03415127751;14.3994211288;4.34213397338;14.5680819912;14.9399399399;16.4598842018;13.5650988412;11.230248307;3.14028720215;16.4598842018;4.64736104624;4.56736286436;4.975;6.61349285477;12.9895561358;14.6539027982;12.2311001844;13.0663164806;7.10206995004;12.5631313131;11.9019138756,0
27,10.9948092779,7182;7192;7198;15063;15064;15069;15078;15083;22153;22167;22176;28046;33318;37391;49650;49663;49667;49672;55267;55269;55270;66112;66113;66116;66126;66132;66151;76687;76696;76697;76707;76713;87871;87885;87889,14.5574250183;10.7742284786;8.2504145937;6.47154471545;3.48511383538;7.17893217893;31.6375198728;24.4471744472;11.5630447414;12.2085889571;6.71843349088;15.0529500756;12.7564102564;7.68043226553;12.1415497254;10.4736842105;12.1712538226;11.995177818;12.9388816645;11.469740634;11.3714285714;4.84420642648;5.21625163827;5.868475376;11.7058823529;3.22110715442;12.1638141809;13.4732566012;10.1998974885;10.904109589;8.51519041506;12.3987538941;10.8565193672;10.3376623377;9.76926853216,0
28,10.6294834647,7210;7215;7216;7221;7222;7228;7229;15105;15118;15119;15120;28073;28077;33339;41555;49681;49694;49695;55277;55278;55279;55280;55284;55296;55299;66163;66164;66177;66184;66188;76718;76720;76723;76734;76735;76736;76737;87890;87900;87928,7.56941802967;10.0201409869;14.1536273115;13.8098542679;9.01676483915;14.0437544107;10.0657561963;13.0834976989;14.7845468053;5.00754906895;9.20444033302;10.7451403888;14.493809177;12.5949367089;13.3378016086;3.61818181818;12.9726205997;3.3855052739;12.1563836286;13.1179960448;3.03261200853;3.39532502986;15.2257077276;14.4098479363;4.46088321004;13.2050431321;4.83244293346;13.1353135314;4.11072092543;12.8886010363;3.97602397602;5.30383795309;16.0613397902;12.5157232704;16.2184189079;14.0835102619;12.4608641202;15.3312788906;11.6442363956;11.7058823529,0
29,10.1840539081,15122;15126;22211;22222;28088;37412;37413;41557;49718;49722;49737;49738;49740;49744;55305;55312;55313;55318;55330;66194;66199;66200;66210;66211;76757;76761;76764;76772;76773;76780;76790;87938;87939;87952;87959,12.586970272;3.36148648649;4.29898466191;6.57851239669;12.9220779221;10.6303418803;11.8100890208;13.9551192146;9.69313200195;10.2366255144;11.7404129794;13.8675958188;4.27038626609;13.7336093858;12.2839506173;16.2052117264;10.1478837328;8.90380313199;3.04048892284;14.6216017634;15.1676829268;14.3165467626;13.0491803279;11.8735083532;17.4714661984;14.3371757925;13.4006734007;13.2225913621;3.31004657352;3.66955559653;14.3786127168;5.23959978936;2.93813671933;5.75310783463;3.42571871234,0
30,10.5809113431,7267;7270;7271;7273;7274;7281;15142;15149;15152;15153;15161;22238;22241;28105;28112;49757;49777;55342;55347;55351;55353;66214;66219;66222;66229;66233;76801;76806;76814;87965;87966;87994;87999,16.35168447;11.5028901734;2.99969852276;7.86561264822;8.11582381729;9.8563645369;9.18744228994;11.8735083532;11.7265763111;13.7430939227;11.3519680548;12.3602484472;14.806547619;13.7052341598;3.30180852829;9.39122227466;14.4307469181;10.9220636663;3.43340234645;12.5235997483;8.78975265018;9.07019143118;16.8216398986;3.83355808129;11.4499424626;11.6034985423;12.0024125452;10.6417112299;10.0454316002;12.1193666261;15.3667953668;14.8507462687;3.125490812,0
31,9.19792303761,15179;22251;22256;22261;33376;33379;37443;49780;49785;49789;49790;49791;49794;49803;49804;55364;55376;66241;66258;66262;76830;76831;76832;76834;76839;76850;88006;88017;88018,7.44203440539;7.29472140762;9.71205466081;12.9472999349;6.76640598436;5.60405519572;3.7962609691;11.7681845062;3.316113981;12.4297314179;3.47294938918;3.47294938918;22.952710496;13.4006734007;7.55218216319;3.06106752807;3.68177613321;11.1484593838;11.0555555556;13.0320890635;15.3312788906;15.7811260904;3.86257763975;7.69825918762;10.7219827586;3.24104234528;14.1234918382;11.476355248;10.5963791267,0
32,10.9083391739,7319;15191;15198;22270;22271;22277;28143;28145;28153;41589;41590;49819;49835;49841;49842;55393;55396;66263;66270;66274;76861;76875;76878;76879;76891;76892;88036;88037;88038;88046;88047,14.5043731778;7.53502461189;8.12576561862;9.73105134474;8.62592110967;21.8681318681;11.2429378531;6.22069396686;10.6133333333;13.8482950592;10.8210984231;10.9280615047;3.25004082966;15.546875;15.7187993681;11.3649343232;14.8729446936;3.82398155265;13.0834976989;14.928732183;15.486381323;12.4142233313;11.9735258724;2.55751188793;13.4459459459;12.2839506173;13.409703504;3.5497681056;11.7681845062;11.8593563766;2.75546939906,0
33,10.3393472565,7339;7342;15203;15208;15210;15213;15221;22283;22295;28164;28167;28168;33406;37457;41599;49851;49861;49863;55422;55435;55437;66291;66295;66300;66308;88061;88070,14.4832605531;10.4516806723;12.6029132362;4.13377648525;9.68369829684;6.02118003026;6.61129568106;10.6645230439;6.96778711485;7.26542533771;10.9762824049;12.5472887768;16.1788617886;9.404536862;16.2581699346;8.91976692066;15.5105222136;11.8947997609;13.7146795314;11.2811791383;2.54053363973;3.29743164872;11.7612293144;14.1536273115;11.7890995261;9.81746423286;10.2313624679,0
34,10.216351822,7355;7361;15225;15227;15238;15240;22305;22316;28177;28181;33421;49871;49891;49892;55457;55458;55466;66319;76924;76926;76934;76935;76937;88084;88093;88098,9.80295566502;7.41154562384;13.0577427822;8.22653989252;8.62592110967;8.10920945395;3.65808823529;9.02494331066;11.8664281455;2.76273774816;15.983935743;10.0353000504;12.4608641202;3.03677704868;13.3378016086;17.5795053004;12.7892030848;12.0096560048;12.6670910248;7.64502497119;13.724137931;10.8152173913;12.4064837905;2.79024116657;13.6488340192;12.148962149,0
35,9.45813581215,7379;15242;15245;15256;22332;22343;28197;33431;37468;37472;37477;41611;49899;49914;49915;55481;66336;66344;76940;76961;76962;76966;88117,8.61471861472;10.6588109266;3.78831144108;13.5466303608;4.31670281996;6.86206896552;11.4236509759;14.7735708983;12.9980404964;1.72563302116;9.59036144578;15.831344471;11.5832363213;10.5907397552;9.02085222121;11.3325740319;4.08876104376;12.0024125452;8.29166666667;13.2843791722;9.45817490494;10.1894521249;3.56503045503,0
36,12.4414988485,7391;7392;15261;15273;15275;15279;15280;22348;28213;28218;33443;37492;41613;49924;49925;49930;49933;49945;49947;55513;55525;55526;66360;76975;76981;76982;76990;88155;88156;88160,12.8969539857;11.8805970149;14.7955390335;9.3252108716;16.1788617886;6.72070246538;11.0310421286;39.9598393574;11.5028901734;12.8969539857;2.95603089721;4.86077186126;3.77322715207;13.3916554509;6.80574555404;13.7621023513;13.9453398739;13.2313829787;14.4098479363;3.30784574468;13.5190217391;13.4823848238;12.3987538941;11.8452380952;11.2811791383;7.12750716332;13.2225913621;12.3449131514;27.1857923497;13.2050431321,0
37,11.1746105308,7398;15296;15300;15305;22362;22367;22368;22373;22375;22379;33444;33453;33455;37497;49958;49972;49983;55535;55553;66380;66384;66390;77011;77018;88165;88168;88179;88182,39.6414342629;12.0314389359;11.3974799542;6.98981383913;12.5314861461;8.92777030058;17.1109200344;8.27442827443;10.4902477596;12.8387096774;11.5228720324;9.88574267263;3.23051948052;6.70485175202;11.3649343232;10.0963977676;4.46588868941;3.10743285447;10.6246663107;12.3296158612;14.0239605356;11.0555555556;14.6001467351;14.962406015;2.8869867982;8.017727639;9.07846715328;14.6971935007,0
38,11.0787135849,7414;7422;15310;15319;22388;22393;28231;28240;33466;37502;37503;37508;41629;41630;41641;49988;50000;50004;55561;55565;55571;55575;55579;66412;66427;66433;66438;77033;77051;77052;77060;88198;88209;88210;88217,8.94382022472;9.91035856574;5.00251382604;8.23675496689;27.5623268698;11.3003975014;9.64147286822;12.6108998733;18.7382297552;10.693175712;13.1875414182;3.27087442472;15.2373660031;16.850127011;16.035455278;12.4530663329;13.9160839161;11.4499424626;12.1712538226;12.4452782989;10.0505050505;14.1737891738;12.2160834868;14.6863468635;6.17245657568;5.22858644246;3.74552983249;18.408880666;8.5775862069;9.06605922551;8.94784172662;3.09246309246;4.57576454357;7.99517878666;11.1609646663,0
39,9.41286505102,7446;15339;22427;28244;28253;28256;28265;33478;50023;50024;50039;50042;50049;50050;55587;55603;55606;55609;66444;66451;66452;77065;77089;88220;88226;88239;88249,8.74340949033;14.8396718867;8.82874889086;13.0834976989;6.71843349088;8.71660096364;11.7681845062;10.4902477596;12.6029132362;7.3188672306;6.88105117566;10.9641873278;7.42537313433;11.2556561086;12.9980404964;12.7400768246;11.1797752809;4.43800178412;3.73498498498;12.871927555;3.22632944228;3.00558827972;11.5832363213;10.2156057495;12.9388816645;3.24844923278;12.3296158612,0
40,12.4682782755,7462;7465;7471;7483;15344;15350;15358;22428;22445;28269;33483;33485;37536;50059;50082;55631;55653;55669;66464;66484;66485;66490;66491;77114;77120;77134;77135;77136;88257;88281,11.3909559244;14.493809177;8.8958426464;13.9355742297;11.469740634;11.0925306577;7.41430700447;20.5366357069;11.6510538642;13.620807666;17.8475336323;12.8969539857;15.1561309977;2.97503363731;13.82904795;14.4412191582;11.2175873732;14.2652329749;10.5794790005;13.4732566012;13.0491803279;13.0491803279;13.3199464525;15.3430994603;9.91529646238;11.1986494091;13.373655914;11.2875779921;9.83687592684;12.4921531701,0
41,10.9222241887,7489;7493;7510;7515;7516;15369;15370;15372;15374;15377;15383;15384;22467;22475;22480;22481;33510;33513;50086;50090;50091;50101;50103;50110;50111;50120;55680;55687;55691;55692;55694;55695;55697;66505;66506;66511;66523;66524;66533;66536;77144;77151;77152;77163;77166;77167;88282;88286;88287;88288;88296;88299;88300;88304,11.0863509749;12.5710675932;18.4944237918;11.9304556355;3.61292665214;13.1266490765;3.01013462411;14.0536723164;3.40345476313;14.8952095808;8.00482703138;2.88824383164;8.84444444444;14.4098479363;11.186059584;9.89065606362;12.3372597644;2.72118145768;3.55929171883;12.683237731;10.1272264631;12.9472999349;5.87193862496;10.4025091479;3.25642284405;21.4670981661;4.52375539895;10.8387799564;16.9217687075;11.8311533888;13.6114911081;16.1264181524;13.0921052632;11.7681845062;5.89804386485;11.0310421286;11.8593563766;12.8969539857;12.0096560048;5.10256410256;17.9765130985;10.4736842105;13.6394790953;9.38236680811;16.6806370495;13.5743519782;10.7277628032;12.5078566939;12.2688039457;12.5631313131;11.3003975014;13.676975945;14.3994211288;6.33556192295,0
42,10.6308690841,7521;7522;7532;15397;15400;15404;15405;15407;22497;22498;28311;28320;33516;41664;50132;50133;50138;50141;55701;55702;55704;55706;66544;66545;66551;66572;77182;77184;77185;77190;77195;77196;77197;77207;88313;88317;88339;88345;88346,4.19123841618;8.96396396396;10.4461942257;5.00125659713;5.36243600108;13.7336093858;13.4915254237;13.8579387187;10.7683982684;12.5949367089;11.230248307;2.8987618354;12.0972644377;12.4530663329;11.2492933861;16.0225442834;12.5314861461;12.8469980633;15.7936507937;8.87996430165;11.9161676647;13.373655914;18.3579335793;8.19942315616;12.6590330789;4.19565675733;14.493809177;11.1672278339;6.46103896104;12.8139085641;10.359187923;13.8966480447;8.95589558956;9.72629521017;9.66488586693;12.9388816645;1.01878871653;10.0555836281;9.93509735397,0
43,9.4658699923,7546;7547;7554;22515;33524;33529;37573;41671;41674;50164;50165;50177;50187;55724;66578;66579;66582;66586;66587;66595;66604;77222;77226;88353;88356;88364;88366;88367;88368;88369;88371,9.47168015231;12.9220779221;10.4902477596;3.44827586207;11.5228720324;3.40229098991;11.4170969593;10.3055411704;14.4832605531;11.3454960091;10.3916449086;5.72661870504;11.2811791383;12.0606060606;2.8920215085;11.5967365967;8.06320907618;8.62218370884;10.886214442;5.54317548747;14.0536723164;6.78254942059;2.8987618354;2.71969386361;10.8981380066;12.8552971576;12.9895561358;11.339031339;10.6702412869;9.75968612065;12.6029132362,0
44,10.5860879913,7567;22520;22536;22540;22543;28335;28346;41676;50195;50199;50200;50202;50204;50209;50210;50214;50226;55755;55761;55764;55772;55773;55784;66615;66617;77248;77255;77259;77261;77264;77273;88381;88384;88395;88397;88406;88407;88408;88409;88414;88415;88416;88417,9.20018492834;15.9711075441;14.3165467626;8.76265962131;8.50064075182;13.8579387187;2.89286233464;15.1445966514;14.6323529412;10.7742284786;11.7821195974;4.48198198198;7.24690458849;11.7058823529;3.38608133401;10.4736842105;9.14101975195;13.7716262976;11.2365894975;9.06193078324;12.5314861461;12.383322962;12.3525760397;10.3055411704;11.186059584;7.3840445269;8.10590631365;9.53521801629;11.8241235888;13.3288680509;11.339031339;6.18396519577;13.6958017894;13.7621023513;12.4921531701;12.8387096774;13.1962864721;9.68369829684;8.22994210091;10.7976125882;8.08943089431;13.2490013316;6.36596289187,0
45,9.72870569313,7596;7602;7607;15455;15461;15464;15470;22557;22561;22562;33560;41686;50239;50251;50267;55799;66643;66645;66652;66656;77281;77288;77300;88425;88427;88428;88430;88433;88434;88447;88448,13.4006734007;11.2620260328;11.3454960091;9.95497748874;2.98933453508;10.9340659341;12.6913265306;14.6647015475;5.76310454677;4.90027086924;2.98529852985;5.19040166927;12.9388816645;3.52774330792;3.48145556333;12.3756218905;11.4829774957;13.8002773925;10.9340659341;10.9400769654;3.49122807018;12.6590330789;13.1093544137;12.3679303915;13.0834976989;2.93510324484;8.32287745713;14.493809177;12.8969539857;12.193627451;10.4736842105,0
46,8.84045608019,7615;7617;15481;22583;22586;22591;22592;28378;50275;50276;50290;50291;50292;50300;50301;50302;55834;55846;66667;66668;66669;66671;66683;66691;66692;77314;77319;77322;77326;77331;88459;88460;88475,6.68682795699;11.4499424626;9.82230997038;3.23840520749;3.58493965051;3.38608133401;7.88431061807;8.11582381729;12.586970272;11.6715542522;11.5764979639;4.38325991189;3.21071313327;9.70258410531;9.54894433781;2.95296037988;13.8675958188;8.16912972085;7.98555377207;6.10991710163;3.34510001681;14.7955390335;7.40602902866;11.4896073903;12.1415497254;12.0314389359;13.8966480447;4.42222222222;7.19710669078;15.1215805471;10.5626326964;9.30776426567;14.0835102619,0
47,10.2877724929,7642;7645;7646;15502;22597;22603;22617;28385;33586;50319;50322;50339;66695;66704;66707;66708;66709;66714;66715;66716;77335;77345;77372;88485;88497;88498,9.90049751244;8.9518668466;5.16614745587;9.84174085064;11.476355248;11.5429234339;6.94589877836;39.0196078431;10.8683779356;11.1049107143;9.15363385465;11.1547085202;2.99969852276;12.6108998733;4.87745098039;12.9136924075;2.87489164981;10.9220636663;16.1525974026;11.0494169906;4.3289101588;7.0995362112;11.1111111111;13.994374121;8.71660096364;2.70417176247,0
48,10.1705198249,7649;7654;15511;15522;15524;28399;28410;41709;41718;50340;50345;50350;50352;50354;50355;50365;55883;55887;55891;66725;66738;66744;66750;77375;77381;77384;77391;77397;88500;88504;88505;88512;88519;88525;88535;88536;88537;88538,11.5967365967;5.6598407281;14.6216017634;5.80682812956;5.85811009714;3.3061970427;13.6394790953;11.9304556355;15.4623154623;12.9641693811;13.2666666667;12.2536945813;2.891181171;13.6301369863;14.3890093999;9.64147286822;12.4530663329;10.5514316013;13.6958017894;2.92088654044;10.2418939784;10.116929334;11.8735083532;9.59036144578;17.0230966638;1.89686397865;10.4571728849;12.5;8.99638336347;10.1015228426;3.35751645014;13.8579387187;11.9879518072;8.26411960133;11.3196814562;12.586970272;12.0533010297;3.71545929798,0
49,10.918398075,7684;7688;15537;15538;28420;28424;50387;50388;50397;50399;55902;55907;55925;66760;66765;66772;66773;66774;66775;66781;66782;66785;66786;66787;77402;77407;77419;77425;88545;88552;88574;88576,7.61576731726;10.5458399576;3.76252599735;10.6989247312;14.6647015475;11.4631336406;10.6246663107;13.8386648122;12.586970272;10.8802624385;10.3376623377;12.9641693811;3.44409830391;10.2103642894;11.3196814562;12.6429479034;15.450310559;15.546875;9.43575154101;14.2142857143;13.409703504;7.37856878013;12.2011036174;3.15222556629;7.34317343173;11.6034985423;12.2991347342;13.2666666667;13.4915254237;6.88343133864;14.3786127168;11.733490566,0
50,9.59838577702,7690;7696;7700;7701;7703;7711;7712;15557;15560;15564;15565;15580;15582;28445;33615;33616;41727;41733;41734;50413;50418;50419;50420;50426;50427;50430;55930;55942;77436;77446;77447;77448;77451;77453;88587;88599;88605;88607;88608,13.9551192146;13.6958017894;4.42911195193;4.35734617911;16.378600823;6.15337043908;6.96778711485;9.63680387409;7.52647503782;11.4170969593;3.7023255814;2.75623268698;4.7974927676;10.4957805907;8.68995633188;11.4962449451;12.4686716792;12.8304319794;14.3682310469;11.4040114613;2.05091208904;14.1335227273;3.18196354333;14.2142857143;11.7612293144;5.47907488987;12.6188966392;12.4530663329;2.56674835548;11.549622751;14.2959770115;10.8921729611;9.20444033302;10.5514316013;4.56212746447;10.0759493671;12.8387096774;13.1179960448;11.2620260328,0
51,10.3648971778,7715;7718;15590;15603;28454;37662;50439;50440;50442;50446;50455;50456;55970;55976;66831;66834;66854;77467;77468;77470;77471;77480;77482;88620;88626,7.18671000361;12.7564102564;4.90268539049;7.81004709576;12.383322962;13.4550371873;14.4307469181;14.0338504937;8.61471861472;3.92814844058;12.8304319794;16.1920260374;3.29252150893;11.339031339;11.8241235888;12.0533010297;10.2418939784;14.2550143266;13.409703504;11.6578793204;3.37918152488;3.96888711607;6.94832402235;13.0491803279;15.179252479,0
52,9.76069381646,7751;15617;41752;50468;50475;50480;50487;50489;55998;56002;66857;66861;66871;66886;77485;77486;77494;77495;77504;77505;77509;88656;88657;88659;88667;88672,12.7400768246;10.7335490831;3.53589196873;12.1267519805;11.1235326998;12.0606060606;9.39122227466;3.20399291579;10.8210984231;10.3862212944;10.4079497908;10.3862212944;10.5682421668;11.6852613036;12.0972644377;11.4565342545;4.08205128205;2.81192595733;9.48522402288;10.9220636663;12.2915379864;7.25747629468;11.556329849;12.0241691843;11.204954955;9.41788925698,0
53,6.39801868227,7760;7768;7772;7782;7784;15627;15643;28476;33651;50492;50493;50511;50512;56025;66895;66898;66903;66911;77531,2.22023875934;12.930474334;3.38032953966;10.904109589;3.62609329446;9.8563645369;2.83596978766;12.3067408782;12.930474334;3.34510001681;5.51399279579;11.7473435655;13.143989432;4.63761360988;1.70041869606;1.22288453266;4.82424242424;1.35928961749;3.07668521954,0
54,8.86037808229,7785;7789;7794;15655;28488;28493;28497;33659;33660;41761;41771;50524;56034;66930;77548;77551;88707;88718;88719;88720;88721,7.9093799682;2.37102347194;12.2461538462;31.240188383;12.683237731;8.29166666667;6.37003841229;4.12008281573;3.30235645536;2.96086891832;9.27738927739;13.9747191011;11.3068181818;2.65333333333;11.2620260328;11.5228720324;9.40009447331;9.64614638875;4.18330880807;8.68616324749;2.66007218286,0
55,7.82803356999,7808;15669;22642;41775;50559;50563;50568;56052;66950;66956;77561;77579,13.1526768011;3.70439314966;9.63680387409;3.21278656765;11.2747875354;10.8624454148;2.87905092593;6.93138279345;9.68841285297;2.9213153259;10.3645833333;9.30776426567,0
56,10.4711136346,7819;7832;15678;22653;41781;50585;50594;50597;66978;66981;77598;88747;88748;88751,12.0752427184;13.1613756614;13.5558583106;7.00457585357;12.6429479034;12.2386223862;12.6349206349;11.0066371681;6.64218958611;13.2843791722;9.51242829828;8.0404040404;2.95077105575;11.8452380952,0
57,6.40847604091,7835;22676;22682;50602;50603;50604;50609;50611;50612;50613;50620;56093;66987;66991;66992;77603;77609;77615;77618;88768,6.36392708666;2.68955264225;2.92819305474;10.4571728849;10.4571728849;12.5472887768;3.29579330904;3.8424406256;7.30007336757;14.7080561715;8.62592110967;8.04690659118;5.66145092461;4.28694528221;8.58869227449;0.594224969393;1.08719405594;1.29988895421;1.49197780777;13.8966480447,0
58,9.15337670264,7849;28533;41795;56099;56102;56104;56105;56107;56109;56114;77630;77636,10.5570291777;8.40016884762;24.5982694685;10.6303418803;8.10590631365;4.12435233161;3.34791386272;7.93144679155;3.66145354186;5.46103183315;12.4375;10.585106383,0
59,5.85207249727,28538;37766;41799;50635;50651;67038;67040;88795;88797,10.1946721311;8.09272061814;11.9161676647;9.03723887375;1.4329948873;2.68918918919;3.00060313631;3.20296153227;3.10210444271,0
60,11.1200928547,28541;28551;33715;41803;41804;41806;50653;50661;67044;67045;77665;88821,9.82716049383;9.49880668258;7.23110465116;13.1266490765;12.6751592357;12.4530663329;4.4232051567;10.5794790005;13.676975945;14.0042223786;12.9895561358;12.9557291667,0
61,8.20064530753,7890;22725;28555;28556;41807;41809;50679;67066;67072;67074;77684;77685,3.87234870597;12.5078566939;9.14522058824;5.86156111929;5.05076142132;3.81080045959;6.97266993693;2.8682617469;13.7146795314;9.95;12.2160834868;12.4375,0
62,8.71074582858,7894;15767;15769;15772;37794;56169;67082;67084;77696;77697;77700;88838;88842,2.88405797101;11.1422172452;12.4142233313;10.4736842105;9.62282398453;3.25482499182;5.29396115988;14.0735502122;11.1422172452;9.64147286822;12.4375;3.54029532112;7.3188672306,0
63,8.18873182151,7907;7917;15780;15781;15782;22739;28578;56176;56177;56179;77723;77726;88844;88851,1.8724124953;15.1561309977;10.3645833333;14.1134751773;12.6269035533;5.15811301192;3.49982412944;7.03428773418;6.70485175202;7.33235077377;2.93380510099;12.5;3.37918152488;11.966325917,0
64,7.94819487629,15787;15792;28584;56192;56195;67099;67109;77728;77730;77735;88859;88863,7.87495053423;4.70671712394;8.67858700392;13.2490013316;3.28491251238;2.59723309841;3.06578339239;11.951951952;10.2895553257;3.25855575569;15.9967845659;10.4243059193,0
65,7.44609726638,28593;33735;50715;50716;50717;77739;77740,8.82092198582;5.98496240602;10.2789256198;9.2429168602;9.09506398537;3.29961863704;5.40027137042,0
66,7.94629536863,22776;28596;33739;41832;56210;67129;67130;67137;67141,10.353798127;7.89996030171;6.81740322028;13.1700860357;3.14425659662;12.0679199515;3.34622498739;3.66145354186;11.0555555556,0
67,7.13457551853,7958;28600;33745;77767;77768;88883;88884;88887,3.10017136626;3.67294204504;4.55377574371;3.37288135593;8.9117778773;7.9093799682;13.7525915688;11.803084223,0
68,7.75772876241,37838;41836;67160;77773;77774;77777;77780;88888;88894,11.3003975014;6.58722277392;7.55218216319;3.45306264099;3.44708124026;3.02799756543;12.5790139064;9.73105134474;12.1415497254,0
69,10.9882948455,50748;50749;56236;88900,16.3651315789;10.0100603622;12.9810828441;4.5969045969,0
70,8.46992102405,15833;33749;88903,3.01150121065;10.7335490831;11.6647127784,0
71,11.1359820929,7981,11.1359820929,0
0,9.45416615557,7982;22803;56257,9.91529646238;7.06927175844;11.3779302459,1
1,8.26949541379,33753;50765,12.148962149;4.39002867858,1
2,7.29441380714,5;7988,10.7104413348;3.87838627948,1
4,10.1292912172,9;7994;15852;33759;67188;67192,11.268403171;12.5552050473;12.6269035533;9.11172161172;9.2429168602;5.97059705971,1
5,7.99060307364,13;14,4.41143870539;11.5697674419,1
6,12.1605488646,8004;15857;33762,10.4681746449;12.9557291667;13.0577427822,1
7,7.26969468762,15860;28626,4.41731409545;10.1220752798,1
8,4.63266287191,67200;77817,6.26969124134;2.99563450248,1
9,4.72123368921,8014,4.72123368921,1
11,3.67905342947,22825,3.67905342947,1
12,10.2418939081,33769;56286;67214,14.8618371919;12.5631313131;3.30071321944,1
13,8.97204688909,33771,8.97204688909,1
