time,velocity,informationId,partVelocity,week
18,10.9554702382,6977;14871;14875;21975;21976;27879;27880;27883;41455;49473;55062;55067;55070;65885;65887;65893;65894;65895;65896;76478;87656;87657;87664,15.5003762227;12.160566706;15.3502235469;11.4127423823;4.23955546409;11.3062568606;13.4464751958;6.51898734177;11.1956521739;7.51550529004;13.1713554987;12.7003699137;5.62687790221;30.2941176471;2.42467043315;7.36503396496;7.36503396496;7.10835058661;9.24596050269;10.0733496333;13.597359736;12.6457949662;11.7111995452,0
19,8.22346817084,14883;21977;21979;21980;27887;27892;33194;33197;37303;37308;49474;49479;49480;49483;49484;49485;55073;55075;55077;65900;65904;65908;76483;87671,2.6677026677;6.40746500778;4.77736549165;2.76918940718;7.97213622291;9.16370106762;4.84934086629;7.17270194986;11.7045454545;7.59027266028;12.7554179567;12.2838401908;11.3000548546;6.8438538206;9.71698113208;2.93071560677;19.3973634652;11.2078346028;9.76766239924;9.47126436782;4.29793448779;10.723581468;6.74525212836;4.84705882353,0
20,7.28427185011,6994;14896;21984;21987;21997;27893;27895;27897;27901;27906;27907;33203;33207;33208;33209;33214;41470;49488;49491;49497;55085;55086;55087;55088;55089;55091;55092;65911;65923;65927;76496;76497;76499;87677;87678;87680;87681;87682;87684;87689,6.28815628816;10.6570098293;3.37815677271;11.1532214402;4.03210021531;5.04160548213;7.47188973522;7.26631393298;8.36038961039;2.01526120133;22.1982758621;8.89464594128;9.18822479929;8.68465430017;6.21043111245;3.49270939301;15.2366863905;10.127826942;11.7647058824;7.49090909091;5.5376344086;5.71904497501;9.13930789707;8.57618651124;4.11670663469;9.30022573363;6.00058258083;3.80987608655;1.03015452318;2.55868836169;3.9373088685;15.3731343284;27.3572377158;4.80859010271;3.11932162326;3.3798195242;1.31427842287;2.54572417202;3.35723598435;1.43664132785,0
21,5.77354264271,6999;7018;7020;14902;14907;14919;14921;22006;22008;27908;27914;27915;27916;27918;33218;33219;37316;37323;37327;41471;41474;41476;41481;49504;49508;49510;49512;55103;55110;55112;55114;55119;55120;65934;65940;76507;76510;76511;76512;76523;76531;76534;87696;87697;87699;87703;87705;87706;87709;87712;87716,12.6457949662;17.7739430544;10.6404958678;1.91272051996;4.79404235513;9.82355746304;2.85081649599;2.16204869857;7.31793960924;2.76807309863;2.31304738379;9.89908697741;8.2268370607;4.17934672347;1.67615947925;1.5583629624;11.2078346028;14.7882268485;9.90384615385;12.4471299094;14.042263122;13.4905042567;10.3258145363;5.03667481663;4.03684107388;8.05001953888;4.9188156638;3.16047867444;5.16679207424;10.5209397344;3.23899371069;5.87899543379;8.82604970009;3.01654707864;2.66804818029;2.98767222625;2.68054651919;2.12875891289;3.64150609864;1.50893641957;3.05502002076;2.30193317689;3.26517673165;3.22631166797;1.53422208982;2.40513718622;3.3787108414;4.60953233386;3.06365258775;2.31799257342;1.07847756662,0
22,6.81095679793,7027;7028;14928;14935;14936;14937;14940;22025;22030;22031;22033;22038;27920;27921;27922;27924;33229;33231;33234;37332;37335;37338;37340;37342;41486;41488;49523;49527;49529;49530;49532;49533;55124;55132;55137;65954;65955;65957;65958;65963;65970;76543;76544;76545;87721;87725;87727;87729;87730;87731,8.04373291683;9.06291245051;22.0793140407;9.0350877193;5.44973544974;12.5227963526;9.25842696629;2.48942598187;8.30310358726;3.03164091244;2.27423272246;3.18097591106;2.76956171014;8.47736625514;3.42648037259;4.89776509748;13.0214917826;9.43655519927;7.72113943028;15.4307116105;8.12302839117;2.67289477099;1.22182680902;3.22227436258;7.52648885641;13.615333774;9.21288014311;10.4462474645;7.82080485953;8.49834983498;8.32323232323;7.95981452859;6.51280429972;11.2017400761;3.83827091485;1.30660915895;1.45768468723;2.16182180712;2.23669923996;1.55742042791;4.5889953219;3.18491032777;3.42591052719;1.80527561125;3.67922843365;1.55295891444;35.1535836177;3.00510576222;2.72414705104;2.59904113046,0
23,5.26427016108,7051;7052;7058;7065;7069;7071;14957;14960;14963;14965;14967;14977;14980;14982;14984;22051;22063;22064;22069;27939;27944;27947;33241;33245;33247;37345;41494;41497;49539;49543;55147;55157;65975;65986;65989;65990;65994;65998;76567;76572;76574;76590;87746;87748;87749;87753;87757;87762,2.15008871725;2.03758654797;2.64271969211;7.80007572889;2.16614090431;2.08607594937;2.51987767584;3.89193274136;8.22355289421;8.31651190957;8.32659660469;9.4452086199;8.57261756138;9.13120567376;4.4463630477;1.93663626962;3.73797858828;3.60454943132;2.06371468644;9.90860990861;7.77065258393;4.61056401074;4.45405405405;3.00729927007;2.78906038451;8.0;12.9315756434;11.2078346028;6.90579953067;9.68045112782;7.13049498096;11.6515837104;3.16484867107;3.6013986014;8.39445802771;1.40231449966;1.86425339367;1.66289958024;1.64091126334;2.5450951322;9.32971014493;5.18761017376;1.61936954642;4.43583118002;4.70104974897;2.21148684917;2.85397617068;4.92234169654,0
24,4.42775924477,7080;7085;7086;7087;7091;7104;14986;14998;14999;15003;15004;22080;22084;22085;27959;27966;33253;33259;33260;37354;37355;37357;37358;37362;37364;37370;41507;55163;55165;55168;55175;55176;66007;66010;66014;66016;66024;66028;66029;66031;66032;76610;76614;76616;76617;87764;87767;87781;87784,1.95223654284;6.53138871275;9.06291245051;1.92829729477;1.57721460838;2.12524502218;3.6524822695;2.24498692241;2.22222222222;4.22044662979;8.25651302605;10.645994832;5.56005398111;2.63157894737;3.12689738919;8.68831716575;9.26675663518;3.10474755087;6.33456334563;2.80998499523;3.96917148362;1.29250847032;2.83083688333;2.69105160026;2.0782889427;8.60484544695;11.7045454545;8.47387906211;6.14741868099;9.02321506789;4.12247348409;4.10767696909;1.92577358138;8.03745610613;2.44278429977;1.6860369946;1.50728031024;1.90124596216;0.834683954619;0.65338746511;0.76891493412;10.9983982915;10.6021616058;3.92605298266;2.12809917355;0.651424596022;2.61189298846;3.51415899011;1.78169866805,0
25,5.61247990835,7107;7110;7111;7112;7125;7129;7130;7133;15023;15027;22092;22094;22096;22099;22102;22112;27979;33262;33266;33269;33271;33272;33276;33278;37373;37374;37378;37383;41512;41518;49575;49577;49578;49590;49591;49600;49603;49606;49611;55196;55199;55205;55206;55208;66038;66039;66043;66055;66062;76621;76626;76638;76639;76645;76652;87785;87787;87801;87804;87805;87807;87808;87810,4.91764144187;3.93129770992;5.88067370825;8.32996360696;4.28185408439;5.69218016027;6.66235446313;11.7916428163;2.53289069224;3.49211730802;13.4640522876;3.16096363357;7.33618233618;2.94875465216;11.3875069099;13.6877076412;10.2538576406;3.22833411691;2.90345313601;9.04302019315;9.34240362812;10.9749600426;3.85767790262;2.32374506486;1.27491026117;1.83322950966;0.998691036021;1.88575613328;12.0679554774;11.671388102;5.81100141044;2.34011132568;7.24077328647;3.35450252402;8.87931034483;9.27510130572;8.83740883741;10.779696494;9.85645933014;5.31475748194;7.5018208303;7.74145058249;4.0313111546;4.04715127701;1.69380036178;5.70163299197;0.790544170696;0.706422962176;0.937983790183;7.9200307574;4.24654710369;8.63007959782;7.38880918221;6.23109497883;7.50728862974;1.36677282378;4.15490116983;1.06339046046;1.69868887606;1.7142381626;2.09583884424;1.79505054026;1.77509694097,0
26,5.18188702555,7141;7152;7159;7165;7167;7171;7175;15041;15051;15052;15053;22127;22130;22131;22141;22142;22148;27998;28002;28006;28007;28008;28012;28013;33302;33303;33309;41533;49617;49619;49621;49622;49623;49624;49629;49630;49631;55218;55223;55233;55239;55240;66068;66070;66078;66079;66087;66090;66098;66099;66100;66101;76656;76657;76667;76672;76673;76675;76677;87815;87818;87820;87824;87825;87833;87843;87844;87845;87852;87857;87858;87859,4.87343269458;5.41820094687;4.71288034775;8.29307568438;5.49040511727;6.14925373134;5.71587125416;4.08163265306;2.35617065081;3.01743078951;3.22631166797;3.65637202698;6.68831168831;5.78164468145;4.83454588125;3.77635197067;10.547875064;3.77289377289;3.64860077931;5.8555997726;7.39146035163;3.31936835321;4.72910927456;9.48871487794;6.42144638404;7.75018811136;11.2322791712;12.477286493;6.04815032296;8.30980233965;9.52380952381;6.34627233518;8.04373291683;7.7677224736;8.93321769297;5.09774808216;10.723581468;4.9578820698;11.5925717501;7.64378478664;6.23109497883;6.1954887218;1.33800987269;1.50211462739;0.993633031063;1.56665906153;1.42098365179;6.88272636151;1.31335671023;1.04425406803;1.20764450698;0.79060485109;4.78291153935;9.01926444834;8.11982656681;7.43413929989;6.89193710271;7.44219653179;2.57919118568;1.92487385535;1.67275680065;6.01284296556;1.44561403509;1.96564885496;1.17573197877;1.84191702432;6.91739422431;2.06123674205;7.01873935264;1.41804914986;1.83797287652;1.35206090837,0
27,5.56170688295,7180;7185;15061;15070;15072;15076;15082;15087;15095;22159;22160;22162;22163;22164;22170;22171;22183;28019;28021;28022;28025;28026;28031;28034;28036;28038;28039;28043;28044;33326;33327;33328;33329;33330;33331;37396;41539;49649;49657;49666;49671;49673;55242;55259;55265;55266;66106;66124;66125;66138;66148;76682;76685;76689;76701;76703;76704;76709;76710;76711;76712;87865;87866;87868;87873;87878;87884,3.75981018434;12.7870887647;2.65498131202;2.49485285213;4.45694504543;9.87062769526;2.23330442324;8.13264903277;5.51687198715;10.1328086572;10.009718173;12.1533923304;10.6021616058;7.87160871227;2.42495585639;1.83698947744;0.843674489085;5.16290726817;2.89244594215;3.13260340633;9.58139534884;11.0931610124;6.09287193138;1.97280214518;3.59511343805;11.9697850087;13.1043256997;9.95169082126;9.15148822745;4.02894582437;1.432246402;1.42857142857;1.56820950061;12.2911694511;6.42745709828;0.666472548449;4.13654618474;4.42820292347;12.4697336562;9.62167211583;3.98144568999;6.98068451372;4.26677713339;10.9052408682;11.818703385;10.4568527919;6.37770897833;1.20130627478;5.75258307735;2.10096889342;3.4299034299;5.26584867076;1.79442508711;2.91001553892;8.46343467543;8.53355426678;1.93445393934;1.8773352775;2.82385195339;2.13449383484;3.10708898944;1.54898864576;0.808382058627;1.74932065217;5.34925993249;1.23887418812;1.84060042888,0
28,5.1795194446,7208;7214;7217;7219;7224;7227;7231;7234;7235;15100;15102;15108;15109;15114;15115;22193;22197;22201;22203;22207;28053;28057;28064;28066;28071;33335;37398;37403;49678;49683;49686;49691;49696;49697;49702;49706;55281;55285;55286;55291;55293;55295;55298;66152;66153;66156;66158;66160;66161;66166;66168;66170;66171;66183;76719;76725;76728;76729;76732;76738;76741;76743;76745;76748;87897;87912;87917;87918;87920;87927,3.01875732708;2.27197529503;1.76113533385;1.4673409787;2.54918945675;12.1105232216;2.09583884424;2.1914893617;2.19102318656;1.81946652535;1.88145036076;2.02158979392;6.43147049641;4.16582406471;8.32659660469;2.3669998851;5.80118276542;2.83434232251;2.63225146946;1.93427230047;8.68465430017;10.864978903;12.6380368098;3.41003145175;11.818703385;2.52884851461;0.578651685393;1.05505761844;6.60044857417;10.6625258799;8.39445802771;8.24989987986;19.0740740741;3.36052202284;2.43642814902;8.76595744681;6.83023872679;5.75418994413;6.96652012175;10.6680476437;8.50888062784;5.72699471782;7.36503396496;1.25778483331;1.24081435972;1.72558217457;2.25703955297;1.26558948209;3.07325078323;2.20320855615;39.1634980989;1.98764955616;1.40796938008;1.43494009473;2.17920236962;2.00956004292;2.17139243175;5.59934764882;5.76546319619;2.82734010431;9.04699165569;2.5146484375;5.08390918065;5.20728008089;1.7435463394;4.22564102564;4.01402961808;7.62962962963;2.58242447035;2.13272595507,0
29,8.21590453378,7245;7247;7255;7257;15123;15129;15137;22208;22213;22217;28080;28084;28086;28087;28098;33345;33349;33352;33358;37411;37419;49710;49711;49712;49714;49717;49728;49729;49735;49736;49743;55300;55301;55302;55303;55306;55307;55310;55317;55319;66209;76759;76767;76770;76789;76791;76792;76793;76794;87936;87941;87942;87943;87946;87949;87951;87958;87961;87963,4.81871345029;7.01634877384;3.07050231033;2.85160575858;12.9153605016;8.1455120601;5.14357053683;3.58323186641;3.64989369242;4.54344949272;6.50047333544;3.64795466619;7.93834296724;4.05272476884;10.992529349;12.9968454259;11.955890888;6.89193710271;9.24596050269;1.61886051081;7.35714285714;7.48274609517;4.87920416864;3.31936835321;20.5588822355;4.83114446529;9.25426774483;10.8307045216;8.50536746491;9.01531728665;7.52099306316;7.1652173913;9.67590418037;5.99185573008;5.56756756757;10.4834605598;10.2030708271;8.23341326938;7.23822909346;9.70325011776;6.66882486242;5.08767596938;10.8592514497;17.8974804518;5.29699151453;9.03112669882;29.8550724638;5.12692882031;7.910906298;2.30193317689;3.33225493368;4.22824302135;3.88239728609;24.6411483254;10.8937070333;10.4515474378;12.7633209418;12.3947051745;2.7180366803,0
30,7.29889404644,7275;7277;7279;7282;7283;7287;15144;15147;15151;15157;15159;15160;15163;22223;22224;22227;22228;22230;22232;22235;22237;22239;22242;22243;28101;28118;28121;33362;33365;33368;33369;37427;41562;41563;41565;41570;41571;49750;49755;49756;49758;49764;49765;49766;49768;49769;49774;49775;49776;55333;55335;55337;55339;55343;55348;55350;55356;55357;55358;66213;66217;66220;66221;66228;66234;66235;66236;66239;76795;76800;76804;76807;76808;76809;76811;76812;76815;76823;87967;87974;87987;87990;87991;87993;88002,6.71009771987;12.254610351;4.02500976944;11.0337439743;10.5263157895;8.86402753873;10.9225874867;7.48546511628;3.66157127622;10.198019802;5.96755504056;5.83734769056;13.0050505051;1.69617126389;1.59851012648;2.23669923996;2.28965210626;4.08163265306;10.3778337531;22.2943722944;2.23378876599;2.78604273735;5.82249858677;2.5682583219;4.01872805306;10.547875064;11.866359447;10.7347576863;10.1129111438;11.4444444444;8.66638620109;0.536039552433;3.47386172007;4.11752948231;7.59307040177;9.96131528046;7.15029503645;4.40076906644;12.2911694511;9.41499085923;12.3575284943;9.49746426925;12.9804662886;12.7317676143;7.00918679823;9.54587581094;7.58189179242;10.1079489696;7.46918056563;7.41540676746;0.564399024631;3.75706729892;1.33298822311;10.4887983707;5.67336821812;5.31475748194;8.62646566164;9.12715994683;10.6901920083;4.3867120954;4.96984318456;9.6306685367;11.6056338028;7.95366795367;12.0327102804;6.91043274069;5.22444838955;9.99030067895;8.90618244704;3.22934629252;3.00466744457;3.75159351666;2.94917680744;3.7037037037;10.5586878524;9.73075106282;4.89660090326;4.61262875056;7.13790713791;9.05096660808;4.96984318456;5.15515515516;8.46343467543;7.74727341106;2.75437892766,0
31,9.10051426084,7296;7299;22253;22254;22260;28127;28128;28130;28135;28138;33372;33378;33380;37434;41573;41574;41577;41580;41581;41584;49779;49782;49786;49787;49792;49800;49801;49805;55360;55368;55370;55373;55380;55381;55388;66242;66245;66249;66251;66254;66256;66260;66261;76824;76826;76827;76833;76835;76836;76838;76841;76846;76847;76848;76853;76856;76858;88004;88013;88019;88028,14.9275362319;8.86784330607;5.63920065699;11.3875069099;4.01716068643;3.76737381127;6.99490662139;9.3678944975;11.4891243726;7.72983114447;4.72802386964;8.02805923617;13.9850644942;2.16568544996;28.5714285714;10.9808102345;5.18499874151;11.2078346028;13.7150466045;9.04302019315;10.3413654618;19.6940726577;9.60820895522;11.4190687361;13.1293817718;10.0340964442;9.20053595355;11.1471861472;7.54302453314;7.69230769231;4.62090623598;5.6531284303;10.8079748164;6.12366230678;12.9968454259;3.90595373531;2.83551273228;5.8555997726;11.6515837104;5.39832285115;8.59766277129;14.7882268485;10.2845731403;9.09893992933;11.5665356541;10.5532786885;12.9234629862;11.955890888;8.72142252329;10.2284011917;7.03071672355;3.84471817842;12.8109452736;3.37041884817;9.43655519927;4.78180129991;8.92161108705;3.96458814473;3.20223845795;7.43950884796;10.152784623,0
32,9.72588737886,7323;7325;15192;15197;22263;22273;22275;22279;22280;28149;28154;28156;33385;33386;33387;33388;33395;41591;49809;49812;49817;49818;49832;49840;55398;55401;55406;55407;55409;55410;55415;55418;55419;66264;66266;66268;66277;66278;66279;66282;66283;66284;76862;76864;76868;76877;76882;76884;76885;76890;76897;88039;88044;88045;88048;88050;88054;88055;88056;88057,16.6801619433;8.07210031348;11.0574342458;8.18434644418;9.6261682243;7.56796473181;5.89582140813;6.64945125888;6.47391577624;4.0873015873;10.6791083463;9.82824427481;2.81420765027;9.96131528046;5.38843839916;5.72540300167;13.7059214904;12.2037914692;7.64946156703;7.84761904762;16.0311284047;4.80746791132;32.1372854914;7.63811642566;8.31651190957;10.9574468085;24.0654205607;6.20108368453;7.50728862974;8.29975825947;17.3546756529;10.2691924227;11.7312072893;10.6130860381;11.5860517435;11.5860517435;10.992529349;4.41019053736;6.89424364123;6.76074827699;12.167749557;6.59622158181;10.5695228322;11.2017400761;7.91394544756;7.72403449569;4.93886358187;10.7740585774;8.90233362143;5.54956896552;9.38069216758;10.3621730382;24.5823389021;4.64277665089;11.5665356541;5.91274397245;8.66638620109;7.3835125448;6.73422687153;9.72615675165,0
33,9.36841808652,7334;15217;22285;22292;22293;22296;22297;22298;22301;28157;28159;28160;28161;28172;33401;33402;33404;37455;37456;37458;49850;49860;49864;55423;55426;55430;55431;55434;55440;66285;66292;66293;66302;66306;76898;76902;76903;76911;76918;76919;88059;88062;88068;88072,8.72881355932;11.866359447;13.1713554987;10.8307045216;7.13790713791;5.48163916977;3.54805373751;9.05494505495;10.1929737754;12.7475247525;9.41929583905;14.8308135349;11.1471861472;7.97831138652;10.2284011917;12.2255192878;8.46343467543;1.70093303608;2.3884057971;2.75769745649;14.335421016;10.8023072889;9.02321506789;4.07840031677;13.0876747141;11.955890888;5.31201650335;8.4013050571;3.99070127857;7.41007194245;7.36766809728;6.3112745098;8.21699242122;11.362382791;9.26675663518;9.42360475755;8.85259991405;6.14558472554;14.8951554591;10.1377952756;30.2496328928;7.3440285205;8.93321769297;11.4064230343,0
34,9.50037324707,7366;15228;15229;15230;15234;15235;22304;22306;22308;22313;22315;22319;22320;22323;28176;28178;28179;28184;28185;28190;33413;33424;37459;37461;37462;37464;37467;49872;49879;49887;49888;49890;55451;55453;55456;55462;55463;55464;55465;55470;55472;66315;66323;66324;66325;66328;76927;76928;76932;76936;88085;88087;88094;88099;88100;88103,10.8937070333;5.71904497501;9.70325011776;12.3723723724;7.79122541604;7.86860198625;11.5212527964;8.999563128;10.8250131372;8.59407592824;2.56282657377;2.75769745649;2.78152849041;8.96041757286;12.8669581512;3.574527156;15.3273809524;11.4699331849;7.45296671491;14.1580756014;10.3726082578;12.9641283826;1.84919210054;0.781843024138;10.3673880221;11.2568306011;10.1828966881;8.51239669421;10.5155691679;7.51824817518;4.22911106549;10.5586878524;9.71698113208;5.43679070995;10.7124284971;2.53913472205;12.9396984925;7.1652173913;11.1532214402;9.20053595355;7.86860198625;11.4699331849;10.6625258799;9.19642857143;6.83477106835;28.5318559557;9.81419723678;13.9001349528;9.60820895522;12.2692078618;11.8731988473;7.64378478664;10.6957424714;9.70325011776;11.3875069099;16.3882259348,0
35,10.8737026622,7374;7378;7381;7382;7383;15255;22327;22328;22331;22341;22342;22344;22345;28201;33433;49897;49898;49901;49903;49906;49907;49908;49912;55475;55479;55480;55484;55491;55493;55494;66331;66333;66335;66340;66343;66346;66349;66351;76938;76939;76942;76950;76959;88108;88109;88110;88119;88120;88124;88127;88129;88134,6.31901840491;12.7633209418;10.7068607069;3.43161752457;13.9001349528;3.74749863562;10.404040404;11.220043573;10.3206412826;10.6791083463;13.499344692;13.8720538721;9.20053595355;10.1029916626;10.1778656126;9.74456007569;12.1533923304;10.7740585774;10.3258145363;10.2131879028;9.92771084337;11.8254879449;10.9691160809;8.84120171674;11.3311331133;10.5424769703;6.23675446564;12.3427201917;13.615333774;8.50185720182;8.86784330607;10.4145601618;10.2845731403;11.2629852378;12.7554179567;13.8533960995;23.732718894;9.95169082126;13.499344692;10.0389863548;14.6410803127;3.6153036153;13.6514247846;12.771233726;7.01873935264;10.0881488737;12.8589263421;16.6263115416;11.1956521739;10.7012987013;9.96613449444;9.94688556253,0
36,9.38290213919,7388;7389;7395;15263;15264;15269;15271;15274;15281;15284;22352;22356;22358;22360;28215;33438;33440;41619;49923;49932;49935;49944;55498;55508;55511;55516;55517;55524;55528;55529;66370;66377;66378;66379;76970;76973;76976;76977;76980;76989;76995;88137;88145;88147;88152,9.59031657356;11.5212527964;11.9906868452;10.49414162;10.3051525763;12.1462264151;11.2139357648;12.254610351;10.9225874867;2.23572823964;4.76520934536;4.90126100404;6.76741130092;9.29183581416;9.9324975892;8.83361921098;12.3872519543;13.615333774;6.83477106835;10.9341825902;12.3501199041;6.12730517549;13.9283299527;7.5100255195;7.93834296724;10.4303797468;9.57694095769;12.5;8.96821941663;9.37215650591;9.07089387935;8.1713605712;9.22112802149;10.4887983707;3.89193274136;9.57249070632;3.56586463562;3.57019064125;10.4728012201;10.6295149639;10.4145601618;11.0396570204;14.4055944056;9.80952380952;8.26645264848,0
37,8.90424681863,7400;7403;7405;15287;15289;15290;15298;15306;22374;22377;22378;22382;22383;28219;28221;28226;33446;33450;37493;41625;49951;49954;49955;49956;49957;49963;49976;49978;49980;49982;55530;55533;55537;55546;55549;66404;66405;66407;77000;77002;77005;77012;77013;77015;77025;88167;88183;88184;88185;88186,5.83900226757;7.96289137998;3.46218487395;5.12310370555;9.11504424779;5.44685351666;7.64946156703;13.4201954397;12.9722921914;12.9804662886;12.6380368098;12.6380368098;3.02318755503;4.14737265955;5.78164468145;8.78839590444;10.9866666667;10.3673880221;0.60046054741;7.94446586965;10.8307045216;4.81646013561;10.6021616058;4.57472795914;5.08014796547;5.68746548868;10.5803800719;13.597359736;11.6912599319;9.88483685221;9.4106898127;12.9234629862;9.53262378528;13.8814016173;13.890761969;13.6604774536;10.3309929789;8.717731697;6.88042752171;7.23314606742;9.86590038314;10.8707124011;10.0243309002;10.7853403141;9.71698113208;7.76479457218;10.3621730382;9.61269248717;3.86274142134;7.65230312036,0
38,9.74659964543,7415;7417;7419;7427;7428;15307;15313;15314;15316;22389;22397;22403;28236;28237;28238;28243;33458;33468;33469;37504;37506;41634;41637;41639;49991;49993;49998;50006;50007;55560;55564;55570;55582;66411;66414;66417;66431;66432;66436;77034;77036;77038;77044;77045;77047;77048;77049;77050;77055;77057;77062;77063;88188;88191;88194;88195;88199;88202;88203;88204;88214,13.2390745501;17.6369863014;11.6318464145;10.645994832;12.3947051745;11.2753147236;4.15825595478;11.1411573824;2.22774954039;11.7378917379;9.05892700088;10.0;11.220043573;9.20053595355;14.1971054445;13.597359736;13.0544993663;14.724803431;11.4635503617;0.183101345706;1.93973634652;10.7571801567;11.1834961998;13.4201954397;12.684729064;8.66638620109;7.46647335991;7.53199268739;5.85726471425;5.69690265487;5.94345066359;10.5641025641;12.8348909657;10.9225874867;9.53703703704;10.3987884907;8.7734241908;9.30022573363;6.28815628816;8.19085487078;8.57261756138;14.4662921348;11.7848970252;11.7647058824;7.74436090226;5.23773201119;16.9407894737;8.38762214984;4.32500524879;9.67590418037;7.85659801678;8.38420838421;12.7082048118;10.029211295;11.4064230343;12.4924196483;9.87535953979;11.2078346028;2.35886865911;6.70354702245;11.8731988473,0
39,10.7406600241,7431;7433;7435;7436;7437;7447;7450;15326;15329;15336;15337;22412;22418;22421;22426;28248;28257;33474;33477;33479;37514;37516;37517;37521;50018;50025;50028;50032;50044;55586;55590;55593;55597;55608;55612;55614;66449;66454;66457;66458;77067;77069;77074;77075;77077;77085;77090;77091;77092;77093;77094;88231;88233;88242;88244,12.9478315525;7.32835289932;9.53262378528;10.7068607069;10.4674796748;11.9976703553;9.58585388553;10.1728395062;11.9906868452;13.5704874835;8.88313928417;2.59021752798;14.6202980837;5.8555997726;11.0396570204;18.5085354897;2.58761462128;10.6901920083;13.1043256997;12.0397428404;12.2985074627;14.1873278237;3.62548398451;9.19642857143;9.25426774483;11.8119266055;5.80281690141;14.2167011732;2.68719019045;7.7677224736;8.53709075839;12.211025489;9.75378787879;9.5282146161;9.11504424779;7.83866057839;8.4495488105;10.0340964442;8.21699242122;8.17784835252;35.0936967632;8.88697152718;1.44734068714;4.53245324532;35.2136752137;10.9691160809;11.0337439743;7.3835125448;8.45995893224;7.61552680222;8.39103869654;3.91858474415;8.91774891775;10.0048567266;37.9373848987,0
