time,velocity,informationId,partVelocity,week
22,9.40021032105,7025;7032;7038;14942;22026;27928;27932;41484;41485;41489;41490;49531;55122;55125;55126;55128;55130;55138;55139;65959;76555;76558;87732,29.9492385787;10.8956602031;8.88554216867;9.54692556634;12.3301985371;10.2697998259;2.50743731407;17.2767203514;7.70738079686;12.5;2.95961876097;1.6311860658;4.19034090909;3.6096665647;8.94617134193;11.5913555992;12.3560209424;8.17174515235;11.3680154143;7.52551020408;1.83087664856;10.3056768559;9.84974958264,0
23,9.48232866035,7059;7063;7064;7075;7078;14954;14958;14978;22040;22049;22054;22066;37346;41496;41501;49537;55142;55144;55151;55152;65976;65992;65995;65996;76570;76576;76587;76591;76594;87735;87739;87740;87741;87756,13.6574074074;13.6416184971;5.42528735632;10.737033667;10.0768573868;9.12606341841;19.4719471947;3.32581736189;11.7529880478;13.9479905437;6.60694288914;8.9802130898;6.14583333333;4.26917510854;13.5944700461;4.24460431655;7.21271393643;8.36879432624;10.4795737123;7.6276664512;8.91238670695;14.4607843137;9.90764063812;12.8961748634;14.0476190476;11.2918660287;7.32919254658;11.2060778727;8.70848708487;9.64052287582;3.30162283156;8.20584144645;8.28651685393;5.51144325082,0
24,9.24552233778,7082;7096;14996;15002;22071;22076;22078;22088;27949;27965;37361;41504;41506;41508;41510;49548;49560;49562;49563;49564;49566;49568;55166;55180;66015;66023;66025;76598;76601;76607;76609;87770;87771;87772;87774;87776;87780,10.4148278906;12.3560209424;13.4857142857;13.736903376;3.7271004422;6.37493246894;2.98809825272;10.1724137931;9.25490196078;11.5347018573;4.30499817585;2.42299794661;15.9891598916;14.6401985112;3.94648829431;7.70738079686;8.24022346369;7.27048675293;12.2916666667;3.19177711658;4.65483234714;1.44554698028;8.03267528931;40.1360544218;1.67399631153;7.11271850512;7.79907468605;9.02140672783;10.5357142857;9.47030497592;9.61695191524;24.1308793456;3.1746031746;12.3430962343;3.16438723518;12.6473740622;3.07371711383,0
25,10.0502159916,7115;7131;7136;15017;15026;15034;22100;22117;37372;41514;41516;41522;41525;49573;49576;49580;49583;49589;49605;49613;55183;55191;55200;55203;66034;66047;66050;66067;76634;76635;76637;76641;76648;76649;76651;87812,12.3430962343;1.7832854768;9.96621621622;9.59349593496;12.8680479826;11.9918699187;13.4857142857;8.31571529246;18.1818181818;9.44;15.796519411;12.660944206;5.03627827571;10.5640107431;13.1991051454;6.97811945594;9.5623987034;15.7754010695;8.67647058824;10.7175295186;10.7175295186;10.5075690116;13.7209302326;5.9505799294;11.4785992218;9.12606341841;3.44827586207;12.6068376068;14.4430844553;9.71193415638;12.7018299247;4.02592971682;5.03842869342;2.3862487361;8.13232253618;10.8755760369,0
26,10.0974173041,7140;7148;7154;15047;15049;15055;22133;22134;22135;22136;22144;22147;22149;27988;27990;27993;28001;33310;41527;41528;41531;41536;49633;49635;49639;49643;49645;49646;55213;55215;55219;55236;66074;66075;66077;66103;76655;76666;76671;87814;87821;87822;87830;87831;87837;87842;87846;87848;87850,15.2849740933;7.52551020408;14.6220570012;11.6027531957;37.6996805112;9.90764063812;7.81456953642;15.9459459459;13.6258660508;13.4549600912;10.9057301294;6.74285714286;13.7049941928;8.49532037437;9.60912052117;11.1848341232;7.34287492222;3.4282393957;11.3135186961;11.6716122651;3.43622597554;13.8987043581;12.016293279;7.96221322537;6.20725933719;12.5799573561;9.16149068323;11.9312436805;2.57979886314;1.49442755826;12.0408163265;3.61630401471;11.8355065196;11.568627451;11.6370808679;13.4090909091;10.9869646182;1.76329946204;3.34182951005;11.5009746589;10.8256880734;8.67647058824;11.7179741807;9.47791164659;10.2253032929;10.433244916;5.84447746409;10.1374570447;2.58375301073,0
27,10.3236806865,7182;7190;7191;7192;7198;15063;15078;22153;22157;22158;22167;22169;22176;28046;33315;33318;37390;41541;41543;41548;41549;41551;49650;49664;49667;49672;49674;55245;55246;55250;55261;55262;55267;66112;66113;66118;66135;66149;66151;76695;76696;76697;87861;87871;87885;87889,28.3653846154;7.59819703799;26.0485651214;11.2488083889;8.25174825175;17.7443609023;31.6353887399;11.568627451;11.568627451;11.6027531957;9.60130187144;9.14728682171;16.43454039;15.0510204082;7.92478173271;9.68006562756;13.5476463835;1.84288614712;10.4982206406;2.85852713178;11.9554204661;14.2857142857;16.3434903047;5.92369477912;8.17174515235;9.83333333333;4.17995040737;10.8655616943;3.04202113947;1.94591029024;8.87218045113;3.68289637953;10.0511073254;8.04911323329;7.24815724816;2.81354315689;9.89932885906;7.66731643925;12.8121606949;10.2697998259;5.99288979177;2.71389144434;13.0386740331;12.8820960699;8.35694050992;1.77363595371,0
28,9.69264583684,7205;7213;7216;7221;7229;15099;15105;15118;22196;28050;28073;33339;37397;37408;41554;41555;49679;49693;49694;49695;49704;55279;55280;55284;55296;55299;66163;66177;66184;76718;76723;76735;76736;76737;76742;76749;87890;87900;87908;87910;87928,7.84053156146;11.7412935323;12.8121606949;13.6101499423;9.19719407638;20.6293706294;12.016293279;10.3964757709;14.2340168878;10.3690685413;8.86551465064;3.85746976136;3.17631224764;12.7567567568;11.3789778206;3.00713557594;3.84490061909;8.62573099415;10.7175295186;12.17750258;10.3327495622;10.9057301294;11.0074626866;14.1997593261;3.83615084525;10.4517271922;11.4451988361;3.22580645161;3.43722691523;8.31571529246;3.5046035046;11.38996139;13.3032694476;6.97811945594;11.4451988361;2.8379028379;12.1399176955;11.8951612903;8.20013898541;12.4867724868;14.8055207026,0
29,9.77937170707,7250;7253;15122;15124;15126;22210;22211;22216;22222;28088;33353;33356;41556;41557;49718;49733;49737;49738;49740;49744;55312;55320;55321;55322;55326;55332;66194;66195;66210;66211;76754;76757;76760;76761;76768;76773;76778;76780;76784;76785;76790;87938;87952;87953;87959;87962,0.650819039215;13.140311804;12.5933831377;8.98705255141;15.4855643045;10.0511073254;15.9244264507;10.9259259259;8.76671619614;12.9244249726;8.6637298091;7.80939774983;13.4857142857;15.7333333333;6.38873849486;5.20741394528;3.25786858089;12.0901639344;10.2966841187;12.9102844639;16.2087912088;6.59955257271;9.03522205207;2.67089180625;9.72794723825;7.80939774983;12.8260869565;12.6338329764;10.433244916;11.4451988361;1.33484162896;12.4210526316;2.02054794521;2.51652804436;10.4795737123;7.07858428314;8.39260312945;8.79284649776;12.0777891505;4.79285134037;10.7078039927;14.9746192893;16.4804469274;11.9554204661;12.0654396728;9.07692307692,0
30,9.56220445105,7267;15142;15152;15153;15161;15162;22226;22238;22241;33367;37421;41566;49747;49754;49757;49778;55334;55351;55352;55354;66214;66219;66222;66229;66233;66240;76801;76805;76806;76814;76817;87965;87966;87968;87975;87979;87994,16.3661581137;9.89932885906;11.7296222664;11.1742424242;9.35765265662;16.43454039;4.75231574708;12.3560209424;12.7567567568;10.1636520241;5.56341348421;12.5933831377;12.4210526316;13.1256952169;9.50846091861;1.84288614712;9.60130187144;10.3964757709;12.1149897331;12.1274409044;8.75370919881;8.33333333333;3.38788400804;2.58262201795;11.0694183865;2.92876644329;3.8261997406;13.140311804;9.94940978078;9.29866036249;2.01674927363;12.2406639004;13.9315230224;3.02331539841;10.5263157895;8.62573099415;15.8815612382,0
31,8.56331522409,7293;7295;15175;22251;22256;22261;28132;33376;33379;37442;37443;41578;41583;49780;49781;49784;49785;49789;49794;49795;49803;49806;55364;55371;55376;55379;55387;66252;66258;66262;76830;76831;76837;76839;76850;88006;88008;88016;88017;88018,10.54512958;1.66197183099;12.0531154239;7.13422007255;8.97338403042;15.7543391188;10.350877193;8.9258698941;7.95148247978;12.004069176;9.50080515298;11.1531190926;4.01907356948;5.0643776824;7.66233766234;10.4148278906;6.18448637317;3.40253748558;10.9158186864;27.0022883295;1.03736263736;5.10822510823;3.9294039294;12.17750258;7.73263433814;7.9354404842;7.53031269943;11.216730038;10.2966841187;4.35745937962;2.06041557534;2.39496651106;8.65737344094;3.9176626826;11.7179741807;11.0486891386;11.3135186961;13.9976275208;12.202688728;3.22580645161,0
32,8.97089591859,7319;15193;15198;22270;22271;22277;22278;33398;41588;41589;41590;49810;49819;49820;49825;49827;49829;49835;49841;49842;55393;55395;55413;55414;55417;66263;66270;66274;66281;76861;76888;76889;76891;76892;88036;88037;88046;88047;88049,14.4963144963;10.4888888889;8.12672176309;8.65102639296;11.0074626866;21.892393321;9.47030497592;11.4897760467;11.3570741097;1.34381049994;1.80815200736;8.59431900947;9.6484055601;9.49316170555;9.04214559387;11.8473895582;3.29885378809;10.6690777577;5.05136986301;3.67715799314;2.34173447113;2.33987705731;10.8856088561;4.0177051413;11.5234375;7.26600985222;14.6948941469;14.0979689367;12.0901639344;14.9746192893;8.40455840456;10.737033667;3.17716747442;10.3327495622;12.2533748702;3.67258014317;8.50144092219;8.40455840456;8.69565217391,0
33,9.0965839895,7348;15203;15208;15211;15213;15218;22295;28164;28168;33406;37457;41594;41595;41599;49851;49861;49863;55422;55435;66289;66299;66300;66307;66308;76905;76906;76912;88061;88069;88070;88074,12.17750258;12.6068376068;11.6141732283;12.5799573561;7.16019417476;2.64752075387;11.8831822759;2.47016956249;10.4517271922;12.7843986999;9.13312693498;13.8497652582;11.2595419847;4.72567080497;3.43023255814;14.6220570012;19.9661590525;8.96656534954;9.58570268075;9.40239043825;22.6487523992;3.03341902314;11.0798122066;4.11006617903;5.58712121212;8.07113543092;8.03814713896;3.85243225596;7.24370779619;4.60397971128;2.40865482752,0
34,11.0951556514,7355;15227;15240;22316;22322;28173;33421;37466;41601;49871;49876;49883;49891;49892;49893;55447;55455;55457;66310;66319;66322;76921;76922;88084;88086;88093;88096;88098;88102;88105,14.4430844553;8.22299651568;34.808259587;9.02830910482;8.21727019499;3.02254098361;3.49319123742;10.1374570447;3.16014997322;1.54916633845;16.3434903047;13.7689614936;12.6745435016;11.7412935323;13.5944700461;9.51612903226;8.67647058824;6.87645687646;5.08401551056;7.65736534718;7.65736534718;14.1317365269;7.34287492222;10.8455882353;10.7861060329;11.6831683168;9.02140672783;40.5498281787;9.33544303797;9.48553054662,0
35,10.6308092347,15245;15256;22332;22339;22343;28194;33431;33432;37468;41609;41611;49914;55478;55483;55487;55496;66332;66338;66344;66350;76945;76956;76961;76968;88117;88123;88133,11.0177404295;32.6869806094;13.2733408324;18.7898089172;2.39156870693;8.20584144645;11.8592964824;3.80154639175;15.8602150538;12.9527991218;3.87266163439;3.31274564851;9.37251787133;6.70835702103;8.6383601757;13.981042654;11.4230396902;9.4249201278;9.19003115265;14.824120603;10.3418054338;4.50725744843;6.39219934995;7.08283313325;13.5632183908;11.2274024738;12.3301985371,0
36,9.34929445526,7390;7392;15279;15280;15283;22348;22349;22351;22355;28218;33443;37492;41613;41616;41617;41620;49921;49924;49928;49930;49931;49933;49936;49940;55510;55513;55514;55518;55519;55525;55526;55527;66360;66363;66365;66373;76981;76982;76987;76990;76997;76998;88148;88156;88160,1.82804027885;14.5320197044;13.9644970414;11.0280373832;3.59756097561;13.6732329085;13.5166093929;13.5166093929;15.344603381;11.0486891386;16.275862069;4.84400656814;19.6013289037;3.60525511763;13.5166093929;12.0531154239;10.8157653529;9.52380952381;2.64870931538;8.40455840456;7.53993610224;6.44456581103;4.57010069713;7.6276664512;11.2488083889;1.6524296317;8.42255531763;5.28910802331;8.91238670695;10.6980961015;11.9918699187;12.1025641026;14.1486810552;3.481853054;7.41206030151;8.14917127072;1.55344918378;2.08370121844;9.38743038982;9.63265306122;14.4078144078;12.1524201854;11.7296222664;5.8648111332;10.8755760369,0
37,8.70857451667,7398;7411;15292;22362;22367;22368;22371;22373;22375;22379;22386;33444;33448;33451;33453;37497;41621;41623;41627;49958;49961;49966;49968;49972;49975;49983;55535;55538;55540;55542;66380;66383;66384;66386;66390;66394;66395;66403;77011;77018;77021;77023;77028;88165;88173;88174;88179;88180,19.2810457516;12.1524201854;8.60058309038;8.58181818182;8.93262679788;14.8802017654;8.85221305326;8.53835021708;4.92487479132;12.2788761707;7.46835443038;11.5234375;11.0902255639;7.8197481776;6.16187989556;13.2435465769;10.6690777577;10.6884057971;13.1696428571;6.94935217903;7.05319784818;8.02175390891;10.8058608059;3.43222803956;25.2676659529;8.81254667662;1.91496267446;3.88541323675;9.53150242326;13.7049941928;3.64986081039;9.91596638655;3.00025425884;10.2787456446;4.59501557632;10.350877193;2.82296650718;4.49523809524;5.56603773585;2.79753437648;15.4248366013;11.4230396902;3.96106075864;4.03832991102;8.26330532213;10.3964757709;3.08093994778;5.71428571429,0
38,8.67204482467,7414;7421;7424;15310;15319;22388;22400;28235;33466;37502;37503;41629;41630;41635;41641;49990;49996;49997;50000;50003;50004;50008;50009;55556;55558;55565;55566;55568;55575;55578;55579;55581;66412;66421;66435;66438;77033;77035;77051;88196;88198;88201;88210,3.30439652758;10.1200686106;8.27489481066;13.0675526024;9.70394736842;4.82815057283;9.78441127695;8.23447313329;18.7301587302;3.26688815061;2.99872935197;2.75379229872;4.20227920228;10.2341717259;4.05637676177;10.1811906816;2.09442669507;7.41671904463;11.3680154143;12.9527991218;12.17750258;3.0412371134;3.00636942675;11.1531190926;12.9527991218;15.9891598916;11.8355065196;3.36854125036;14.8055207026;7.77338603426;1.84576880964;13.140311804;14.7869674185;8.48920863309;8.56313497823;3.8828562027;8.89894419306;3.86631716907;3.24979344533;9.33544303797;17.7978883861;13.3484162896;12.016293279,0
39,9.30218096301,7446;15334;15339;28244;28264;33478;37525;41643;41644;50023;50024;50035;50041;55587;55603;66443;66445;66451;66452;66455;66456;77065;77071;77072;77087;77089;88220;88223;88224;88226;88228;88239;88240;88249,11.8236472946;15.8815612382;14.8427672956;7.81456953642;11.8712273642;7.69732550554;19.9661590525;13.0530973451;11.6485686081;2.86129970902;3.77358490566;3.56711003628;2.24548049477;1.37657489501;13.0386740331;2.45935806586;2.82567049808;14.6583850932;3.56711003628;11.9796954315;10.102739726;3.20478001086;11.7296222664;9.90764063812;23.9350912779;7.90884718499;9.80066445183;8.65737344094;9.08391070054;4.02044293015;11.1425873466;13.9976275208;12.2916666667;3.53929214157,0
40,8.73733516787,7464;7465;7468;7471;7478;7483;15344;15350;15354;22428;22445;22449;37536;41652;50059;50065;50068;50071;50082;55629;55631;55640;55641;55644;55651;55653;55662;55669;55671;66464;66465;66468;66481;66484;66485;66490;66491;66497;66498;77108;77110;77114;77118;77120;77130;77134;77135;77136;88258;88259;88263;88271,3.41534008683;12.8680479826;8.93939393939;8.87885628292;18.6119873817;12.202688728;11.4674441205;1.61444794089;11.9071644803;20.5217391304;11.6485686081;16.4116828929;9.46271050521;10.3781882146;9.35765265662;8.72135994087;10.4517271922;7.9945799458;2.2917071276;1.81846201264;2.86895210309;9.84153461218;9.6484055601;3.08416100366;9.3949044586;3.93989983306;8.64468864469;11.216730038;2.23442529824;9.79253112033;4.64018875344;6.38528138528;11.4897760467;2.74802049371;12.4341412013;8.42857142857;8.68924889543;9.7520661157;3.61408882083;2.45987075255;14.303030303;5.98984771574;6.9330199765;10.2697998259;7.03218116806;10.6690777577;10.5734767025;10.7175295186;5.57655954631;11.512195122;4.12731724379;16.3661581137,0
41,10.2109333529,7489;7510;15369;15370;15372;15374;15375;15377;22467;22472;22475;22481;37550;41658;41660;50086;50087;50090;50091;50101;50104;50111;50114;50122;50129;55683;55685;55687;55691;55694;55695;55697;66513;66514;66515;66518;66519;66523;66533;77144;77151;77152;77164;77166;77167;77172;88282;88288;88293;88299;88300;88301;88302;88310,17.2262773723;18.4952978056;13.4549600912;13.785046729;14.585908529;14.4078144078;9.80066445183;15.344603381;8.84557721139;6.7544361763;12.6068376068;11.8831822759;14.585908529;10.4795737123;7.69732550554;2.34359483615;10.6498194946;3.25607064018;8.83895131086;3.99864452728;12.9955947137;8.5075702956;8.35102618542;11.4563106796;6.22362869198;9.55465587045;8.51370851371;3.0785285677;9.32069510269;14.1656662665;13.3635334088;9.85797827903;5.91775325978;36.4197530864;8.12112869924;1.50702426564;8.39260312945;9.51612903226;11.3570741097;14.5141451415;8.96656534954;11.4230396902;14.898989899;13.6101499423;9.53150242326;8.18875780708;3.3305108665;17.5595238095;3.45838218054;5.50116550117;2.43349144153;6.27325890484;5.72537603105;10.3146853147,0
42,9.03070190349,7521;7522;7532;15399;15400;15405;15407;15408;22498;22499;28305;41663;41664;50133;50136;50138;50141;50142;50147;50153;50157;55702;55703;55704;55705;55706;55711;55714;66544;66545;66546;66549;66551;66561;66567;66572;77182;77186;77195;77199;77200;88313;88317;88323;88336;88339;88345;88346,14.585908529;15.8602150538;12.8680479826;3.82000647459;6.10134436401;13.4857142857;7.69732550554;9.47030497592;12.5933831377;14.7315855181;8.35102618542;13.1843575419;2.17872968981;14.2340168878;1.48689516129;1.97093703023;8.30985915493;1.63729707229;2.56131973084;8.70206489676;8.68924889543;1.16221806363;3.68980612883;3.02176696543;11.8;3.08981408746;5.29622980251;6.39219934995;4.01907356948;8.63204096562;7.25707257073;14.0979689367;3.80522412125;5.65947242206;6.65914221219;3.45130155016;11.7764471058;10.0511073254;7.70738079686;9.28402832415;8.78629932986;7.43541272842;13.9976275208;9.98307952623;8.9802130898;28.4337349398;5.93561368209;40.5498281787,0
43,8.77792725135,15423;22504;41671;41674;50162;50165;50167;50187;55729;55731;55734;55746;55750;66578;66582;66583;66586;66587;66600;66604;77209;77211;77222;77226;88353;88357;88364;88366;88367;88368;88369;88378,14.0476190476;15.9459459459;3.90599139358;8.53217642805;10.0682593857;5.82716049383;8.17740817741;3.24800440407;32.0652173913;9.49316170555;7.61290322581;9.44755804644;9.46271050521;2.73781902552;6.45161290323;7.71241830065;7.98916723087;6.14583333333;1.90876738919;6.99881376038;4.23090713517;11.7882117882;10.1549053356;9.16149068323;14.898989899;9.88274706868;4.58786936236;10.3327495622;3.49940688019;3.46041055718;13.2138857783;7.90354989953,0
44,9.01831330327,7566;15434;15435;22520;22528;22540;22543;28346;33533;33536;41676;50195;50200;50207;50208;50209;50210;50226;50229;55755;55757;55761;55764;55775;66613;66615;66622;66627;66635;77241;77242;77248;77250;77255;77256;77259;77260;77261;77264;77267;77273;88380;88381;88384;88395;88397;88399;88406;88407;88408;88409;88411;88417,1.15970515971;1.93315858453;38.8157894737;14.1656662665;11.270296084;9.1049382716;9.37251787133;10.7664233577;11.3243761996;14.0979689367;8.70848708487;14.3727161998;9.44;8.55692530819;11.6831683168;2.56020828813;12.5;6.73515981735;10.2787456446;2.84817764905;9.0490797546;12.5933831377;9.05602455871;8.33333333333;2.97904569553;6.19097586569;7.1995118975;3.16014997322;2.07636811543;11.6370808679;11.9071644803;9.59349593496;5.61904761905;12.7705627706;10.976744186;8.68285504047;24.4306418219;2.41358150951;1.94976867151;8.36879432624;6.0824742268;2.98885511651;12.215320911;3.92809587217;9.16860916861;9.98307952623;11.216730038;9.95780590717;9.95780590717;8.60685630926;3.87012135126;1.33817192107;9.97464074387,0
45,10.0001552735,7602;7607;15464;22557;22561;22569;28356;33554;41682;41684;41685;41686;41687;41690;41697;50245;50251;50267;50268;55795;55796;55799;55800;55801;55811;55819;55825;66643;66645;66653;66656;77281;77293;77300;88423;88427;88430;88433;88448,11.2595419847;15.1088348271;15.6706507304;9.09791827294;14.8802017654;11.4897760467;8.77976190476;14.3552311436;6.7816091954;10.7762557078;3.1299734748;12.6068376068;16.9784172662;11.4563106796;4.66772151899;16.4574616457;9.19719407638;10.4609929078;12.8121606949;9.47030497592;8.13232253618;3.39470655926;9.05602455871;14.6401985112;9.99153259949;13.5476463835;4.62926637897;8.91912320484;8.26909600561;8.09883321894;6.16187989556;6.34749865519;8.78629932986;8.09883321894;10.6787330317;11.1215834119;8.3215796897;12.9102844639;3.46345758732,0
46,9.60044388517,7617;7623;7626;22583;22586;22592;33569;33575;41698;50273;50281;50290;50294;50302;55833;55834;66667;66669;66671;66672;66673;66683;66684;66685;66689;66692;77314;77316;77326;77329;77331;88459;88460;88463;88466;88475,7.36579275905;5.98984771574;9.87447698745;10.0854700855;27.6995305164;16.4804469274;3.0171311685;11.5459882583;13.3182844244;8.38068181818;8.74722016308;9.32806324111;8.27489481066;8.27489481066;7.20390720391;13.8497652582;14.1826923077;8.9802130898;14.2168674699;8.04362644853;10.2697998259;9.44755804644;12.3044838373;15.0318471338;1.68163032635;3.05699481865;9.88274706868;11.7412935323;4.15200562984;1.0433244916;3.56172653184;4.89017820141;10.8256880734;9.62479608483;8.01630434783;15.2258064516,0
47,9.29979240519,7642;7646;22597;22603;22617;28385;41706;50329;55850;55871;55872;55873;66695;66704;66708;66709;66713;66715;66716;66722;77335;77351;77370;77372;77373;88485;88495;88497;88498,10.1113967438;7.23039215686;11.4785992218;8.54453294714;6.94526191878;38.9438943894;13.2286995516;6.70073821692;8.18307905687;9.00763358779;9.63265306122;3.62296591956;4.47478194918;2.61524822695;11.6027531957;4.29559519476;7.16889428919;14.6220570012;3.55314664258;6.41653072322;1.06201062011;10.0084817642;12.3044838373;12.8121606949;10.8956602031;8.53217642805;12.0777891505;1.93919474117;11.6831683168,0
48,9.47690931376,7654;15509;15511;15518;15522;22628;22630;28403;28410;41709;41715;41718;50340;50343;50345;50350;50354;50355;50359;55890;55891;66725;66727;66731;66738;66747;66750;66753;66755;77375;77380;77381;77384;77391;77397;88505;88512;88514;88520;88523;88525;88527;88530;88534;88535;88536;88537;88538,11.6141732283;13.0099228225;12.8400435256;17.1262699565;8.21727019499;12.0408163265;13.8011695906;9.03522205207;4.99153976311;8.83233532934;3.75676536135;15.4652686763;12.8121606949;9.3949044586;16.6197183099;8.50144092219;3.16948697287;3.30439652758;9.98307952623;10.350877193;5.06003430532;9.44755804644;2.21762826536;8.80597014925;10.2430555556;8.62573099415;3.44023323615;11.4785992218;7.26153846154;8.41654778887;8.49532037437;8.21727019499;2.38095238095;3.17802316186;7.30198019802;3.04516129032;10.0511073254;25.1063829787;16.0762942779;3.27413984462;11.0590440487;8.94617134193;6.54101995565;8.75370919881;26.3982102908;10.6690777577;10.8956602031;4.63836477987,0
49,9.21932394869,7684;15534;15538;28420;28424;41719;50369;50387;50388;50397;50399;55907;55921;55925;66760;66761;66765;66772;66773;66774;66775;66785;66786;66787;66788;66791;66795;77425;77427;88545;88548;88551;88558;88559;88574;88576,7.61781794706;8.07113543092;12.7429805616;14.5499383477;10.9158186864;10.1549053356;11.4897760467;9.76821192053;7.02380952381;4.08728784205;7.15151515152;4.65666929755;13.5632183908;2.24419931533;8.25752274318;10.2697998259;8.74722016308;10.3599648815;12.5933831377;12.4604012672;11.0486891386;6.72364672365;12.5132555673;3.5403540354;11.4451988361;7.64248704663;10.4609929078;8.85221305326;5.51144325082;17.0767004342;3.9972899729;4.98310810811;8.35694050992;7.14718352514;14.5679012346;11.3026819923,0
50,9.87947704721,7690;7712;15557;15560;15565;15580;28445;33616;41727;41733;41734;50413;50415;50419;50420;50426;50427;50430;50432;55933;55937;55942;55948;55954;66820;77433;77434;77439;77446;77458;88599;88605;88607;88608,9.09791827294;9.00763358779;10.7468123862;12.1274409044;9.51612903226;10.3964757709;9.57792207792;11.4897760467;26.2222222222;14.4254278729;2.95443164747;5.76735092864;6.6779852858;6.86445607912;2.69037847697;2.13690691778;10.0254885302;8.25174825175;1.49803224578;14.1317365269;7.58354755784;2.8115320467;25.4859611231;11.1111111111;14.4607843137;10.8956602031;2.9251363411;9.93265993266;7.96221322537;16.43454039;13.4549600912;14.5141451415;1.3903617297;13.3333333333,0
